Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.01755436363636364,0.07815399886356117,0.0,0.0,0.011198000000000001,0.10508697691704913,0.0,0.0,0.04881200000000001,0.2154741149927263,0.0,0.0,0.100508,0.30067531614348225,4.000000000000001e-06,0.0006324428827965758,9.2e-05,0.00795081680264624,0.028395999999999998,0.1661003162641019,0.004088,0.06377400349637039,0.0,0.0
Random Choice,0.3000945454545455,0.2925141164541473,0.04032,0.1967086617310297,0.91284,0.2820693786995839,0.0,0.0,0.27208,0.44503086814288556,0.758,0.4282942913464459,0.49568,0.4999813372518113,0.01108,0.10467680545376297,0.149,0.3560884721527265,0.20968,0.4070802102779839,0.45236,0.4977252559393906,0.0,0.0
Borda ranking,0.040730909090909095,0.1270718889745156,0.0,0.0,0.16824,0.3740792728821944,0.0,0.0,0.05112,0.22024247001885744,0.12892,0.3351113749188245,0.06732,0.250575373091631,0.0,0.0,0.0,0.0,0.03028,0.1713567086518305,0.00216,0.04642557915633389,0.0,0.0
Plurality ranking,0.15639636363636364,0.16110352349476023,0.00424,0.06497709134763391,0.7542,0.43056051839440573,0.0,0.0,8e-05,0.008943914131967611,0.63132,0.4824469479642942,0.01484,0.1209122590972601,0.0,0.0,0.05312,0.2242727482329884,0.0,0.0,0.26256,0.44002527927381235,0.0,0.0
Approval Voting (AV),0.05136,0.13733296962237831,0.0,0.0,0.21284,0.40931544608041603,0.0,0.0,0.0524,0.2228323136351683,0.16056,0.3671246197137103,0.1072,0.30936735445093766,0.0,0.0,0.0008,0.028272955275310898,0.03116,0.17374997669061823,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.07562909090909091,0.15751308282946583,0.0,0.0,0.34428,0.475132909405282,0.0,0.0,0.08344,0.2765461379227828,0.26892,0.44339827875179655,0.0796,0.2706729391720358,0.00024,0.01549007424127124,0.00056,0.02365769219513488,0.05488,0.22774587943582114,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.2837818181818182,0.2735054297906648,0.00156,0.039466015760400715,0.91056,0.2853777959127162,0.0,0.0,0.26032,0.43880918130779245,0.75656,0.42915843973990636,0.38016,0.48542597211110816,0.00988,0.0989059431985934,0.127,0.3329729718761724,0.19864,0.39897637824805665,0.47692,0.4994670295425664,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.14213818181818183,0.19579262936318134,0.0,0.0,0.62036,0.4852973010432867,0.0,0.0,0.15948,0.3661231071647454,0.52192,0.49951928251076355,0.13388,0.34052334075654056,0.00424,0.06497709134763496,0.0056,0.07462332075161703,0.11804,0.3226554794204062,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.24229454545454543,0.2649573226089234,0.0002,0.014140721339451297,0.85628,0.35080558946507645,0.0,0.0,0.23212,0.42218515558940345,0.7136,0.4520785772408102,0.32844,0.46964578822767705,0.00772,0.08752372021341244,0.10508,0.3066564749031495,0.17644,0.38119407970225166,0.24536,0.4303004420169251,0.0,0.0
Monroe's Approval Rule (Monroe),0.2118581818181818,0.248292126255751,0.00056,0.023657692195138344,0.79952,0.40035955040434584,0.0,0.0,0.18188,0.38574559699363187,0.664,0.472338861412001,0.23024,0.42098639217916994,0.00576,0.0756757715520634,0.02552,0.1576982231986114,0.13536,0.3421076883088024,0.2876,0.45264361256949703,0.0,0.0
Greedy Monroe,0.12838545454545455,0.2074156756685218,0.0,0.0,0.55652,0.49679521897869416,0.0,0.0,0.12872,0.33488977529925024,0.45824,0.49825305056776975,0.1268,0.33274879413752656,0.00144,0.037920000000003395,0.00956,0.09730676441029952,0.0908,0.2873244855559301,0.04016,0.1963343434042661,0.0,0.0
Minimax Approval Voting (MAV),0.2808981818181819,0.274268212363932,0.00156,0.039466015760400715,0.90368,0.2950295876687834,0.0,0.0,0.25916,0.43817358934553424,0.75068,0.43261939115112547,0.37584,0.484339028367517,0.00992,0.09910395350341089,0.12536,0.33112666821017733,0.19768,0.39824944143093194,0.466,0.49884266056537074,0.0,0.0
