Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.0009110909090909094,0.014810507213476308,0.0,0.0,0.007838000000000001,0.08795366419282731,0.0,0.0,0.0,0.0,0.0,0.0,0.0012980000000000001,0.03573585242800971,0.0,0.0,0.00021600000000000005,0.013497204969682871,0.0,0.0,0.00067,0.02572885775771948,0.0,0.0
Random Choice,0.22568,0.22819532298669626,0.05328,0.22459127676738047,0.90876,0.28795010401116755,0.0,0.0,0.02596,0.15901596900941406,0.79472,0.4039060801721289,0.41472,0.49267364613909104,0.01764,0.13163901549315976,0.11488,0.31887706973072794,0.02596,0.15901596900941406,0.12656,0.33247942252117446,0.0,0.0
Borda ranking,0.02513454545454546,0.07819617701081209,0.0,0.0,0.14624,0.3533466603776536,0.0,0.0,0.00096,0.03096899094255857,0.12148,0.3266842659205223,0.00596,0.07697063336104172,0.00028,0.01673085771860346,0.0,0.0,0.00096,0.03096899094255857,0.0006,0.02448754785599486,0.0,0.0
Plurality ranking,0.12190909090909091,0.1322713506452162,0.0044,0.06618640343755446,0.67608,0.46796990672483685,0.0,0.0,0.0,0.0,0.59584,0.490728738102914,0.01332,0.11464108164175729,0.0,0.0,0.02192,0.14642238080295852,0.0,0.0,0.02944,0.169036346387357,0.0,0.0
Approval Voting (AV),0.0543490909090909,0.09865321253701183,0.0002,0.01414072133945021,0.3132,0.46379495469448334,0.0,0.0,0.0,0.0,0.2662,0.44197008948572697,0.01692,0.12897175504740527,0.0,0.0,0.00132,0.03630781734006446,0.0,0.0,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.07773454545454543,0.10644690491362106,4e-05,0.006324428827965744,0.4574,0.4981819346383344,0.0,0.0,0.00128,0.035754182972072265,0.39108,0.48799224747935455,0.00196,0.04422847951263799,0.00064,0.025290124554856082,0.0014,0.0373903730925386,0.00128,0.035754182972072265,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.13687636363636366,0.14169957916179488,4e-05,0.006324428827965744,0.75944,0.4274235445082861,0.0,0.0,0.01556,0.12376544913664798,0.66992,0.4702416332057765,0.02092,0.14311657346368523,0.01084,0.10354947802862187,0.00892,0.09402358002116101,0.01556,0.12376544913664798,0.00444,0.06648523445095128,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.1314872727272727,0.13530566439110128,4e-05,0.006324428827965744,0.73324,0.44226587297679487,0.0,0.0,0.0146,0.11994515413301093,0.64728,0.4778164936458321,0.01928,0.13750738743792282,0.0102,0.10047865444957438,0.00712,0.08407916269800197,0.0146,0.11994515413301093,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.1289963636363636,0.13437706382593892,4e-05,0.006324428827965744,0.72588,0.4460697541865455,0.0,0.0,0.00732,0.08524328477950435,0.6418,0.47947133386680985,0.01192,0.10852609640079626,0.00504,0.07081382915786107,0.01152,0.10671124401863924,0.00732,0.08524328477950435,0.00812,0.08974444606770147,0.0,0.0
Monroe's Approval Rule (Monroe),0.11333818181818182,0.13787230124120947,8e-05,0.008943914131967125,0.63956,0.48012811456948123,0.0,0.0,0.01008,0.09989190958228783,0.5568,0.4967632836673795,0.01552,0.12360877638742312,0.00648,0.08023720832633617,0.00384,0.06184864105215816,0.01008,0.09989190958228783,0.00428,0.06528155635398332,0.0,0.0
Greedy Monroe,0.10985454545454544,0.12143783312542902,4e-05,0.006324428827965744,0.63292,0.4820085824961112,0.0,0.0,0.00284,0.05321592242928352,0.55384,0.4970928026033443,0.0058,0.07593655246321454,0.00192,0.04377571929734091,0.00596,0.07697063336104276,0.00284,0.05321592242928352,0.00224,0.047275600472133104,0.0,0.0
Minimax Approval Voting (MAV),0.22483999999999996,0.22823128935675357,0.0546,0.22719779928509626,0.90608,0.2917173865232956,0.0,0.0,0.0254,0.15733670900329583,0.79128,0.4063938503471161,0.41568,0.49283885561113716,0.01744,0.13090395868726545,0.11792,0.3225133696453607,0.0254,0.15733670900329583,0.11944,0.3243055448184262,0.0,0.0
