Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.03346981818181818,0.10234246364197483,0.0,0.0,0.013031999999999998,0.11330599309777012,0.0,0.0,0.13613,0.3429262838565371,4.000000000000001e-06,0.0006324428827966831,0.128396,0.33452968125612514,2.0000000000000003e-06,0.0003162214413983201,0.0,0.0,0.08802200000000002,0.2833264620911325,0.0025819999999999997,0.050730015435963415,0.0,0.0
Random Choice,0.3356109090909091,0.3112284419483076,0.05448,0.2269623968854511,0.89896,0.3013816822568275,0.0,0.0,0.45384,0.4978646948720105,0.75596,0.42951656359212376,0.46384,0.4986907402388632,0.0074,0.0857043756176008,0.20084,0.4006286240398714,0.3706,0.4829654646038071,0.4858,0.4997983193248281,0.0,0.0
Borda ranking,0.04767272727272728,0.1424544083464452,0.0,0.0,0.16452,0.3707467728787909,0.0,0.0,0.09632,0.29502958766878346,0.1302,0.3365233424295876,0.07324,0.2605300412620692,0.0,0.0,0.00064,0.025290124554855752,0.05732,0.23245304386048338,0.00216,0.04642557915632653,0.0,0.0
Plurality ranking,0.16355272727272727,0.17205290059329256,0.01152,0.10671124401863222,0.73348,0.4421392197035163,0.0,0.0,0.0014,0.037390373092539175,0.6178,0.48592505595011193,0.0022,0.04685253461661173,0.0,0.0,0.10248,0.30327850171093507,0.0,0.0,0.3302,0.4702849774338717,0.0,0.0
Approval Voting (AV),0.07428363636363637,0.17004283381100785,0.0,0.0,0.19132,0.39334038389169884,0.0,0.0,0.1804,0.384520272547404,0.14472,0.3518183076532215,0.17516,0.38010389948021467,0.00012,0.010953793863313355,0.00036,0.01897025039370998,0.12504,0.33076426409152415,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.08828727272727273,0.18018235223857706,0.0,0.0,0.27556,0.4467960232590565,0.0,0.0,0.1896,0.39198448948901476,0.21408,0.41018258568589444,0.1578,0.3645533705783914,0.00016,0.01264809867133986,0.00024,0.015490074241272305,0.13372,0.34035123269937867,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.33645090909090913,0.31136200186183377,0.05684,0.23153663727362198,0.9014,0.29812420230500863,0.0,0.0,0.45324,0.4978087006068488,0.75812,0.42822198168706543,0.46788,0.49896723900473805,0.00748,0.08616292474142886,0.20168,0.40125450477221986,0.37148,0.4832003824502202,0.48284,0.4997054476390203,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.18417090909090914,0.22557382162966338,0.0,0.0,0.66144,0.47321995562317964,0.0,0.0,0.30444,0.4601698451659003,0.5682,0.4953269223452643,0.23292,0.42269170041527093,0.00336,0.057868042994389676,0.02288,0.14952092027539082,0.23264,0.42251465110690195,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.3032945454545455,0.29990826359731937,0.01252,0.11119015064293954,0.86744,0.33909857917728026,0.0,0.0,0.43652,0.4959539188271351,0.73168,0.44308506813034365,0.43448,0.49568854092048814,0.00752,0.08639125881707001,0.18484,0.38816771426803126,0.35524,0.4785859822435069,0.306,0.4608296865437184,0.0,0.0
Monroe's Approval Rule (Monroe),0.3252836363636363,0.30796609497359634,0.05104,0.22007934569149448,0.89264,0.30957039651754464,0.0,0.0,0.43804,0.4961461059002964,0.75032,0.4328277920836653,0.4498,0.4974735771877786,0.00652,0.0804828528321142,0.16708,0.373047280649443,0.35728,0.47919829048115786,0.4654,0.49880140336606493,0.0,0.0
Greedy Monroe,0.14484,0.23023818034432164,8e-05,0.008943914131967125,0.49064,0.49991238272328253,0.0,0.0,0.253,0.43473095127908795,0.4104,0.4919063325471781,0.21444,0.4104332910474955,0.00084,0.028970578178561888,0.01836,0.1342494335183802,0.1874,0.3902322897966782,0.01808,0.13324081056490591,0.0,0.0
Minimax Approval Voting (MAV),0.25538909090909095,0.29415866372000576,0.02824,0.16565778701892553,0.77864,0.4151623181358873,0.0,0.0,0.38444,0.48646262590255096,0.65776,0.47445946338976697,0.35984,0.47995330439534956,0.00472,0.06853992704985305,0.08912,0.2849168748951728,0.30788,0.46161662188450087,0.19864,0.3989763782480565,0.0,0.0
