Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.029822,0.10034772667250504,0.0008180000000000002,0.02825847423942453,0.001302,0.03541698872664058,0.0,0.0,0.10984200000000002,0.31268758631161603,0.0,0.0,0.10097400000000001,0.30128927495298335,7.600000000000002e-05,0.007181138787254127,0.0,0.0,0.10097400000000001,0.30128927495298335,0.014056000000000003,0.11770225542665365,0.0,0.0
Random Choice,0.3189672727272727,0.3725160834891939,0.13236,0.33888173512300274,0.74116,0.4379975506781109,0.0,0.0,0.48692,0.4998288843194044,0.6732,0.4690434521448972,0.29968,0.4581177769962396,0.08568,0.27989093876004023,0.44508,0.4969746408016619,0.29968,0.4581177769962396,0.30356,0.4597948742645919,0.04132,0.19902928829694472
Borda ranking,0.043363636363636354,0.15283211071554864,0.0,0.0,0.14084,0.3478564278548959,0.0,0.0,0.04124,0.19884481989733352,0.11624,0.32051249960025485,0.03984,0.19558316491971384,0.0,0.0,0.07016,0.2554164724522727,0.03984,0.19558316491971384,0.02884,0.16735666822685055,0.0,0.0
Plurality ranking,0.20113818181818183,0.23429276693362108,0.00472,0.06853992704984956,0.6568,0.47477759003560616,0.0,0.0,0.23564,0.42439815079713933,0.60244,0.489393549610096,0.0,0.0,0.0,0.0,0.4224,0.4939415350018341,0.0,0.0,0.25224,0.4342982643299079,0.03828,0.1918714194453987
Approval Voting (AV),0.06437454545454546,0.16577474071676365,0.00404,0.06343247117999094,0.11964,0.32454009058970873,0.0,0.0,0.17056,0.37612403060691585,0.08972,0.28578019805443633,0.16136,0.3678626787266717,0.00144,0.03792000000000484,0.0,0.0,0.16136,0.3678626787266717,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.06437454545454546,0.16577474071676365,0.00404,0.06343247117999094,0.11964,0.32454009058970873,0.0,0.0,0.17056,0.37612403060691585,0.08972,0.28578019805443633,0.16136,0.3678626787266717,0.00144,0.03792000000000484,0.0,0.0,0.16136,0.3678626787266717,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.3233345454545454,0.37452649449401265,0.13872,0.3456541068756436,0.74376,0.43655590982140247,0.0,0.0,0.49324,0.49995430031156646,0.6788,0.4669374262146738,0.308,0.4616665463296782,0.09132,0.28806363463645884,0.44624,0.49710146087094365,0.308,0.4616665463296782,0.30632,0.4609642693311869,0.04228,0.20122723871290746
Lexicographic Chamberlin-Courant (lex-CC),0.06437454545454546,0.16577474071676365,0.00404,0.06343247117999094,0.11964,0.32454009058970873,0.0,0.0,0.17056,0.37612403060691585,0.08972,0.28578019805443633,0.16136,0.3678626787266717,0.00144,0.03792000000000484,0.0,0.0,0.16136,0.3678626787266717,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.3091890909090909,0.3694258723879402,0.122,0.32728580781943784,0.72924,0.44435236288341,0.0,0.0,0.47628,0.4994370446812949,0.66348,0.4725190891382261,0.2904,0.4539469572537433,0.08344,0.2765461379227827,0.4398,0.49636273026889083,0.2904,0.4539469572537433,0.26524,0.4414609183155127,0.0408,0.19782659073030148
Monroe's Approval Rule (Monroe),0.23613818181818183,0.33902623460536585,0.10416,0.3054679924312929,0.57532,0.4942943430790415,0.0,0.0,0.35492,0.4784890736474829,0.51036,0.49989265887783996,0.26912,0.4435024527552794,0.0574,0.23260533097934458,0.2778,0.44791423286152027,0.26912,0.4435024527552794,0.17932,0.3836200432719428,0.0,0.0
Greedy Monroe,0.08932000000000001,0.21260973863941615,0.01684,0.12867173116113867,0.2128,0.40928738069973625,0.0,0.0,0.19248,0.3942479544651873,0.16992,0.37556250292068516,0.1744,0.3794530801034455,0.00892,0.09402358002115994,0.03276,0.17800781555877931,0.1744,0.3794530801034455,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.29708,0.3541681290746663,0.1304,0.33674298804870473,0.70148,0.4576087953700571,0.0,0.0,0.45096,0.49758926676523246,0.63652,0.4810013405387308,0.29872,0.4576968009501736,0.08308,0.2760031043303243,0.40396,0.49068963551304806,0.29872,0.4576968009501736,0.26404,0.44082068735488456,0.0,0.0
