Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.012475636363636366,0.07216331667523418,0.00016800000000000002,0.011316947026782237,0.0029000000000000002,0.05273616500398594,0.0,0.0,0.043906,0.2048830635823149,0.0,0.0,0.055015999999999995,0.22800497269915998,0.0007120000000000001,0.026562428754296347,0.0009459999999999998,0.030708371504470543,0.027964,0.16486534195119007,0.005620000000000001,0.074719192905376,0.0,0.0
Random Choice,0.3201818181818181,0.3597518267759093,0.08328,0.27630497932541453,0.8442,0.3626656311260255,4e-05,0.006324428827966646,0.3698,0.48275041170357547,0.7308,0.44354409025480074,0.39784,0.48945207569287336,0.08592,0.2802458806120787,0.25964,0.43843707689927663,0.2796,0.4488026737889154,0.41132,0.4920730205974557,0.05956,0.2366698257066191
Borda ranking,0.023283636363636364,0.09983939415611624,0.0,0.0,0.10396,0.30520864732179537,0.0,0.0,0.02868,0.16690553495912158,0.08088,0.2726507392250982,0.02296,0.1497759606879661,0.0,0.0,0.00064,0.025290124554855645,0.01632,0.12670302916661655,0.00268,0.05169929980182522,0.0,0.0
Plurality ranking,0.13952,0.2138149694726258,0.00764,0.08707255824884337,0.574,0.4944936804449195,0.0,0.0,0.06276,0.24253078649940776,0.49532,0.49997809712012686,0.00372,0.06087825227450603,0.0,0.0,0.12752,0.333554567649732,0.0,0.0,0.20952,0.4069660546039667,0.05424,0.22649066735738163
Approval Voting (AV),0.03474909090909091,0.1210310628472905,0.0,0.0,0.1314,0.33783729811842883,0.0,0.0,0.05428,0.22656937480603023,0.09236,0.2895334702586665,0.06764,0.2511271200010141,0.00032,0.017885681423974068,0.00052,0.022797578818806608,0.03572,0.18559116789327515,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.04590181818181818,0.13601708893077075,0.0,0.0,0.19436,0.3957072028660241,0.0,0.0,0.06372,0.24425347817376247,0.14556,0.3526645522305434,0.0556,0.22914763799789725,0.00108,0.032845602445385834,0.00148,0.03844228921382538,0.04312,0.2031272153110396,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.3180872727272728,0.3598453843834559,0.0834,0.2764858766737204,0.84224,0.36451581913553316,4e-05,0.006324428827966646,0.36408,0.48117123106031345,0.72684,0.4455823317862063,0.39216,0.48823204974685663,0.08736,0.2823618784468365,0.25924,0.43821755145137403,0.27616,0.4470969183521968,0.40776,0.49141813397563755,0.05968,0.23689300876137348
Lexicographic Chamberlin-Courant (lex-CC),0.10871636363636367,0.20256318478523472,0.0,0.0,0.43624,0.49591799967330435,4e-05,0.006324428827966646,0.13548,0.34223554695558805,0.36816,0.48230510509429364,0.10912,0.3117897137495565,0.0136,0.11582331371536128,0.02928,0.1685902772997164,0.10396,0.3052086473217953,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.26748727272727274,0.33575827172087763,0.0156,0.12392191089556459,0.78416,0.4114038094136397,4e-05,0.006324428827966646,0.30928,0.46219679964268434,0.68344,0.46513413807202153,0.30508,0.4604413030994551,0.06828,0.2522257750508154,0.2176,0.4126139115444984,0.22148,0.4152428320874274,0.2784,0.44821137870429445,0.059,0.2356247015912868
Monroe's Approval Rule (Monroe),0.19232000000000002,0.2878799591273058,0.02136,0.1445812933958087,0.63572,0.4812276816642533,0.0,0.0,0.1968,0.3975798787664877,0.52928,0.4991419453421917,0.23452,0.42369844181909594,0.02712,0.16243308037465382,0.07904,0.2698011830960354,0.159,0.36567608617468167,0.23268,0.42253995976715575,0.0,0.0
Greedy Monroe,0.08472727272727272,0.1920353228697436,0.0002,0.014140721339448473,0.35328,0.4779887463110739,0.0,0.0,0.0946,0.29266164764105823,0.28588,0.45183251941395,0.0852,0.279179082310994,0.0036,0.05989190262465949,0.02004,0.14013707004216636,0.06752,0.2509204049096028,0.02168,0.14563645697422634,0.0,0.0
Minimax Approval Voting (MAV),0.18718181818181814,0.2787234920172779,0.02168,0.14563645697422886,0.6676,0.47107349745017757,4e-05,0.006324428827966646,0.19292,0.3945907672513679,0.57104,0.49492758904712647,0.19444,0.3957689810988047,0.02484,0.15563731686198404,0.1062,0.30809342738850926,0.1474,0.35450421718231534,0.13284,0.3394017301075757,0.0,0.0
