Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.02323945454545455,0.0797910316247859,4.2000000000000004e-05,0.003620382836959553,0.0005380000000000001,0.02281347349818268,0.0,0.0,0.08515999999999999,0.2791195461554528,0.0,0.0,0.08480000000000001,0.2785837761541289,0.0,0.0,0.0,0.0,0.08480000000000001,0.2785837761541289,0.00029400000000000004,0.014980393073792151,0.0,0.0
Random Choice,0.3175418181818182,0.3306746084239386,0.15076,0.3578147878442068,0.81272,0.39013613213848913,0.0,0.0,0.3764,0.4844822390965273,0.74216,0.4374454644868155,0.36152,0.48044072433552143,0.0042,0.06467116822819442,0.28864,0.4531301693773921,0.36152,0.48044072433552143,0.39504,0.48885928282065644,0.0,0.0
Borda ranking,0.03462545454545454,0.12504643504113488,0.0,0.0,0.13228,0.3387949255817505,0.0,0.0,0.03668,0.18797493875518684,0.11828,0.32293937759271285,0.03656,0.18767889172729046,0.0,0.0,0.02044,0.14149984593628243,0.03656,0.18767889172729046,8e-05,0.008943914131970218,0.0,0.0
Plurality ranking,0.1452181818181818,0.18753193567323823,0.0272,0.1626657923473986,0.58044,0.49348698706252286,0.0,0.0,0.00532,0.07274405542722263,0.52904,0.4991559660067484,0.0,0.0,0.0,0.0,0.19388,0.3953359907723541,0.0,0.0,0.26152,0.4394625007893738,0.0,0.0
Approval Voting (AV),0.05912727272727272,0.1548022318619864,0.00024,0.01549007424127038,0.13624,0.3430432369250867,0.0,0.0,0.133,0.3395747340423893,0.11824,0.322892090952912,0.13132,0.3377499927461131,4e-05,0.006324428827965791,0.0,0.0,0.13132,0.3377499927461131,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.05912727272727272,0.1548022318619864,0.00024,0.01549007424127038,0.13624,0.3430432369250867,0.0,0.0,0.133,0.3395747340423893,0.11824,0.322892090952912,0.13132,0.3377499927461131,4e-05,0.006324428827965791,0.0,0.0,0.13132,0.3377499927461131,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.3150472727272728,0.3302567024984225,0.15096,0.3580098858969659,0.8106,0.39182603282586437,0.0,0.0,0.37164,0.4832429103462391,0.73948,0.4389183632523165,0.3582,0.47947133386681196,0.004,0.06311893535224995,0.28576,0.4517756328089753,0.3582,0.47947133386681196,0.38668,0.4869892992664124,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.05912727272727272,0.1548022318619864,0.00024,0.01549007424127038,0.13624,0.3430432369250867,0.0,0.0,0.133,0.3395747340423893,0.11824,0.322892090952912,0.13132,0.3377499927461131,4e-05,0.006324428827965791,0.0,0.0,0.13132,0.3377499927461131,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.3121018181818182,0.329026226760577,0.14252,0.3495826792047193,0.80944,0.3927427738355421,0.0,0.0,0.36868,0.48244694796429366,0.73912,0.43911459278873566,0.3548,0.47845267268569963,0.00396,0.06280380880170229,0.28596,0.4518704221344367,0.3548,0.47845267268569963,0.37384,0.4838219242655182,0.0,0.0
Monroe's Approval Rule (Monroe),0.31467272727272727,0.3302250762389943,0.15076,0.35781478784420667,0.80988,0.39239570028232224,0.0,0.0,0.37116,0.48311515645862063,0.73876,0.4393104396665543,0.35788,0.47937658015373025,0.00396,0.06280380880170407,0.28504,0.45143349277605893,0.35788,0.47937658015373025,0.38608,0.4868492924920102,0.0,0.0
Greedy Monroe,0.11068363636363636,0.21625960888728057,0.00284,0.05321592242928324,0.32752,0.46930869329266356,0.0,0.0,0.17536,0.38027473016234076,0.30304,0.45957236470443114,0.17292,0.3781780977263603,0.00032,0.01788568142397214,0.0626,0.2422421102946746,0.17292,0.3781780977263603,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.3150472727272728,0.3302567024984225,0.15096,0.3580098858969659,0.8106,0.39182603282586437,0.0,0.0,0.37164,0.4832429103462391,0.73948,0.4389183632523165,0.3582,0.47947133386681196,0.004,0.06311893535224995,0.28576,0.4517756328089753,0.3582,0.47947133386681196,0.38668,0.4869892992664124,0.0,0.0
