Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.01553690909090909,0.06506488208328869,0.0,0.0,0.00041799999999999997,0.02015333321668613,0.0,0.0,0.07354200000000001,0.2610240543105168,0.0,0.0,0.048452,0.21471930154322955,0.0,0.0,0.0,0.0,0.048452,0.21471930154322955,4.2000000000000004e-05,0.005097712302513549,0.0,0.0
Random Choice,0.30294909090909095,0.33744412688125036,0.186,0.38910666917952164,0.7778,0.41572486093572597,0.0,0.0,0.3612,0.48034837357909205,0.72224,0.44789438755133415,0.29896,0.45780226998131396,0.01436,0.11896970370643686,0.35436,0.47831892122312825,0.29896,0.45780226998131396,0.31856,0.46591793955588695,0.0,0.0
Borda ranking,0.028578181818181815,0.11247949113657886,0.0,0.0,0.1136,0.3173248178129362,0.0,0.0,0.03228,0.17674275543849208,0.10412,0.3054161515047903,0.0178,0.13222390101640208,0.0,0.0,0.02872,0.1670184468853778,0.0178,0.13222390101640208,4e-05,0.006324428827966891,0.0,0.0
Plurality ranking,0.1318218181818182,0.18516286707748966,0.0298,0.17003517283194317,0.521,0.49955880534729974,0.0,0.0,0.00332,0.057523713371108405,0.48132,0.4996509357540763,0.0,0.0,0.0,0.0,0.22116,0.4150280164036829,0.0,0.0,0.19344,0.3949948941442756,0.0,0.0
Approval Voting (AV),0.04634181818181818,0.14138640890973983,0.0008,0.02827295527531073,0.11376,0.31751954648491965,0.0,0.0,0.12096,0.3260807850825101,0.1004,0.3005325939061888,0.08672,0.2814243088291436,0.0004,0.019995999599921897,0.0,0.0,0.08672,0.2814243088291436,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.04634181818181818,0.14138640890973983,0.0008,0.02827295527531073,0.11376,0.31751954648491965,0.0,0.0,0.12096,0.3260807850825101,0.1004,0.3005325939061888,0.08672,0.2814243088291436,0.0004,0.019995999599921897,0.0,0.0,0.08672,0.2814243088291436,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.30409090909090913,0.3379451915989161,0.18484,0.38816771426803126,0.77684,0.41636476123712046,0.0,0.0,0.36644,0.4818316369853967,0.71948,0.44925330226944377,0.30544,0.46059353708005313,0.01372,0.1163261002527243,0.35344,0.47803782946538137,0.30544,0.46059353708005313,0.31936,0.4662286889498727,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.04634181818181818,0.14138640890973983,0.0008,0.02827295527531073,0.11376,0.31751954648491965,0.0,0.0,0.12096,0.3260807850825101,0.1004,0.3005325939061888,0.08672,0.2814243088291436,0.0004,0.019995999599921897,0.0,0.0,0.08672,0.2814243088291436,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.28694545454545456,0.33222508681309043,0.14744,0.35454399783375556,0.75668,0.42908667842297726,0.0,0.0,0.35604,0.4788272323081661,0.70448,0.4562761549764183,0.29344,0.4553382988503503,0.01476,0.12059080561965568,0.3488,0.4765905580264751,0.29344,0.4553382988503503,0.24132,0.4278839300558456,0.0,0.0
Monroe's Approval Rule (Monroe),0.30074545454545454,0.33770719664710175,0.18324,0.38686315720166237,0.76952,0.4211400831076265,0.0,0.0,0.36296,0.4808534479444376,0.71216,0.4527561533540431,0.3028,0.459469433150936,0.01312,0.11378868836574381,0.34612,0.47573201027464956,0.3028,0.459469433150936,0.31548,0.46470675656808413,0.0,0.0
Greedy Monroe,0.09387272727272727,0.20694598759371388,0.00488,0.06968633725486408,0.28484,0.45133820401107827,0.0,0.0,0.15992,0.3665318452741471,0.26708,0.44243448509351546,0.12252,0.32788542145078564,0.00132,0.03630781734006668,0.06952,0.2543363316556097,0.12252,0.32788542145078564,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.30409090909090913,0.3379451915989161,0.18484,0.38816771426803126,0.77684,0.41636476123712046,0.0,0.0,0.36644,0.4818316369853967,0.71948,0.44925330226944377,0.30544,0.46059353708005313,0.01372,0.1163261002527243,0.35344,0.47803782946538137,0.30544,0.46059353708005313,0.31936,0.4662286889498727,0.0,0.0
