Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.011926545454545455,0.062338192796623,0.0,0.0,0.00206,0.044652748679438206,0.0,0.0,0.047717999999999997,0.213168537998905,0.0,0.0,0.05221,0.2224500280681289,0.0,0.0,0.0,0.0,0.027423999999999997,0.16331502991100014,0.00178,0.04213377610538067,0.0,0.0
Random Choice,0.3124,0.32033334794618185,0.08488,0.27870304196409124,0.87724,0.3281615187678357,0.0,0.0,0.3412,0.4741123917385679,0.783,0.4122026200790418,0.40496,0.4908843024582376,0.0286,0.16667945284284194,0.26376,0.44067069609859205,0.27876,0.44838918631027436,0.374,0.4838636171485177,0.0,0.0
Borda ranking,0.029127272727272727,0.10930161646558437,0.0,0.0,0.1252,0.3309455544345581,0.0,0.0,0.03704,0.18885983797508873,0.10636,0.30829782743314843,0.0288,0.16724401334575367,0.0,0.0,0.00068,0.026067941997778593,0.02088,0.14298260593509718,0.00144,0.03792000000000338,0.0,0.0
Plurality ranking,0.13516000000000003,0.1666995329108759,0.00996,0.0993015528579308,0.62424,0.4843185133773393,0.0,0.0,0.00036,0.018970250393709833,0.5598,0.4964110796506543,0.00136,0.03685309213620816,0.0,0.0,0.10976,0.31259037477183055,0.0,0.0,0.18128,0.385249998831962,0.0,0.0
Approval Voting (AV),0.03776,0.127688641336961,4e-05,0.006324428827966485,0.12936,0.3355979594693493,0.0,0.0,0.0638,0.2443963174845641,0.1056,0.3073249745790079,0.07412,0.26196607719323634,0.00012,0.010953793863313096,0.00164,0.040463692367355836,0.04068,0.19754781092177803,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.05289090909090909,0.14302774435896567,4e-05,0.006324428827966485,0.21632,0.4117349360936511,0.0,0.0,0.07424,0.26216106194470895,0.17976,0.3839874247940283,0.06052,0.23844775025147852,0.00024,0.015490074241273204,0.00152,0.03895753585635844,0.04916,0.21620197593915738,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.3133272727272727,0.32080726831896555,0.08484,0.27864345389767053,0.87596,0.3296271809179962,0.0,0.0,0.34288,0.47467178723829645,0.7814,0.41329655212697614,0.41336,0.49243630085511697,0.02844,0.16622625063446667,0.26236,0.43991729950061925,0.28144,0.4497015970618858,0.37592,0.48435952927559334,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.16325090909090909,0.2231822708732861,4e-05,0.006324428827966485,0.63196,0.48227228657667476,0.0,0.0,0.207,0.4051555256935022,0.57104,0.4949275890471264,0.163,0.3693656724711591,0.01448,0.11945848483890278,0.04548,0.20835443263818676,0.16276,0.3691465595126282,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.25503272727272724,0.2935536503838006,0.01092,0.10392667415058925,0.80876,0.39327758949633673,0.0,0.0,0.2858,0.4517945993480407,0.72608,0.4459684222004465,0.31824,0.4657931970306205,0.02168,0.14563645697422836,0.21732,0.41242213519636806,0.23072,0.4212935812471475,0.18584,0.3889774985780286,0.0,0.0
Monroe's Approval Rule (Monroe),0.2361381818181818,0.29104835997409073,0.02248,0.1482384889291196,0.76532,0.4237986521922083,0.0,0.0,0.25284,0.43464000552179866,0.68112,0.4660424289697466,0.27996,0.448979285045513,0.0172,0.13001599901547833,0.10108,0.3014346257482672,0.20248,0.40184804292164034,0.27504,0.44653443137122584,0.0,0.0
Greedy Monroe,0.1055018181818182,0.205627721950099,0.0,0.0,0.41804,0.49323681776615896,0.0,0.0,0.1248,0.3304919968773273,0.37044,0.4829225677062445,0.1032,0.30421992045222723,0.00244,0.04933605578074575,0.02664,0.1610289116897634,0.09092,0.2874953105704772,0.02404,0.15317336060814465,0.0,0.0
Minimax Approval Voting (MAV),0.20509454545454545,0.2724415815967988,0.02196,0.14655292013471435,0.7206,0.4487044015831115,0.0,0.0,0.2512,0.4337033087261235,0.64812,0.47755676688749726,0.23804,0.425883738125838,0.01876,0.13567631480841172,0.10112,0.3014875546353569,0.20256,0.40190726094468077,0.05368,0.22538513171905253,0.0,0.0
