Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.001101090909090909,0.02112522697167797,0.0,0.0,0.000946,0.029821489347087737,0.0,0.0,0.00012199999999999997,0.011038509103713531,0.0,0.0,0.005614,0.07470532777489924,4e-05,0.006324428827966968,0.001406,0.03742763833171038,0.00012199999999999997,0.011038509103713531,0.0038619999999999987,0.0620215941993663,0.0,0.0
Random Choice,0.22856000000000004,0.2599564896879762,0.08156,0.27369319757708227,0.87548,0.3301738475409539,0.0,0.0,0.05208,0.2221883741332665,0.7644,0.42437323195501214,0.34396,0.4750279132850893,0.03812,0.19148594099825475,0.15028,0.3573456612301868,0.05208,0.2221883741332665,0.1562,0.36304484571462564,0.0,0.0
Borda ranking,0.02455272727272727,0.08065306839443592,0.0,0.0,0.14196,0.3490091093366452,0.0,0.0,0.00204,0.045120265956673046,0.11784,0.3224185701847261,0.0044,0.06618640343755969,0.00064,0.02529012455485588,0.0,0.0,0.00204,0.045120265956673046,0.00116,0.034039012911662156,0.0,0.0
Plurality ranking,0.11691636363636365,0.14373427375719558,0.0098,0.09850867982059094,0.62292,0.48465521105211434,0.0,0.0,0.0,0.0,0.54984,0.49750977317033834,0.0046,0.06766712643523341,0.0,0.0,0.04336,0.20366617392197184,0.0,0.0,0.05556,0.2290700469289024,0.0,0.0
Approval Voting (AV),0.04222181818181818,0.09424421240894189,8e-05,0.00894391413197085,0.24608,0.4307257057571563,0.0,0.0,0.00032,0.017885681423974092,0.20624,0.4046048225121053,0.00852,0.09190979055575417,0.00016,0.01264809867133991,0.00272,0.05208264202208606,0.00032,0.017885681423974092,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.07208363636363638,0.11915084919076864,0.00028,0.01673085771860371,0.418,0.4932301693936783,0.0,0.0,0.00456,0.0673736328247241,0.3534,0.47802556416990816,0.00548,0.07382390940609314,0.00248,0.04973780855645578,0.00416,0.064363766204268,0.00456,0.0673736328247241,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.1427927272727273,0.17985701681612046,0.0004,0.019995999599924413,0.73256,0.442623820416335,0.0,0.0,0.0398,0.19548902782511596,0.64488,0.47854966889539735,0.04464,0.20651215557446687,0.02892,0.1675817221536867,0.02824,0.16565778701892445,0.0398,0.19548902782511596,0.01148,0.10652797566835845,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.1354181818181818,0.16860603249532924,0.00036,0.018970250393709767,0.70268,0.4570785683009133,0.0,0.0,0.03792,0.19100281045046075,0.61912,0.4856031564971518,0.04212,0.2008629024982522,0.02752,0.16359293872295433,0.02196,0.1465529201347187,0.03792,0.19100281045046075,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.1327490909090909,0.1698602524238213,0.00016,0.01264809867133868,0.69904,0.4586753518557117,0.0,0.0,0.02328,0.15079138436926756,0.61712,0.48608940083071495,0.02752,0.16359293872295422,0.01568,0.12423420462978728,0.03416,0.18164001321295914,0.02328,0.15079138436926756,0.02,0.14000000000003326,0.0,0.0
Monroe's Approval Rule (Monroe),0.10521818181818184,0.16708084402045853,0.0006,0.02448754785599565,0.55776,0.49665257716034805,0.0,0.0,0.0242,0.15366964566889715,0.48064,0.4996250498123577,0.02984,0.1701457445838851,0.01716,0.1298673723458125,0.00748,0.08616292474142974,0.0242,0.15366964566889715,0.01552,0.12360877638742099,0.0,0.0
Greedy Monroe,0.09956363636363638,0.14223632954293797,0.00016,0.01264809867133868,0.55628,0.49682246487053555,0.0,0.0,0.00996,0.09930155285792795,0.48452,0.49976031214964395,0.01252,0.1111901506429405,0.0056,0.07462332075161633,0.01272,0.11206338206566377,0.00996,0.09930155285792795,0.00348,0.05888879010472276,0.0,0.0
Minimax Approval Voting (MAV),0.19684,0.24044204789695883,0.06236,0.24180825130676026,0.82844,0.376997568161843,0.0,0.0,0.0482,0.21418860847392604,0.72584,0.4460900070614212,0.25512,0.43592864737245074,0.03524,0.18438585195183993,0.11396,0.317762676222422,0.0482,0.21418860847392604,0.04788,0.2135123078419577,0.0,0.0
