Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.0036225454545454542,0.03680252340186652,0.00018800000000000002,0.013063764760801061,0.010764,0.10304621701126734,0.0,0.0,0.010359999999999998,0.10118331675731654,2.0000000000000003e-06,0.0003162214413983268,0.013009999999999999,0.11321213089636098,0.0,0.0,0.0,0.0,0.005523999999999999,0.07400610655338748,0.0,0.0,0.0,0.0
Random Choice,0.34701090909090904,0.34445074560210553,0.0574,0.2326053309793451,0.88656,0.3171298888468538,0.0,0.0,0.52816,0.49920638457456923,0.8082,0.3937165985833936,0.43344,0.4955499635757708,0.1502,0.35726735087318984,0.29664,0.45677643371788085,0.36848,0.48239246428603394,0.27644,0.4472369913144204,0.0116,0.10707679487170334
Borda ranking,0.006378181818181818,0.043564984708535905,0.0,0.0,0.04056,0.19726856414545585,0.0,0.0,0.00264,0.05131306266440025,0.02364,0.15192481824901896,0.00248,0.049737808556459144,0.0,0.0,0.0,0.0,0.00084,0.028970578178560757,0.0,0.0,0.0,0.0
Plurality ranking,0.0955490909090909,0.1704110157061645,4e-05,0.0063244288279657645,0.43288,0.4954744247688157,0.0,0.0,0.05392,0.22585976534123187,0.38568,0.4867555213862967,4e-05,0.006324428827966786,0.0,0.0,0.10132,0.3017519802751335,0.0,0.0,0.06644,0.24904964645634123,0.01072,0.10298097688405795
Approval Voting (AV),0.01650181818181818,0.07629223112987339,0.0,0.0,0.0886,0.28416551514914645,0.0,0.0,0.01432,0.11880630286313423,0.05572,0.22938021187536536,0.01656,0.12761569809395115,0.0,0.0,0.0,0.0,0.00632,0.0792468144470102,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.01667272727272727,0.07627769258498407,0.0,0.0,0.09012,0.28635360238690366,0.0,0.0,0.01396,0.11732484135938659,0.05736,0.23252920332717866,0.01584,0.12485629499551801,0.0,0.0,0.0,0.0,0.00612,0.07799067636583794,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.34973454545454546,0.34497432294061364,0.0592,0.23599864406391566,0.88924,0.3138347055377986,0.0,0.0,0.5352,0.49875942096371695,0.80976,0.3924904360618096,0.43776,0.49611105853427984,0.15236,0.3593694900795806,0.30004,0.45827502484858035,0.3712,0.4831258221209328,0.28064,0.4493119076989013,0.01168,0.1074410424372343
Lexicographic Chamberlin-Courant (lex-CC),0.03624363636363636,0.10565708575907146,0.0,0.0,0.19596,0.39693787725533225,0.0,0.0,0.01808,0.13324081056490553,0.15596,0.36281741744296453,0.01904,0.13666557137770322,4e-05,0.0063244288279655034,0.00124,0.03519179449814407,0.00836,0.09105004338277087,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.28172727272727266,0.31056084618518,0.00736,0.085474150478372,0.85912,0.34789772290147447,0.0,0.0,0.38364,0.48627188937865273,0.7858,0.41026620626126126,0.26288,0.4401978028114008,0.07888,0.26955137840498034,0.28512,0.45147157784291236,0.20808,0.40593437105031765,0.21648,0.4118451281731381,0.01164,0.1072590807344698
Monroe's Approval Rule (Monroe),0.21314545454545455,0.2833916174437674,0.02872,0.1670184468853761,0.67044,0.4700534080294259,0.0,0.0,0.33196,0.47091672130000933,0.59112,0.49162703912620354,0.32416,0.46806013972557786,0.05716,0.23214808722023125,0.0212,0.14405054668417092,0.2618,0.43961433097663,0.05804,0.23381907193381712,0.0,0.0
Greedy Monroe,0.04994909090909092,0.12350099792690027,4e-05,0.006324428827966199,0.25984,0.43854666159937017,0.0,0.0,0.03048,0.1719039545793172,0.2068,0.4050108146705088,0.03568,0.18549107148318011,0.0,0.0,0.00068,0.026067941997781726,0.01592,0.12516610403777892,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.24553090909090908,0.3071824347160248,0.03864,0.19273544147349753,0.74184,0.4376224564622739,0.0,0.0,0.3616,0.4804637759498395,0.6624,0.47289136173118107,0.335,0.4719904660053008,0.06408,0.24489539317839015,0.11804,0.32265547942040207,0.2702,0.4440630135464624,0.10904,0.31168939410892504,0.0,0.0
