Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.014986000000000005,0.07027397317914821,0.0,0.0,0.0024040000000000003,0.0485471424852348,0.0,0.0,0.05723400000000002,0.23228895808596936,0.0,0.0,0.066924,0.24989002216335274,6.000000000000001e-06,0.0009486643241950279,4.000000000000001e-05,0.004657204242181731,0.035568,0.18521012928504937,0.0026699999999999996,0.05147158438464731,0.0,0.0
Random Choice,0.3045563636363637,0.3185545895144872,0.08704,0.28189366505826197,0.87224,0.3338223815145246,0.0,0.0,0.3302,0.4702849774338714,0.76356,0.4248954299589709,0.3994,0.4897750912409039,0.02464,0.15502538630815846,0.23076,0.42131914554172295,0.26888,0.44337743018797193,0.3734,0.4837069774149729,0.0,0.0
Borda ranking,0.03309454545454545,0.11649700926930273,0.0,0.0,0.14076,0.3477738092495586,0.0,0.0,0.04192,0.20040637115619223,0.11848,0.32317563274481276,0.035,0.18377975949485356,0.0,0.0,0.00076,0.027557619635959194,0.0254,0.1573367090032971,0.00172,0.04143720067765671,0.0,0.0
Plurality ranking,0.14045818181818184,0.16727811973593998,0.01172,0.1076226816242771,0.65188,0.47637429149778365,0.0,0.0,0.00012,0.010953793863315357,0.57448,0.4944216111780948,0.00188,0.043318190174575444,0.0,0.0,0.1066,0.30860401812034016,0.0,0.0,0.19836,0.39876473063695317,0.0,0.0
Approval Voting (AV),0.04716000000000001,0.14116627521406622,4e-05,0.0063244288279670074,0.1596,0.36623467886038813,0.0,0.0,0.07844,0.26886272779993525,0.12996,0.3362594212806066,0.09588,0.294426604776176,0.00024,0.01549007424126848,0.00172,0.04143720067765711,0.05288,0.22379389089072999,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.06428727272727273,0.1567014661202312,8e-05,0.008943914131966844,0.2576,0.4373125198298678,0.0,0.0,0.09112,0.2877796823960688,0.21332,0.40965177602443903,0.07848,0.2689254350186424,0.00072,0.0268231541769439,0.00152,0.03895753585635831,0.06432,0.24532210988825606,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.3065090909090909,0.3192805170830217,0.08812,0.28346933802436497,0.87272,0.33328636575769627,0.0,0.0,0.33412,0.4716819114614025,0.76428,0.42444797278347735,0.40912,0.4916714610387566,0.02472,0.1552704788425881,0.234,0.42337217669567806,0.27372,0.44586697747198106,0.3708,0.4830190058372936,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.16354545454545455,0.22242210368038384,8e-05,0.008943914131966844,0.63476,0.48149739604704545,0.0,0.0,0.21196,0.4086966581709213,0.56264,0.496060712413345,0.17068,0.37622910254248254,0.01352,0.11548683734522601,0.035,0.18377975949485278,0.17036,0.375948760338382,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.25206909090909096,0.29378471703625353,0.01088,0.10373825523882778,0.80208,0.3984315168257233,0.0,0.0,0.29128,0.4543522439693666,0.70776,0.4547920210382174,0.3262,0.4688214585531164,0.02152,0.14510992247260107,0.18872,0.39128603552906244,0.23864,0.4262522145396973,0.18568,0.3888482192321763,0.0,0.0
Monroe's Approval Rule (Monroe),0.23968727272727272,0.2911882037655085,0.02812,0.16531565443115967,0.78304,0.4121751550008058,0.0,0.0,0.252,0.4341612603630239,0.6846,0.4646749831871234,0.28684,0.4522862085008264,0.01512,0.12203026509842309,0.09908,0.2987693987008105,0.20348,0.4025864995252582,0.28428,0.45107081661316245,0.0,0.0
Greedy Monroe,0.11574545454545454,0.21502970297346102,0.00028,0.016730857718601774,0.4522,0.4977099155130575,0.0,0.0,0.14296,0.3500320533893407,0.39244,0.48829381155196344,0.12216,0.32747050920660725,0.00324,0.056828711053492666,0.0244,0.15428752379890154,0.108,0.31038041175315406,0.02752,0.16359293872295227,0.0,0.0
Minimax Approval Voting (MAV),0.20494545454545454,0.27228857653834554,0.02268,0.1488812197693365,0.72128,0.4483694476656014,0.0,0.0,0.25844,0.43777707386293674,0.63664,0.4809672654141782,0.248,0.4318518264404726,0.01812,0.1333854024997071,0.0834,0.2764858766737214,0.20956,0.40699460242115637,0.05628,0.23046162717469104,0.0,0.0
