Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.02830490909090909,0.08672476517654103,1.8e-05,0.002290251443990036,0.000722,0.026514021299153756,0.0,0.0,0.103884,0.30510992029665085,0.0,0.0,0.10329199999999998,0.30433979367291947,0.0,0.0,0.0,0.0,0.10329199999999998,0.30433979367291947,0.00014600000000000003,0.011378636556317682,0.0,0.0
Random Choice,0.31085454545454544,0.32877397376794176,0.14828,0.355377322855514,0.80884,0.3932147687968709,0.0,0.0,0.37424,0.48392605054899673,0.7326,0.4426028016178265,0.36068,0.48019781090715014,0.00388,0.06216868665171079,0.25116,0.43368035971212404,0.36068,0.48019781090715014,0.37904,0.4851480994500161,0.0,0.0
Borda ranking,0.03690181818181818,0.13035054610165095,0.0,0.0,0.13092,0.33731284232894154,0.0,0.0,0.048,0.21376622745419077,0.1136,0.3173248178129364,0.04768,0.21308828592859458,0.0,0.0,0.018,0.1329511188369371,0.04768,0.21308828592859458,4e-05,0.006324428827965503,0.0,0.0
Plurality ranking,0.15072,0.18761732598055722,0.0314,0.1743962155552365,0.60792,0.48821437258649764,0.0,0.0,0.00472,0.0685399270498486,0.54812,0.4976790789254087,0.0,0.0,0.0,0.0,0.17728,0.3819054877846355,0.0,0.0,0.28848,0.45305550388450255,0.0,0.0
Approval Voting (AV),0.07084,0.1674483114194085,0.00068,0.026067941997780016,0.15028,0.3573456612301853,0.0,0.0,0.16876,0.37453980082225047,0.1274,0.33342051526563327,0.16604,0.37211653873483885,4e-05,0.0063244288279663795,0.0,0.0,0.16604,0.37211653873483885,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.07084,0.1674483114194085,0.00068,0.026067941997780016,0.15028,0.3573456612301853,0.0,0.0,0.16876,0.37453980082225047,0.1274,0.33342051526563327,0.16604,0.37211653873483885,4e-05,0.0063244288279663795,0.0,0.0,0.16604,0.37211653873483885,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.31293818181818184,0.32916794000401406,0.15004,0.35711062487686795,0.81068,0.39176260362630283,0.0,0.0,0.37936,0.48522777167016834,0.73356,0.44209696492958056,0.3654,0.48154214768809994,0.00384,0.06184864105215921,0.251,0.433588514608079,0.3654,0.48154214768809994,0.38304,0.4861279239047965,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.07084,0.1674483114194085,0.00068,0.026067941997780016,0.15028,0.3573456612301853,0.0,0.0,0.16876,0.37453980082225047,0.1274,0.33342051526563327,0.16604,0.37211653873483885,4e-05,0.0063244288279663795,0.0,0.0,0.16604,0.37211653873483885,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.3064218181818182,0.3272888794361257,0.13904,0.3459882633848204,0.80524,0.39601583604694973,0.0,0.0,0.37168,0.48325353345838556,0.72764,0.44517415738114874,0.35944,0.47983631208985733,0.00356,0.05955943586031178,0.24684,0.4311728358790741,0.35944,0.47983631208985733,0.35776,0.47934098760697774,0.0,0.0
Monroe's Approval Rule (Monroe),0.3123854545454546,0.3291149020322093,0.14984,0.3569145197383318,0.80952,0.3926797290412925,0.0,0.0,0.37876,0.4850782023550677,0.7324,0.44270784948983866,0.36492,0.481407720752325,0.00376,0.061203450883105324,0.24984,0.43292028642698094,0.36492,0.481407720752325,0.38228,0.48594444291503536,0.0,0.0
Greedy Monroe,0.12423636363636362,0.2253812334597565,0.00332,0.05752371337111048,0.3466,0.4758870033947837,0.0,0.0,0.2178,0.41275072380313693,0.3166,0.4651499113189895,0.21396,0.41009891294671325,0.00048,0.021903643532523748,0.05388,0.22578074674335058,0.21396,0.41009891294671325,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.31293818181818184,0.32916794000401406,0.15004,0.35711062487686795,0.81068,0.39176260362630283,0.0,0.0,0.37936,0.48522777167016834,0.73356,0.44209696492958056,0.3654,0.48154214768809994,0.00384,0.06184864105215921,0.251,0.433588514608079,0.3654,0.48154214768809994,0.38304,0.4861279239047965,0.0,0.0
