Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.03018872727272727,0.0907172330747831,2e-05,0.0027917200615869015,0.001664,0.04049370969907075,0.0,0.0,0.11042199999999999,0.31341490503642244,0.0,0.0,0.10984799999999999,0.3127000709986239,0.0,0.0,0.0,0.0,0.10984799999999999,0.3127000709986239,0.00027400000000000005,0.01578908702828643,0.0,0.0
Random Choice,0.30967636363636364,0.3287271673740029,0.14716,0.35426534462173737,0.80688,0.3947463306985473,0.0,0.0,0.37724,0.4846957627212962,0.7252,0.446413440657902,0.36448,0.4812840425361532,0.0038,0.06152690468405593,0.24004,0.42710747874509164,0.36448,0.4812840425361532,0.37716,0.4846754939130954,0.0,0.0
Borda ranking,0.03832000000000001,0.13306388860313606,0.0,0.0,0.13356,0.3401789623124566,0.0,0.0,0.05156,0.22113698559939066,0.11584,0.3200329583026904,0.0514,0.22081222792224994,0.0,0.0,0.01768,0.1317854984434907,0.0514,0.22081222792224994,8e-05,0.00894391413196835,0.0,0.0
Plurality ranking,0.15341454545454544,0.18962078382084807,0.03632,0.1870851613570845,0.61796,0.48588624018378457,0.0,0.0,0.00604,0.07748237477002363,0.55368,0.4971101061133432,0.0,0.0,0.0,0.0,0.17664,0.3813637507682708,0.0,0.0,0.29692,0.4569009888368223,0.0,0.0
Approval Voting (AV),0.07409090909090908,0.1696527649335161,0.00032,0.01788568142397461,0.15336,0.3603341649080115,0.0,0.0,0.1788,0.38318475961345566,0.1304,0.3367429880487067,0.17604,0.38085419572328144,4e-05,0.006324428827966095,0.0,0.0,0.17604,0.38085419572328144,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.07409090909090908,0.1696527649335161,0.00032,0.01788568142397461,0.15336,0.3603341649080115,0.0,0.0,0.1788,0.38318475961345566,0.1304,0.3367429880487067,0.17604,0.38085419572328144,4e-05,0.006324428827966095,0.0,0.0,0.17604,0.38085419572328144,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.31061818181818174,0.3288335106306895,0.14912,0.35620671751101307,0.81292,0.389975734629768,0.0,0.0,0.37472,0.4840505362046639,0.73052,0.4436896771392969,0.36284,0.4808192325603387,0.00468,0.06825025714234935,0.24312,0.42896697495263353,0.36284,0.4808192325603387,0.37604,0.4843902542371818,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.07409090909090908,0.1696527649335161,0.00032,0.01788568142397461,0.15336,0.3603341649080115,0.0,0.0,0.1788,0.38318475961345566,0.1304,0.3367429880487067,0.17604,0.38085419572328144,4e-05,0.006324428827966095,0.0,0.0,0.17604,0.38085419572328144,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.30677454545454547,0.328147629720694,0.13964,0.34661314227822787,0.80296,0.39776279162341793,0.0,0.0,0.37672,0.48456376422503733,0.72272,0.4476558964204394,0.36376,0.4810807233717911,0.00396,0.06280380880170508,0.2422,0.4284147056298915,0.36376,0.4810807233717911,0.3588,0.4796483712053327,0.0,0.0
Monroe's Approval Rule (Monroe),0.31026545454545457,0.3287940904780482,0.14892,0.3560095976234706,0.81224,0.39052039946713324,0.0,0.0,0.37428,0.4839364437610512,0.72984,0.44404231149742984,0.36244,0.4807049473430192,0.00464,0.06795932901377383,0.24244,0.42855903490658204,0.36244,0.4807049473430192,0.37568,0.4842979843030512,0.0,0.0
Greedy Monroe,0.12494545454545453,0.22564068396293802,0.00336,0.057868042994388906,0.34636,0.4758095736741927,0.0,0.0,0.22192,0.41553761995749544,0.31572,0.46480198106291154,0.21688,0.41212020770633995,0.0004,0.019995999599919143,0.05288,0.22379389089073023,0.21688,0.41212020770633995,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.31061818181818174,0.3288335106306895,0.14912,0.35620671751101307,0.81292,0.389975734629768,0.0,0.0,0.37472,0.4840505362046639,0.73052,0.4436896771392969,0.36284,0.4808192325603387,0.00468,0.06825025714234935,0.24312,0.42896697495263353,0.36284,0.4808192325603387,0.37604,0.4843902542371818,0.0,0.0
