Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.03549872727272728,0.09620267708231416,3.2000000000000005e-05,0.0038408404231193337,0.0009600000000000001,0.030592007841610196,0.0,0.0,0.13012600000000002,0.33644173205238587,0.0,0.0,0.12953800000000001,0.3357941626162619,0.0,0.0,0.0,0.0,0.12953800000000001,0.3357941626162619,0.00029199999999999994,0.01576654235581645,0.0,0.0
Random Choice,0.29813090909090917,0.3239951524245854,0.14324,0.35031743091094186,0.8018,0.398643650394618,0.0,0.0,0.37488,0.48409191854430667,0.70328,0.45681204187284813,0.36376,0.4810807233717912,0.0034,0.05821030836544805,0.16908,0.3748225628213401,0.36376,0.4810807233717912,0.35624,0.47888731701735343,0.0,0.0
Borda ranking,0.04429454545454546,0.14057837397997017,0.0,0.0,0.1642,0.37045696106303205,0.0,0.0,0.05624,0.23038459670738048,0.1374,0.34426913890153416,0.05596,0.2298444656718913,0.0,0.0,0.01736,0.13060869190062963,0.05596,0.2298444656718913,0.00012,0.01095379386331319,0.0,0.0
Plurality ranking,0.1489090909090909,0.1848573886876227,0.03908,0.19378532864997955,0.62784,0.48338073441138246,0.0,0.0,0.0048,0.06911555541266719,0.55152,0.4973386065852244,0.0,0.0,0.0,0.0,0.13364,0.34026511781251545,0.0,0.0,0.28112,0.44954593269208065,0.0,0.0
Approval Voting (AV),0.09273454545454546,0.18570239496341567,0.00052,0.022797578818807864,0.20152,0.40113550029889844,0.0,0.0,0.21872,0.41337823067984814,0.16852,0.37432740962967553,0.21536,0.4110718555191875,8e-05,0.008943914131967191,0.0,0.0,0.21536,0.4110718555191875,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.09273454545454546,0.18570239496341567,0.00052,0.022797578818807864,0.20152,0.40113550029889844,0.0,0.0,0.21872,0.41337823067984814,0.16852,0.37432740962967553,0.21536,0.4110718555191875,8e-05,0.008943914131967191,0.0,0.0,0.21536,0.4110718555191875,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.29844,0.3242003077494735,0.14948,0.3565609759915039,0.80348,0.3973661908115054,0.0,0.0,0.37284,0.4835600628669658,0.70484,0.4561146504991719,0.35952,0.4798597395073361,0.00324,0.0568287110534916,0.17076,0.37629911294083684,0.35952,0.4798597395073361,0.35916,0.47975420206606056,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.09273454545454546,0.18570239496341567,0.00052,0.022797578818807864,0.20152,0.40113550029889844,0.0,0.0,0.21872,0.41337823067984814,0.16852,0.37432740962967553,0.21536,0.4110718555191875,8e-05,0.008943914131967191,0.0,0.0,0.21536,0.4110718555191875,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.29315636363636366,0.32156631174634565,0.13324,0.33983393356172387,0.79984,0.4001199500149186,0.0,0.0,0.36928,0.48260986479763635,0.702,0.45737949232558667,0.35688,0.47907897637022606,0.00276,0.0524631527836409,0.16896,0.3747165841006259,0.35688,0.47907897637022606,0.33488,0.4719484988852182,0.0,0.0
Monroe's Approval Rule (Monroe),0.29839272727272725,0.32416218996748697,0.14944,0.3565216492725515,0.8034,0.3974272763662983,0.0,0.0,0.37276,0.4835390184876951,0.70476,0.45615056987800484,0.35948,0.47984802760870615,0.0032,0.05647796030311157,0.17068,0.3762291025424836,0.35948,0.47984802760870615,0.35912,0.4797424575747997,0.0,0.0
Greedy Monroe,0.13603272727272728,0.2303681470511285,0.00452,0.06707883123608661,0.37912,0.48516803851859125,0.0,0.0,0.24844,0.4321082808741854,0.33656,0.47253292626013893,0.2434,0.42913452436274485,0.00048,0.021903643532526485,0.04044,0.1969888484153956,0.2434,0.42913452436274485,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.29844,0.3242003077494735,0.14948,0.3565609759915039,0.80348,0.3973661908115054,0.0,0.0,0.37284,0.4835600628669658,0.70484,0.4561146504991719,0.35952,0.4798597395073361,0.00324,0.0568287110534916,0.17076,0.37629911294083684,0.35952,0.4798597395073361,0.35916,0.47975420206606056,0.0,0.0
