Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.0009107272727272727,0.017685964623609714,4.2000000000000004e-05,0.004481010216654213,0.00027600000000000004,0.016125969169365182,0.0,0.0,3.4e-05,0.005375764503771875,0.0,0.0,0.0054199999999999995,0.07340566875445391,0.0,0.0,0.00128,0.03571881554003824,3.4e-05,0.005375764503771875,0.0029319999999999997,0.054062618171651554,0.0,0.0
Random Choice,0.22899999999999998,0.2609161601693284,0.08444,0.2780465543753201,0.87124,0.33493411650648763,0.0,0.0,0.05212,0.22226899378904838,0.76528,0.4238236916455042,0.34556,0.4755505087790715,0.03664,0.18787631676186883,0.15788,0.36462844869817335,0.05212,0.22226899378904838,0.15372,0.36068013751808986,0.0,0.0
Borda ranking,0.024512727272727273,0.08046031125696022,0.0,0.0,0.14212,0.349173174227274,0.0,0.0,0.0018,0.042388205906834585,0.11736,0.321848769455465,0.0046,0.06766712643523318,0.00064,0.025290124554855308,0.0,0.0,0.0018,0.042388205906834585,0.00132,0.0363078173400658,0.0,0.0
Plurality ranking,0.11714909090909091,0.14355162275195849,0.00936,0.0962932521000366,0.62448,0.48425688389542576,0.0,0.0,0.0,0.0,0.55228,0.4972592901093429,0.00524,0.07219793902874622,0.0,0.0,0.04184,0.2002234112185866,0.0,0.0,0.05544,0.22883707391940553,0.0,0.0
Approval Voting (AV),0.04113818181818182,0.09117515506677054,0.00016,0.012648098671337996,0.24,0.4270831300813158,0.0,0.0,0.0002,0.014140721339456094,0.20224,0.4016702408692313,0.00752,0.08639125881706523,0.0,0.0,0.0022,0.04685253461661343,0.0002,0.014140721339456094,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.07148727272727273,0.12048909092187737,0.0004,0.01999599959992358,0.41308,0.49238695514805453,0.0,0.0,0.00472,0.06853992704985092,0.34988,0.4769318458648725,0.00568,0.07515143112408752,0.00276,0.05246315278364341,0.00512,0.0713707615203676,0.00472,0.06853992704985092,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.14406909090909092,0.17991490783368128,0.00044,0.02097156169673661,0.73868,0.43935390928039353,0.0,0.0,0.0392,0.19407050265307135,0.65092,0.47667929848072227,0.04468,0.20660033301039307,0.02776,0.16428445574670253,0.03268,0.1777976872740023,0.0392,0.19407050265307135,0.0112,0.10523573537540129,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.13697818181818183,0.1690948276645768,0.0004,0.01999599959992358,0.71012,0.45370649719834627,0.0,0.0,0.03748,0.1899348562007176,0.62592,0.48388444240330253,0.04244,0.20159078947216622,0.02628,0.15996675154540932,0.02664,0.16102891168976186,0.03748,0.1899348562007176,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.13362181818181817,0.17085789117561465,0.00036,0.0189702503937102,0.70188,0.4574324710817981,0.0,0.0,0.02308,0.1501576291767937,0.6208,0.4851879635770327,0.02724,0.16278200883389715,0.01576,0.12454566391485689,0.03776,0.19061527326001626,0.02308,0.1501576291767937,0.01988,0.13958791351686262,0.0,0.0
Monroe's Approval Rule (Monroe),0.1044581818181818,0.16487165553579197,0.0006,0.024487547855996286,0.5568,0.49676328366738,0.0,0.0,0.02248,0.1482384889291205,0.48104,0.4996403890801028,0.02804,0.16508712366508402,0.0142,0.11831466519413507,0.0084,0.09126576576133817,0.02248,0.1482384889291205,0.015,0.12155245781143413,0.0,0.0
Greedy Monroe,0.09925454545454544,0.14313474831868891,0.00036,0.0189702503937102,0.5538,0.4970971333652959,0.0,0.0,0.00956,0.09730676441029953,0.48244,0.4996915512593598,0.01212,0.10942168706430147,0.00532,0.0727440554272181,0.01496,0.12139274442894556,0.00956,0.09730676441029953,0.00368,0.06055128074614823,0.0,0.0
Minimax Approval Voting (MAV),0.19740363636363636,0.24104655264213523,0.06492,0.24638464562544,0.82672,0.3784891565158029,0.0,0.0,0.04756,0.21283337708176348,0.7246,0.44671561423355305,0.26124,0.4393104396665581,0.0342,0.18174256518487283,0.11828,0.3229393775927152,0.04756,0.21283337708176348,0.04636,0.2102635260810184,0.0,0.0
