Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.0009181818181818181,0.01829163725170671,0.00018200000000000003,0.012640503940140397,0.0017760000000000002,0.041264371817881174,0.0,0.0,0.0019860000000000004,0.044518177287040966,0.0,0.0,0.005203999999999999,0.07194827593745205,0.0,0.0,0.0,0.0,0.000952,0.03083668078625924,0.0,0.0,0.0,0.0
Random Choice,0.33561090909090907,0.3523024786284936,0.09052,0.28692530317136733,0.86764,0.33888173512300046,0.0,0.0,0.44408,0.496863113543351,0.80344,0.39739673677569454,0.40088,0.49007675480477614,0.20452,0.4033504302713087,0.30612,0.4608801857316258,0.33264,0.4711588165363859,0.22984,0.4207298116368495,0.01204,0.10906437731907027
Borda ranking,0.004570909090909092,0.030690028838203844,0.0,0.0,0.0316,0.17493267276298216,0.0,0.0,0.00012,0.010953793863316151,0.01824,0.1338181691699693,0.00032,0.017885681423974654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plurality ranking,0.05684363636363636,0.13613058610590498,0.0002,0.014140721339451393,0.27816,0.4480926404216387,0.0,0.0,0.01428,0.11864266349000428,0.24352,0.4292062553131721,0.0,0.0,0.0,0.0,0.04532,0.20800504224657676,0.0,0.0,0.03416,0.18164001321295908,0.00964,0.0977091111411526
Approval Voting (AV),0.010876363636363635,0.05419135823234864,0.0,0.0,0.0684,0.2524310598955732,0.0,0.0,0.00212,0.045994625773024225,0.04416,0.2054504670230875,0.0042,0.06467116822819385,0.0,0.0,0.0,0.0,0.00076,0.02755761963595641,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.01157818181818182,0.05583461868474371,0.0,0.0,0.07296,0.26007083342815546,0.0,0.0,0.00236,0.0485224731438886,0.04724,0.21215179094228648,0.00376,0.06120345088310356,0.0,0.0,0.0,0.0,0.00104,0.032232257134746804,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.33366545454545454,0.35114608655439755,0.08852,0.2840496604468295,0.8688,0.3376189568137068,0.0,0.0,0.44092,0.4964972845847709,0.80328,0.39751885691127614,0.39884,0.48965973328416673,0.20092,0.4006883497182403,0.30188,0.459073486056494,0.3286,0.4697042047928045,0.22648,0.4185532338902505,0.01208,0.10924318559983408
Lexicographic Chamberlin-Courant (lex-CC),0.03263272727272727,0.09260253413210573,4e-05,0.006324428827965568,0.18716,0.39003991385499387,0.0,0.0,0.0062,0.07849560497249383,0.15388,0.36083368135467625,0.0074,0.0857043756175965,4e-05,0.0063244288279666735,0.00148,0.038442289213830694,0.00276,0.05246315278363973,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.21693090909090904,0.278515022201465,0.002,0.04467661580736807,0.77188,0.41962038272704555,0.0,0.0,0.21712,0.41228498105080713,0.71996,0.44901848336123157,0.11556,0.31969655362547156,0.05788,0.23351639257239576,0.24788,0.4317817800695,0.08912,0.28491687489517303,0.153,0.3599874997828976,0.01184,0.10816568032422469
Monroe's Approval Rule (Monroe),0.1453890909090909,0.23958710250294163,0.02704,0.16219999506783972,0.52232,0.4995015691668184,0.0,0.0,0.17824,0.382714648792071,0.45752,0.49819218139199,0.21236,0.40897827619575994,0.04428,0.20571650784518042,0.0016,0.039967987189738985,0.14916,0.3562461149261398,0.00676,0.0819408469568191,0.0,0.0
Greedy Monroe,0.034359999999999995,0.09599021415587622,0.0002,0.014140721339452912,0.1972,0.3978846063872431,0.0,0.0,0.0074,0.08570437561759725,0.15748,0.364252727649303,0.01152,0.10671124401863477,4e-05,0.0063244288279666536,0.0004,0.01999599959992656,0.00372,0.06087825227451412,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.2187490909090909,0.2993544284834596,0.0522,0.22243012385916433,0.70684,0.4552111756097487,0.0,0.0,0.26124,0.43931043966655364,0.6414,0.47958944942536424,0.27364,0.4458263679954215,0.0832,0.27618428630172487,0.11576,0.319936903779495,0.20424,0.4031451629376213,0.06772,0.2512648037429622,0.0,0.0
