Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.01696418181818182,0.07480994980757684,0.0,0.0,0.0029579999999999997,0.05341221258452642,0.0,0.0,0.06460600000000001,0.2458288125929426,0.0,0.0,0.075394,0.26402555675653067,8.000000000000001e-06,0.0012648857655931278,5.8000000000000014e-05,0.004925985047367712,0.040341999999999996,0.19675931770041352,0.0032400000000000007,0.05669267743597121,0.0,0.0
Random Choice,0.30123272727272726,0.31755082785271216,0.08268,0.27539792591808,0.87188,0.33422337680059117,4e-05,0.00632442882796647,0.32788,0.4694408435575528,0.75968,0.4272777756916921,0.39532,0.4889193160429213,0.02412,0.15342172466766396,0.22004,0.4142733377854758,0.26692,0.44235021600536645,0.365,0.4814301610825237,0.0,0.0
Borda ranking,0.034858181818181816,0.12042490017329674,0.0,0.0,0.1436,0.35068367512623555,0.0,0.0,0.04756,0.2128333770817632,0.12036,0.32538203761119683,0.04036,0.19680210974474568,0.0,0.0,0.00056,0.023657692195135943,0.02864,0.16679253700329968,0.00236,0.04852247314388734,0.0,0.0
Plurality ranking,0.14013454545454546,0.16785751789515932,0.01252,0.11119015064293447,0.65568,0.4751460171357582,0.0,0.0,0.00032,0.017885681423972274,0.57,0.4950757517794939,0.00204,0.045120265956674205,0.0,0.0,0.10232,0.30306866812658145,0.0,0.0,0.1986,0.3989461617813377,0.0,0.0
Approval Voting (AV),0.04960727272727272,0.14362315577700815,0.0,0.0,0.16064,0.367198570803384,0.0,0.0,0.08796,0.28323671795860345,0.12928,0.33550958495993977,0.10756,0.30982389578594877,0.0002,0.014140721339453793,0.0012,0.03462022530255012,0.05884,0.23532499739720994,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.06728363636363636,0.15922180272923667,4e-05,0.006324428827966037,0.26652,0.4421392197035178,0.0,0.0,0.10124,0.3016462537476377,0.21724,0.4123672906523939,0.0844,0.27798676227470615,0.00048,0.021903643532528917,0.00128,0.03575418297207149,0.06892,0.25331804831078153,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.30285454545454543,0.318135614046525,0.08592,0.2802458806120765,0.87376,0.3321196507284583,4e-05,0.00632442882796647,0.32616,0.46880662793944433,0.76064,0.4266928525298726,0.3966,0.48919161889790824,0.02336,0.15104406774185816,0.22756,0.4192570171149096,0.26904,0.44346079691444906,0.36832,0.4823488132048323,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.16652727272727275,0.2238811516919127,4e-05,0.006324428827966037,0.64456,0.4786464315127983,4e-05,0.00632442882796647,0.22116,0.4150280164036826,0.56868,0.4952605956463981,0.17352,0.3786961969705366,0.01348,0.11531821018382035,0.03688,0.18846714726973063,0.17344,0.37862721296814034,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.2530327272727273,0.29483756416301593,0.01272,0.11206338206566653,0.80464,0.39647757868516226,4e-05,0.00632442882796647,0.30268,0.45941791171001367,0.704,0.45649096376592646,0.3328,0.47121561943545454,0.0204,0.1413642104635729,0.18324,0.38686315720166486,0.2428,0.42877518584929614,0.18004,0.3842207677884509,0.0,0.0
Monroe's Approval Rule (Monroe),0.2392836363636364,0.2891378413958694,0.02536,0.15721599918585022,0.78912,0.4079333592635272,0.0,0.0,0.25048,0.43328947552409747,0.68652,0.46390763046110395,0.28184,0.4498957817094518,0.01416,0.11815030427381669,0.09828,0.2976928645432967,0.20136,0.40101639667237793,0.285,0.4514144437210417,0.0,0.0
Greedy Monroe,0.11920000000000001,0.2163697212221775,4e-05,0.006324428827966037,0.46168,0.498529414979765,0.0,0.0,0.1534,0.3603726404708767,0.39872,0.48963492685867144,0.12912,0.3353327088132598,0.00316,0.05612498908686601,0.02384,0.15255049786873498,0.11364,0.31737351874418374,0.0276,0.16382380779362932,0.0,0.0
Minimax Approval Voting (MAV),0.2045927272727273,0.271060831401168,0.02288,0.14952092027539077,0.727,0.4455008417501265,4e-05,0.00632442882796647,0.25836,0.4377329213116462,0.63876,0.4803599300524605,0.2436,0.42925405065069855,0.01688,0.128821836658226,0.08116,0.27308067379442885,0.2084,0.4061643017303132,0.05344,0.2249092403615903,0.0,0.0
