Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.02229672727272727,0.0820132067321241,0.00018800000000000004,0.012515597931589411,0.0006360000000000001,0.024803714695582263,0.0,0.0,0.08136799999999998,0.2733984134595017,0.0,0.0,0.08050399999999999,0.2720708749344297,1.6000000000000003e-05,0.0021592771787899696,0.0,0.0,0.08050399999999999,0.2720708749344297,0.0020480000000000003,0.04512652091904239,0.0,0.0
Random Choice,0.31887272727272725,0.3629257346799812,0.13828,0.3451936291416464,0.7898,0.40745056141809843,0.0,0.0,0.41224,0.49223793271149474,0.69228,0.4615499990249415,0.34448,0.4751984107717686,0.02344,0.15129628680174212,0.31792,0.4656682011904311,0.34448,0.4751984107717686,0.38808,0.48731295242384026,0.0566,0.23107669722406096
Borda ranking,0.03126545454545455,0.12558550786398356,0.0,0.0,0.1112,0.31437964310682864,0.0,0.0,0.03916,0.1939754994838588,0.08844,0.2839337359315275,0.03888,0.19330893823104203,0.0,0.0,0.02528,0.15697427050319293,0.03888,0.19330893823104203,0.00208,0.045559561016327,0.0,0.0
Plurality ranking,0.15746545454545455,0.2253877946114566,0.021,0.14338409953690823,0.58172,0.4932766380034839,0.0,0.0,0.07032,0.25568554437039814,0.51216,0.4998521125293331,0.0,0.0,0.0,0.0,0.242,0.42829429134644614,0.0,0.0,0.25148,0.4338638145778654,0.05344,0.2249092403615878
Approval Voting (AV),0.06055272727272727,0.15833641147722466,0.00144,0.03792000000000637,0.14892,0.35600959762347106,0.0,0.0,0.1364,0.34321282027339983,0.11052,0.3135368074086914,0.13436,0.3410386934059671,8e-05,0.008943914131968723,0.0,0.0,0.13436,0.3410386934059671,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.06055272727272727,0.15833641147722466,0.00144,0.03792000000000637,0.14892,0.35600959762347106,0.0,0.0,0.1364,0.34321282027339983,0.11052,0.3135368074086914,0.13436,0.3410386934059671,8e-05,0.008943914131968723,0.0,0.0,0.13436,0.3410386934059671,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.3188581818181818,0.36300860714464817,0.14124,0.34826895124311963,0.7894,0.407734766729598,0.0,0.0,0.4112,0.4920513794311164,0.69276,0.46134973978539695,0.34124,0.4741257875290869,0.02208,0.14694377700328182,0.32124,0.4669527410776845,0.34124,0.4741257875290869,0.38888,0.4874959954706808,0.05816,0.23404575279207854
Lexicographic Chamberlin-Courant (lex-CC),0.06055272727272727,0.15833641147722466,0.00144,0.03792000000000637,0.14892,0.35600959762347106,0.0,0.0,0.1364,0.34321282027339983,0.11052,0.3135368074086914,0.13436,0.3410386934059671,8e-05,0.008943914131968723,0.0,0.0,0.13436,0.3410386934059671,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.31289454545454554,0.3607906003616369,0.1274,0.3334205152656384,0.78376,0.4116798056743135,0.0,0.0,0.40384,0.49066613333295,0.68704,0.4636982191037689,0.33632,0.4724498466505001,0.02164,0.1455050184701731,0.31796,0.4656838395306804,0.33632,0.4724498466505001,0.37156,0.48322165348824075,0.056,0.22992172581124112
Monroe's Approval Rule (Monroe),0.27603272727272726,0.33387346777277477,0.12748,0.333509894305977,0.71616,0.45086012731227093,0.0,0.0,0.3416,0.47424618079642705,0.61952,0.485504860531758,0.32708,0.4691467506016166,0.00844,0.0914809619538611,0.248,0.43185182644047476,0.32708,0.4691467506016166,0.321,0.4668607929565204,0.0,0.0
Greedy Monroe,0.10826181818181818,0.21795610966122608,0.00644,0.07999078946979286,0.33468,0.47187847757653134,0.0,0.0,0.16804,0.3739018031516344,0.2844,0.45112818577431185,0.16452,0.37074677287879143,0.0008,0.028272955275312425,0.06748,0.250851449268321,0.16452,0.37074677287879143,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.28319272727272726,0.33607534725367627,0.13048,0.33683077294090474,0.73124,0.44331485695837686,0.0,0.0,0.35304,0.47791501169135886,0.6346,0.4815421476880977,0.33032,0.47032828705070967,0.01132,0.10579157622420209,0.26308,0.44030547759486305,0.33032,0.47032828705070967,0.33072,0.47047240259121653,0.0,0.0
