Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.01639309090909091,0.08343119230950441,0.0,0.0,0.014568000000000001,0.11940611686663805,0.0,0.0,0.037006000000000004,0.18877101125230764,1.2000000000000002e-05,0.0017120814721916435,0.09290000000000001,0.29027914955066136,0.0007160000000000001,0.02672845733824917,0.0016359999999999999,0.04034519183953666,0.023686,0.15206245253842943,0.0098,0.09843865454653455,0.0,0.0
Random Choice,0.3269818181818182,0.35587601629968807,0.03752,0.19003223305529443,0.8686,0.3378372981184288,0.00292,0.053958072611984764,0.35436,0.4783189212231292,0.7248,0.4466150019871004,0.48684,0.49982678439622497,0.07068,0.25628955811738446,0.18872,0.3912860355290623,0.25784,0.4374454644868173,0.486,0.4998039615689136,0.11852,0.32322284820222835
Borda ranking,0.028127272727272726,0.1092959961078578,0.0,0.0,0.11844,0.3231284054365777,0.0,0.0,0.03052,0.17201316693791416,0.08444,0.2780465543753209,0.05372,0.22546432445065712,0.00012,0.010953793863312435,0.0,0.0,0.019,0.1365247230357861,0.00316,0.05612498908686745,0.0,0.0
Plurality ranking,0.1462509090909091,0.21332542428305043,0.00264,0.05131306266439975,0.61744,0.4860121875015004,0.0,0.0,0.06708,0.25016049568221627,0.51072,0.49988506839076113,0.01284,0.11258389938176923,0.0,0.0,0.08356,0.27672680824232954,0.0,0.0,0.25688,0.4369126521399474,0.0576,0.2329854931106311
Approval Voting (AV),0.035323636363636356,0.1177278888307276,0.0,0.0,0.14844,0.35553560496801806,0.0,0.0,0.03548,0.18498964727793354,0.09688,0.29579429609103586,0.08428,0.27780727420278895,4e-05,0.006324428827966136,0.00064,0.025290124554855315,0.0228,0.14926540121540566,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.04956000000000001,0.13679984661857483,0.0,0.0,0.22944,0.4204726940005219,0.0,0.0,0.05072,0.2194253440239048,0.16236,0.3687807348548057,0.06572,0.247792012784878,0.00112,0.033447654626303384,0.001,0.03160696125856429,0.0348,0.18327291125534514,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.3073090909090909,0.337210008758083,0.00124,0.035191794498143095,0.85664,0.3504395959363578,0.00308,0.055412215259832386,0.33616,0.47239438438659576,0.7178,0.45007017230649893,0.37488,0.48409191854430617,0.06096,0.23925692968021384,0.16828,0.37411474389548854,0.23708,0.4252917511544287,0.50588,0.49996542440456887,0.1184,0.32308116627247946
Lexicographic Chamberlin-Courant (lex-CC),0.09971272727272726,0.1868505094633653,8e-05,0.008943914131967158,0.44284,0.49672198904426346,0.0,0.0,0.10228,0.3030161738257711,0.3504,0.4770952106235988,0.10568,0.30742761359380083,0.00932,0.09608921687680815,0.01036,0.10125547096333305,0.07588,0.26480601503747553,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.2729563636363636,0.3301859133474719,0.00024,0.015490074241269695,0.81172,0.3909355977651438,0.00308,0.05541221525983248,0.29952,0.4580477809138164,0.68384,0.4649761869170255,0.32064,0.46672260540931676,0.05072,0.21942534402390804,0.14816,0.3552585177022667,0.20184,0.4013734101805388,0.36428,0.4812276816642552,0.11848,0.3231756327448169
Monroe's Approval Rule (Monroe),0.16117818181818186,0.24424894896798816,0.00048,0.02190364353252425,0.6166,0.486214397154156,0.0,0.0,0.1326,0.3391419171969838,0.49048,0.4999093613845602,0.16704,0.3730115794448399,0.00848,0.09169563566496457,0.02316,0.15041148360414586,0.10144,0.3019104608985387,0.23268,0.4225399597671563,0.0,0.0
Greedy Monroe,0.08738181818181817,0.18533078187776839,4e-05,0.006324428827965959,0.39328,0.48847808712366514,0.0,0.0,0.07652,0.2658283085000208,0.30468,0.46027176493889926,0.09632,0.2950295876687835,0.00276,0.052463152783643816,0.0074,0.08570437561759887,0.05516,0.22829230035198725,0.02504,0.15624659484288786,0.0,0.0
Minimax Approval Voting (MAV),0.22507272727272729,0.28660896731614105,0.00136,0.036853092136205225,0.72616,0.44592785784258276,0.0,0.0,0.20328,0.4024391153950699,0.5876,0.49226643192490027,0.29112,0.45427870916440816,0.02152,0.14510992247260113,0.1256,0.3313980084430222,0.157,0.3638007696528127,0.36216,0.4806247334459485,0.0,0.0
