Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.01581418181818182,0.06560038925535026,4.000000000000001e-06,0.0004471957065985019,0.000542,0.0220769299608271,0.0,0.0,0.07545400000000001,0.2641223314411983,0.0,0.0,0.048962,0.21578842405138815,0.0,0.0,0.0,0.0,0.048962,0.21578842405138815,3.2000000000000005e-05,0.0033809765974526567,0.0,0.0
Random Choice,0.30577090909090904,0.33868481129344025,0.18296,0.3866337264129658,0.78064,0.4138129896463238,4e-05,0.0063244288279658365,0.36812,0.4822941691540751,0.72612,0.4459481422765584,0.3084,0.46183269698018264,0.01512,0.12203026509842553,0.3504,0.4770952106235989,0.3084,0.46183269698018264,0.32328,0.46772859822756413,0.0,0.0
Borda ranking,0.028436363636363645,0.11190636051636987,0.0,0.0,0.11276,0.31629919759625696,0.0,0.0,0.03312,0.17894989689857344,0.10176,0.302332436896917,0.01756,0.1313455229537966,0.0,0.0,0.03004,0.17069738838072815,0.01756,0.1313455229537966,0.0,0.0,0.0,0.0
Plurality ranking,0.13239272727272727,0.1857899980527776,0.02996,0.1704769732250819,0.51904,0.49963734688270206,0.0,0.0,0.0036,0.05989190262465833,0.48356,0.4997296533126595,0.0,0.0,0.0,0.0,0.22456,0.4172922314158656,0.0,0.0,0.1956,0.39666187111958634,0.0,0.0
Approval Voting (AV),0.046796363636363636,0.14143315344840676,0.00076,0.02755761963595815,0.11536,0.3194558974256255,0.0,0.0,0.12104,0.3261737549220802,0.10148,0.301963258692157,0.08796,0.28323671795860045,0.0002,0.014140721339452827,0.0,0.0,0.08796,0.28323671795860045,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.046796363636363636,0.14143315344840676,0.00076,0.02755761963595815,0.11536,0.3194558974256255,0.0,0.0,0.12104,0.3261737549220802,0.10148,0.301963258692157,0.08796,0.28323671795860045,0.0002,0.014140721339452827,0.0,0.0,0.08796,0.28323671795860045,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.3043272727272728,0.33748878717576725,0.18272,0.3864368015600247,0.78224,0.41272337273284765,4e-05,0.0063244288279658365,0.36356,0.48102403931612964,0.72828,0.4448463123372207,0.30272,0.4594350896480405,0.01424,0.11847878459878285,0.35252,0.47775480070849785,0.30272,0.4594350896480405,0.31856,0.4659179395558892,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.046796363636363636,0.14143315344840676,0.00076,0.02755761963595815,0.11536,0.3194558974256255,0.0,0.0,0.12104,0.3261737549220802,0.10148,0.301963258692157,0.08796,0.28323671795860045,0.0002,0.014140721339452827,0.0,0.0,0.08796,0.28323671795860045,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.28790909090909095,0.3316015677751035,0.14668,0.3537866272203993,0.76104,0.4264482599330943,0.0,0.0,0.35404,0.4782213696605902,0.70948,0.454002345368475,0.29692,0.45690098883682306,0.01392,0.11715900989681571,0.34524,0.4754464663870624,0.29692,0.45690098883682306,0.24276,0.42875118938605544,0.0,0.0
Monroe's Approval Rule (Monroe),0.30107636363636364,0.33725080006953817,0.18112,0.3851175737355565,0.77532,0.4173714144501294,4e-05,0.0063244288279658365,0.36016,0.4800466377343342,0.72136,0.44832995706290174,0.29988,0.4582051784954212,0.01368,0.11615876032397406,0.3456,0.47556349733754905,0.29988,0.4582051784954212,0.3148,0.46443617430166684,0.0,0.0
Greedy Monroe,0.094,0.2074934830579113,0.00568,0.07515143112408754,0.28732,0.4525121187327257,0.0,0.0,0.15828,0.3650033446422441,0.26872,0.4432939900337063,0.1208,0.3258947069223988,0.00144,0.03792000000000451,0.07096,0.25675801525945857,0.1208,0.3258947069223988,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.3043272727272728,0.33748878717576725,0.18272,0.3864368015600247,0.78224,0.41272337273284765,4e-05,0.0063244288279658365,0.36356,0.48102403931612964,0.72828,0.4448463123372207,0.30272,0.4594350896480405,0.01424,0.11847878459878285,0.35252,0.47775480070849785,0.30272,0.4594350896480405,0.31856,0.4659179395558892,0.0,0.0
