Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.02015272727272727,0.07516130247732711,6.000000000000001e-06,0.000763417147996704,0.001154,0.033698255382998,4e-05,0.006324428827966713,0.09430999999999998,0.2922594410380754,0.0,0.0,0.06304799999999999,0.2430491521202264,0.0,0.0,0.0,0.0,0.06304799999999999,0.2430491521202264,7.400000000000001e-05,0.007630480613108584,0.0,0.0
Random Choice,0.29810545454545456,0.3360361264111549,0.18184,0.38571260596447543,0.77748,0.4159385166104124,8e-05,0.008943914131970447,0.36468,0.48134031370734537,0.71448,0.4516617424578395,0.3014,0.45886603709583046,0.01172,0.10762268162428473,0.31056,0.46272290455518905,0.3014,0.45886603709583046,0.31552,0.464722637279526,0.0,0.0
Borda ranking,0.03088363636363636,0.11947359036542715,0.0,0.0,0.11744,0.32194385597495045,4e-05,0.006324428827966713,0.04248,0.20168155493255915,0.10524,0.3068624160760317,0.02408,0.15329759815470284,0.0,0.0,0.02624,0.15984824803546943,0.02408,0.15329759815470284,0.00012,0.010953793863315582,0.0,0.0
Plurality ranking,0.1368690909090909,0.18624616306809977,0.036,0.18629009635516589,0.54572,0.4979052938059502,0.0,0.0,0.00252,0.05013631019530306,0.5016,0.49999743999335733,0.0,0.0,0.0,0.0,0.20664,0.40489493748387195,0.0,0.0,0.21308,0.40948371591544896,0.0,0.0
Approval Voting (AV),0.05802909090909091,0.1566315747377348,0.00128,0.03575418297207118,0.134,0.3406523154185598,4e-05,0.006324428827966713,0.15444,0.36137001314436645,0.11664,0.3209908260371346,0.1158,0.31998493714550696,0.00032,0.017885681423970377,0.0,0.0,0.1158,0.31998493714550696,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.05802909090909091,0.1566315747377348,0.00128,0.03575418297207118,0.134,0.3406523154185598,4e-05,0.006324428827966713,0.15444,0.36137001314436645,0.11664,0.3209908260371346,0.1158,0.31998493714550696,0.00032,0.017885681423970377,0.0,0.0,0.1158,0.31998493714550696,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.29807636363636364,0.33625185616572895,0.18152,0.38544842664102535,0.77748,0.4159385166104116,0.00012,0.010953793863315023,0.36272,0.4807849847904595,0.71668,0.4506104499454334,0.30232,0.45926312458106466,0.01228,0.11013265455803715,0.3122,0.4633909364673489,0.30232,0.45926312458106466,0.3112,0.4629844057848582,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.05802909090909091,0.1566315747377348,0.00128,0.03575418297207118,0.134,0.3406523154185598,4e-05,0.006324428827966713,0.15444,0.36137001314436645,0.11664,0.3209908260371346,0.1158,0.31998493714550696,0.00032,0.017885681423970377,0.0,0.0,0.1158,0.31998493714550696,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.2818218181818182,0.3308450560714429,0.14228,0.34933708878393765,0.75464,0.43030044201692386,8e-05,0.008943914131969632,0.35928,0.47978941380576434,0.69752,0.4593319601334328,0.29736,0.4570963032009684,0.01324,0.11430092913007064,0.30608,0.4608633567555338,0.29736,0.4570963032009684,0.2322,0.4222359056263024,0.0,0.0
Monroe's Approval Rule (Monroe),0.29500363636363636,0.3358717630009074,0.18012,0.38428737371909505,0.77108,0.4201376364954348,0.00012,0.010953793863315023,0.35936,0.479812870190028,0.71028,0.45363236392482353,0.29952,0.45804778091381515,0.01168,0.10744104243723367,0.3058,0.4607454394782858,0.29952,0.45804778091381515,0.30756,0.46148331107413487,0.0,0.0
Greedy Monroe,0.1039890909090909,0.21714685218447888,0.0066,0.08097184695927975,0.30228,0.45924590537103516,8e-05,0.008943914131969632,0.1912,0.39324618243527837,0.27988,0.44894006905145073,0.14956,0.35663960296070185,0.00168,0.04095335883660339,0.06304,0.24303489132224718,0.14956,0.35663960296070185,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.29807636363636364,0.33625185616572895,0.18152,0.38544842664102535,0.77748,0.4159385166104116,0.00012,0.010953793863315023,0.36272,0.4807849847904595,0.71668,0.4506104499454334,0.30232,0.45926312458106466,0.01228,0.11013265455803715,0.3122,0.4633909364673489,0.30232,0.45926312458106466,0.3112,0.4629844057848582,0.0,0.0
