Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.01220945454545454,0.06427251678915286,0.0,0.0,0.0026139999999999996,0.05088469765755025,0.0,0.0,0.04827,0.21433593515843744,0.0,0.0,0.053376,0.2247818682267227,3.600000000000001e-05,0.004580502887980511,5e-05,0.004697738986724123,0.028161999999999993,0.16543497712215932,0.001796,0.04228196464110708,0.0,0.0
Random Choice,0.3142436363636364,0.3207841010351739,0.08644,0.2810126801409787,0.8786,0.3265915491864156,0.0,0.0,0.34248,0.47453919711653914,0.78552,0.4104611182560819,0.41048,0.49192089770607594,0.02872,0.1670184468853736,0.26776,0.4427918048021969,0.28324,0.45057197249720016,0.37344,0.4837174447960508,0.0,0.0
Borda ranking,0.028912727272727277,0.10888458055013431,0.0,0.0,0.12284,0.3282534606063356,0.0,0.0,0.03772,0.19051824479555912,0.10456,0.3059856310352047,0.03004,0.17069738838072812,0.0,0.0,0.00044,0.020971561696736567,0.021,0.14338409953690928,0.00144,0.037920000000003944,0.0,0.0
Plurality ranking,0.1364327272727273,0.1660765548814342,0.01028,0.1008678422491327,0.63268,0.48207470126530727,0.0,0.0,0.00036,0.01897025039371014,0.56684,0.4955122747218737,0.00112,0.0334476546263023,0.0,0.0,0.1084,0.3108849304808009,0.0,0.0,0.18108,0.38508444995864893,0.0,0.0
Approval Voting (AV),0.03855272727272728,0.12820712052171393,0.0,0.0,0.13232,0.33883833549345277,0.0,0.0,0.06428,0.2452510583055588,0.10808,0.3104814223105521,0.07616,0.26525394323174223,8e-05,0.008943914131968237,0.0018,0.04238820590683073,0.04136,0.19912144635874826,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.0532290909090909,0.14345383479600204,0.0,0.0,0.21348,0.4097636997099113,0.0,0.0,0.07716,0.2668451506023217,0.17836,0.38281550438827755,0.064,0.24475293665238965,0.00044,0.020971561696736567,0.00108,0.03284560244538641,0.051,0.21999772726099942,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.31290909090909097,0.32145675164453935,0.08736,0.282361878446838,0.87508,0.33062818028720725,0.0,0.0,0.34004,0.47372227982218346,0.78104,0.4135414349252761,0.40972,0.49178198584323596,0.02964,0.16959207056932885,0.26512,0.44139708381450443,0.2806,0.44929237696638713,0.3734,0.4837069774149713,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.16293090909090907,0.22290092809204767,0.0,0.0,0.62996,0.48281507681511593,0.0,0.0,0.20488,0.40361390659879276,0.57052,0.49500194908712,0.16344,0.3697666377594845,0.01588,0.1250113018890431,0.04456,0.20633566439180953,0.163,0.36936567247115837,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.25815636363636363,0.2950177422148401,0.01188,0.10834604561310694,0.81244,0.39036040577909353,0.0,0.0,0.2916,0.4544991089100078,0.73056,0.4436688927567184,0.3276,0.46933808709713626,0.0234,0.15117023516547937,0.21724,0.41236729065239397,0.23968,0.4268881558441535,0.18532,0.3885569425451517,0.0,0.0
Monroe's Approval Rule (Monroe),0.23410909090909088,0.29053952945832434,0.02276,0.14913746142398143,0.76252,0.4255387756714754,0.0,0.0,0.2466,0.4310318317710705,0.67816,0.4671819928036964,0.274,0.446008968519745,0.0172,0.13001599901548475,0.10184,0.30243778599901266,0.19808,0.3985527739208162,0.27404,0.44602923491628493,0.0,0.0
Greedy Monroe,0.10316727272727272,0.20372189592517162,8e-05,0.00894391413196698,0.41356,0.49247144729419495,0.0,0.0,0.12108,0.3262202225491821,0.36612,0.48174282101553517,0.099,0.2986620163328227,0.00284,0.05321592242928363,0.02436,0.15416416704281777,0.08648,0.28107153822469566,0.02132,0.1444488061563888,0.0,0.0
Minimax Approval Voting (MAV),0.2038,0.2724648748177458,0.02108,0.1436510828361773,0.71776,0.4500895270942859,0.0,0.0,0.2472,0.4313840052668384,0.6464,0.47808685403386164,0.23348,0.4230450207719707,0.02048,0.14163534022265545,0.10224,0.30296366514811035,0.19844,0.39882523290289296,0.05472,0.22743289471841072,0.0,0.0
