Method,violation_rate-mean,violation_rate-std,condorcet_loser-mean,condorcet_loser-std,condorcet_winner-mean,condorcet_winner-std,consensus_committee-mean,consensus_committee-std,dummetts_condition-mean,dummetts_condition-std,fixed_majority-mean,fixed_majority-std,local_stability-mean,local_stability-std,majority-mean,majority-std,majority_loser-mean,majority_loser-std,solid_coalitions-mean,solid_coalitions-std,strong_pareto_efficiency-mean,strong_pareto_efficiency-std,strong_unanimity-mean,strong_unanimity-std
Neural Network,0.033047272727272724,0.10144322655863677,0.0,0.0,0.012382,0.110446430009347,0.0,0.0,0.132432,0.33895935593213455,0.0,0.0,0.12930399999999997,0.3355356710736034,0.0,0.0,0.0,0.0,0.08697800000000001,0.2818023836251277,0.002424,0.04913165150479169,0.0,0.0
Random Choice,0.33616727272727276,0.31088550928747244,0.05436,0.22672668656337897,0.9002,0.29973314798325157,0.0,0.0,0.45448,0.4979236182387861,0.75696,0.4289190580984473,0.4682,0.49898773532016377,0.0068,0.08218126307132834,0.20304,0.4022620519014666,0.372,0.4833383907781247,0.4818,0.49966865020724976,0.0,0.0
Borda ranking,0.04720727272727274,0.1417709146141443,0.0,0.0,0.16284,0.3692196289473526,0.0,0.0,0.09428,0.29221786666798394,0.13116,0.3375752573871185,0.07216,0.25875265100087114,0.0,0.0,0.00064,0.025290124554855915,0.05604,0.22999895304107537,0.00216,0.046425579156329645,0.0,0.0
Plurality ranking,0.16087272727272725,0.17226577785794434,0.01,0.09949874371067656,0.72656,0.4457247652980331,0.0,0.0,0.00208,0.04555956101632756,0.6118,0.48734049698337584,0.00256,0.050531637614478535,0.0,0.0,0.1012,0.3015933686273727,0.0,0.0,0.3154,0.4646749831871234,0.0,0.0
Approval Voting (AV),0.07364000000000001,0.16907128967923882,0.0,0.0,0.19496,0.39616991102301446,0.0,0.0,0.17352,0.37869619697053697,0.14756,0.35466328594880814,0.17276,0.37803965717898086,4e-05,0.006324428827965764,0.0004,0.019995999599921876,0.1208,0.325894706922399,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.08728363636363635,0.1788161832552135,0.0,0.0,0.27744,0.4477354647556272,0.0,0.0,0.18372,0.3872556798808245,0.215,0.4108223460329943,0.15484,0.36175208969676037,8e-05,0.008943914131966968,0.00024,0.015490074241273622,0.1288,0.33497844706790153,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.33404000000000006,0.31091166885128635,0.05572,0.22938021187536595,0.89972,0.3003729708213284,0.0,0.0,0.44708,0.49719158641322814,0.7568,0.4290148715370128,0.45624,0.49808138130220486,0.00692,0.08289821228471718,0.20268,0.4019960417716097,0.36464,0.4813290666477492,0.48464,0.49976401471093385,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.1863927272727273,0.22647778629479998,0.0,0.0,0.66796,0.4709452605133728,0.0,0.0,0.30768,0.4615333331407466,0.57244,0.4947246167313148,0.23696,0.42521754244153387,0.00328,0.0571772822019336,0.02512,0.1564895702595413,0.23688,0.4251680439543569,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.30619999999999997,0.3003577165518028,0.01344,0.11514932218644121,0.87168,0.3344457767710335,0.0,0.0,0.44328,0.4967724243554951,0.73472,0.44148218718318183,0.44188,0.49661057741450587,0.00812,0.08974444606770118,0.18312,0.38676487120718067,0.36272,0.48078498479046317,0.30924,0.4621802920938284,0.0,0.0
Monroe's Approval Rule (Monroe),0.32203272727272725,0.30762309822343487,0.05012,0.21819254249407094,0.88924,0.31383470553779547,0.0,0.0,0.43072,0.4951770204684702,0.747,0.43473095127908434,0.43776,0.49611105853428006,0.00608,0.0777369513166006,0.16612,0.3721883200745992,0.35048,0.4771202883969498,0.46484,0.4987622423559334,0.0,0.0
Greedy Monroe,0.1465709090909091,0.23157518541081715,8e-05,0.008943914131966931,0.49564,0.4999809900385519,0.0,0.0,0.25452,0.4355910577594038,0.41456,0.4926459239656791,0.2174,0.41247695693225245,0.00088,0.029651738566230726,0.0194,0.13792621215710418,0.19056,0.39274277383554235,0.01924,0.1373674721322569,0.0,0.0
Minimax Approval Voting (MAV),0.2545854545454546,0.2940006517868259,0.02808,0.16520143340780113,0.779,0.4149204743079219,0.0,0.0,0.38032,0.4854654442902938,0.66048,0.47354637534242533,0.35256,0.4777671466311494,0.00476,0.0688283546221987,0.09168,0.28857369526684895,0.30384,0.4599143989918759,0.19972,0.3997898467945699,0.0,0.0
