step,temperature,current_energy,best_energy,current_state,best_state
120,8278.278037064774,0.257,0.093,"[1.         0.18872173 0.18156669 0.17505511 0.12944187 0.12864578
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
130,7549.87930100504,0.2835,0.093,"[1.         1.         0.1010995  0.09481714 0.0945843  0.06898418
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
140,6885.571758345414,0.26,0.093,"[1.         0.99887307 0.06510983 0.06270726 0.06269478 0.04555057
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
150,6279.7160787739485,0.1515,0.093,"[1.         0.3449903  0.33656713 0.33491684 0.02165349 0.01760237
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
160,5727.169131919431,0.2225,0.093,"[1.         0.96525017 0.17340095 0.17295322 0.14737388 0.11070501
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
170,5223.240327135098,0.224,0.093,"[1.         0.25893767 0.24494234 0.15803431 0.10472051 0.06985656
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
180,4763.651794908117,0.1915,0.093,"[1.45466171 0.67098091 0.11678096 0.11678096 0.08578098 0.06913731
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
190,4344.502071873437,0.227,0.093,"[1.         0.99405454 0.86213671 0.31327293 0.28514698 0.07044478
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
200,3962.232981152783,0.161,0.093,"[1.         0.40205362 0.37707707 0.32633641 0.17244797 0.11027583
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
210,3613.599426864818,0.2205,0.093,"[1.         0.40205362 0.39204631 0.37557906 0.33175535 0.28728987
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
220,3295.6418463910177,0.233,0.093,"[1.         0.40205362 0.40205362 0.39691624 0.35665014 0.35661753
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
230,3005.661086543532,0.558,0.093,"[1.         1.         0.26508165 0.26283827 0.26283827 0.23514599
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
240,2741.195490357961,0.257,0.093,"[1.         0.99678897 0.19153445 0.17986277 0.17324367 0.17324367
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
250,2499.9999999999995,0.302,0.093,"[1.         1.         0.00827748 0.00777307 0.00754266 0.00754033
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
260,2280.027098389774,0.149,0.093,"[1.         0.58175577 0.540808   0.540808   0.00450153 0.00446392
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
270,2079.409427756677,0.1945,0.093,"[1.         0.99947751 0.98661834 0.93030421 0.23411855 0.03584751
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
280,1896.4439375729587,0.1215,0.093,"[1.         0.55714452 0.55714452 0.20604415 0.05185267 0.03245778
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
290,1729.5774272973404,0.173,0.093,"[1.         0.92344908 0.19372505 0.18611342 0.18611342 0.01128591
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
300,1577.3933612004823,0.258,0.093,"[1.65916761 0.98406904 0.10711539 0.10290673 0.10290673 0.08601216
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
310,1438.5998433428915,0.2375,0.093,"[1.         0.86812866 0.0339746  0.03357888 0.0326397  0.03191176
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
320,1312.0186506244306,0.2595,0.093,"[1.         0.16461532 0.14158976 0.05221005 0.00636726 0.00633086
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
330,1196.5752308065955,0.2465,0.093,"[1.57991686 0.93023307 0.06313583 0.02002441 0.01820195 0.01701414
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
340,1091.2895806004146,0.298,0.093,"[1.         0.11284871 0.01956422 0.00242921 0.00241448 0.00237034
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
350,995.2679263837426,0.176,0.093,"[1.         0.73635706 0.71361686 0.16237905 0.13570655 0.01468178
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
360,907.6951369252529,0.181,0.093,"[1.         0.28113643 0.28103858 0.28037957 0.07733007 0.04453508
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
370,827.8278037064773,0.23,0.093,"[1.         0.25979917 0.24019711 0.10338563 0.06942455 0.01175189
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
380,754.9879301005036,0.1795,0.093,"[1.         0.59612824 0.59612824 0.06963029 0.06424537 0.01849685
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
390,688.5571758345411,0.236,0.093,"[1.         0.96376928 0.1725938  0.02015968 0.01860062 0.01596073
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
400,627.9716078773948,0.237,0.093,"[1.         0.94213538 0.67990535 0.00545862 0.00529296 0.00433644
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
410,572.7169131919431,0.2515,0.093,"[1.         0.99766151 0.95565922 0.63874857 0.00529366 0.00478594
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
420,522.3240327135096,0.171,0.093,"[1.         0.29919571 0.28737704 0.28737704 0.07421182 0.03439999
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
430,476.36517949081156,0.188,0.093,"[1.         0.48164944 0.10664746 0.10641187 0.05735558 0.01948216
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
440,434.4502071873439,0.167,0.093,"[1.         0.91185118 0.44915158 0.37135197 0.32535164 0.05735558
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
450,396.2232981152785,0.2315,0.093,"[1.         0.72520073 0.21939858 0.15453218 0.13966168 0.11687582
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
460,361.3599426864818,0.228,0.093,"[1.         0.99986422 0.52173541 0.1843793  0.11366504 0.10944148
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
470,329.5641846391018,0.165,0.093,"[1.         0.99999419 0.77791268 0.59340683 0.15228303 0.15228303
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
480,300.5661086543529,0.2735,0.093,"[1.10924546 0.09538477 0.0820309  0.08192783 0.0566023  0.01452557
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
490,274.11954903579607,0.293,0.093,"[1.         0.0430579  0.03768093 0.03721343 0.03711693 0.02286693
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
500,249.9999999999999,0.192,0.093,"[1.         0.97699398 0.30406572 0.02085943 0.02078181 0.02002638
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
510,228.0027098389772,0.1935,0.093,"[1.         1.         0.25729413 0.21364946 0.08672897 0.01694591
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
520,207.94094277566765,0.141,0.093,"[1.         0.87326849 0.55926733 0.2145182  0.0680896  0.04423854
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
530,189.64439375729575,0.148,0.093,"[1.         0.38872191 0.38481427 0.21398098 0.03030903 0.0196921
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
540,172.957742729734,0.1555,0.093,"[1.         0.56770994 0.16512106 0.13817254 0.0128774  0.0114074
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
550,157.73933612004814,0.563,0.093,"[1.86850422 1.         0.06600709 0.02861801 0.017743   0.00223681
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
560,143.85998433428912,0.2565,0.093,"[1.         0.23174829 0.11173552 0.00815399 0.0044432  0.00417723
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
570,131.2018650624431,0.2345,0.093,"[1.         0.57942705 0.02982352 0.02178611 0.00111341 0.00111341
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
580,119.65752308065949,0.139,0.093,"[1.         0.41099811 0.25748183 0.21392492 0.16667965 0.00853806
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
590,109.12895806004144,0.2365,0.093,"[1.78340226 0.2032736  0.20251958 0.14562452 0.10226464 0.01394722
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
600,99.5267926383742,0.5595,0.093,"[1.         1.         0.0595677  0.05736759 0.04191349 0.00410234
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
610,90.76951369252528,0.564,0.093,"[1.         1.         0.04217992 0.03245857 0.02830273 0.00220499
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
620,82.78278037064767,0.1875,0.093,"[1.         0.89965608 0.21105349 0.15126397 0.14428569 0.00990747
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
630,75.49879301005035,0.206,0.093,"[1.15468386 0.91372829 0.36572923 0.06575404 0.06087785 0.02232604
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
640,68.85571758345408,0.099,0.093,"[1.         0.57752975 0.46009232 0.36235569 0.05679112 0.02555064
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
650,62.79716078773944,0.458,0.093,"[1.         1.         0.46009232 0.4568524  0.05679112 0.05529007
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
660,57.2716913191943,0.165,0.093,"[1.         0.62847247 0.60362667 0.55977437 0.14481012 0.01865629
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
670,52.23240327135093,0.114,0.093,"[1.         0.54478666 0.43100689 0.32463552 0.24782377 0.14991806
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
680,47.63651794908115,0.1615,0.093,"[1.394357   0.72362482 0.67932453 0.30443929 0.26794484 0.24019914
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
690,43.445020718734334,0.2465,0.093,"[1.         0.96851067 0.24432433 0.10944095 0.10817566 0.10817566
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
700,39.622329811527806,0.171,0.093,"[1.         0.96851067 0.77280793 0.74310192 0.18366012 0.17537183
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
710,36.13599426864814,0.2325,0.093,"[1.         0.54922708 0.1874364  0.13734528 0.03394535 0.03373324
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
720,32.95641846391015,0.228,0.093,"[1.         0.93478565 0.93478565 0.38915118 0.17108183 0.15728679
 0.        ]","[1.         0.69454085 0.59871346 0.46863724 0.26019094 0.24376502
 0.        ]"
730,30.05661086543531,0.08,0.08,"[1.         0.69625052 0.42296465 0.3617643  0.25921881 0.05145871
 0.        ]","[1.         0.69625052 0.42296465 0.3617643  0.19336956 0.05145871
 0.        ]"
740,27.411954903579595,0.1815,0.08,"[1.         0.71550412 0.31732327 0.27140858 0.27131293 0.26147449
 0.        ]","[1.         0.69625052 0.42296465 0.3617643  0.19336956 0.05145871
 0.        ]"
750,24.999999999999986,0.161,0.08,"[1.         0.51771718 0.22919518 0.22619324 0.11693867 0.11686714
 0.        ]","[1.         0.69625052 0.42296465 0.3617643  0.19336956 0.05145871
 0.        ]"
760,22.80027098389772,0.2295,0.08,"[1.         0.34635244 0.14369103 0.11174022 0.10800357 0.07013139
 0.        ]","[1.         0.69625052 0.42296465 0.3617643  0.19336956 0.05145871
 0.        ]"
770,20.79409427756676,0.2415,0.08,"[1.         0.25051813 0.18301238 0.13371875 0.07787204 0.03641369
 0.        ]","[1.         0.69625052 0.42296465 0.3617643  0.19336956 0.05145871
 0.        ]"
780,18.96443937572957,0.2725,0.08,"[1.         0.15598502 0.12426553 0.07827739 0.03769568 0.03581436
 0.        ]","[1.         0.69625052 0.42296465 0.3617643  0.19336956 0.05145871
 0.        ]"
790,17.295774272973397,0.1845,0.08,"[1.         0.25919039 0.25479503 0.25262114 0.04680789 0.03736296
 0.        ]","[1.         0.69625052 0.42296465 0.3617643  0.19336956 0.05145871
 0.        ]"
800,15.773933612004821,0.1505,0.08,"[1.         0.77065387 0.50390589 0.25455599 0.17087194 0.0166635
 0.        ]","[1.         0.69625052 0.42296465 0.3617643  0.19336956 0.05145871
 0.        ]"
810,14.385998433428908,0.237,0.08,"[1.25267453 0.28592318 0.16326853 0.11631877 0.11631877 0.05400522
 0.        ]","[1.         0.69625052 0.42296465 0.3617643  0.19336956 0.05145871
 0.        ]"
820,13.120186506244307,0.2935,0.08,"[1.46184677 0.06890122 0.03934414 0.02803027 0.02803027 0.01462814
 0.        ]","[1.         0.69625052 0.42296465 0.3617643  0.19336956 0.05145871
 0.        ]"
830,11.965752308065944,0.095,0.08,"[1.         0.59555529 0.30822528 0.28406699 0.01224831 0.01205212
 0.        ]","[1.         0.69625052 0.42296465 0.3617643  0.19336956 0.05145871
 0.        ]"
840,10.91289580600414,0.229,0.08,"[1.         0.50938313 0.15103153 0.08393924 0.00317258 0.00316678
 0.        ]","[1.         0.69625052 0.42296465 0.3617643  0.19336956 0.05145871
 0.        ]"
850,9.95267926383742,0.2245,0.08,"[1.         0.868528   0.13117511 0.07692074 0.07692074 0.04145533
 0.        ]","[1.         0.69625052 0.42296465 0.3617643  0.19336956 0.05145871
 0.        ]"
860,9.076951369252525,0.226,0.08,"[1.         0.99580803 0.49688356 0.07692074 0.07692074 0.07692074
 0.        ]","[1.         0.69625052 0.42296465 0.3617643  0.19336956 0.05145871
 0.        ]"
870,8.278278037064773,0.192,0.08,"[1.         0.86006171 0.82125911 0.15907791 0.06615658 0.06615658
 0.        ]","[1.         0.69625052 0.42296465 0.3617643  0.19336956 0.05145871
 0.        ]"
880,7.549879301005039,0.0895,0.08,"[1.         0.69624972 0.41710583 0.40249674 0.07782928 0.03236728
 0.        ]","[1.         0.69625052 0.42296465 0.3617643  0.19336956 0.05145871
 0.        ]"
890,6.885571758345406,0.1395,0.08,"[1.         0.73577941 0.25326824 0.2255869  0.02865898 0.02202671
 0.        ]","[1.         0.69625052 0.42296465 0.3617643  0.19336956 0.05145871
 0.        ]"
900,6.279716078773954,0.1285,0.08,"[1.         0.93375897 0.51826838 0.50545948 0.1830587  0.15542602
 0.        ]","[1.         0.69625052 0.42296465 0.3617643  0.19336956 0.05145871
 0.        ]"
910,5.727169131919428,0.157,0.08,"[1.         0.53044708 0.52944206 0.27446032 0.23722261 0.09601502
 0.        ]","[1.         0.69625052 0.42296465 0.3617643  0.19336956 0.05145871
 0.        ]"
920,5.2232403271350965,0.2175,0.08,"[1.         0.95347164 0.2875583  0.18911983 0.17667633 0.11027501
 0.        ]","[1.         0.69625052 0.42296465 0.3617643  0.19336956 0.05145871
 0.        ]"
930,4.763651794908118,0.171,0.08,"[1.         0.66282558 0.65064275 0.57346407 0.12985485 0.10277113
 0.        ]","[1.         0.69625052 0.42296465 0.3617643  0.19336956 0.05145871
 0.        ]"
940,4.34450207187344,0.191,0.08,"[1.         0.69310047 0.50906506 0.47121673 0.46154486 0.07290251
 0.        ]","[1.         0.69625052 0.42296465 0.3617643  0.19336956 0.05145871
 0.        ]"
950,3.96223298115278,0.241,0.08,"[1.83108035 0.35558576 0.07091946 0.07045924 0.06429927 0.06381246
 0.        ]","[1.         0.69625052 0.42296465 0.3617643  0.19336956 0.05145871
 0.        ]"
960,3.61359942686481,0.2145,0.08,"[1.         0.92134593 0.31867707 0.03407149 0.03240317 0.03240317
 0.        ]","[1.         0.69625052 0.42296465 0.3617643  0.19336956 0.05145871
 0.        ]"
970,3.295641846391017,0.1545,0.08,"[1.         0.99797092 0.54790767 0.5303027  0.3685862  0.03240317
 0.        ]","[1.         0.69625052 0.42296465 0.3617643  0.19336956 0.05145871
 0.        ]"
980,3.0056610865435274,0.1805,0.08,"[1.         0.43702277 0.33948857 0.25557278 0.1893959  0.16470233
 0.        ]","[1.         0.69625052 0.42296465 0.3617643  0.19336956 0.05145871
 0.        ]"
990,2.741195490357959,0.5375,0.08,"[1.         1.         0.25030896 0.19775859 0.19356155 0.09740909
 0.        ]","[1.         0.69625052 0.42296465 0.3617643  0.19336956 0.05145871
 0.        ]"
1000,2.499999999999998,0.191,0.08,"[1.         0.50895168 0.13319814 0.12999387 0.12990271 0.04957652
 0.        ]","[1.         0.69625052 0.42296465 0.3617643  0.19336956 0.05145871
 0.        ]"
