step,temperature,current_energy,best_energy,current_state,best_state
100,9952.67926383743,0.3885,0.169,"[1.         0.99937405 0.21173921 0.07959468 0.01091006 0.00155734
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.16666667
 0.        ]"
110,9076.951369252534,0.1985,0.169,"[1.         0.54394314 0.53283012 0.2369813  0.04460757 0.02612606
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.16666667
 0.        ]"
120,8278.278037064774,0.198,0.1615,"[1.         0.57762284 0.57762284 0.44585706 0.05293386 0.03327223
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
130,7549.87930100504,0.5485,0.1615,"[1.         0.13716543 0.11869496 0.07860528 0.01560984 0.00476418
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
140,6885.571758345414,0.4235,0.1615,"[1.         0.56729133 0.11090228 0.10381616 0.10381616 0.04120566
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
150,6279.7160787739485,0.3615,0.1615,"[1.         0.57357942 0.24997066 0.06659365 0.06659259 0.06659259
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
160,5727.169131919431,0.574,0.1615,"[1.         0.72726867 0.05775829 0.05095951 0.05095951 0.0153871
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
170,5223.240327135098,0.4265,0.1615,"[1.         0.21859787 0.21859787 0.0171073  0.01709254 0.00988825
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
180,4763.651794908117,0.43,0.1615,"[1.33897998 1.         0.13514268 0.06208383 0.00915106 0.00603425
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
190,4344.502071873437,0.2335,0.1615,"[1.57494834 0.82311629 0.47557253 0.36187958 0.36187958 0.25281139
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
200,3962.232981152783,0.3705,0.1615,"[1.         0.76835405 0.26539031 0.15402516 0.13973696 0.10721388
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
210,3613.599426864818,0.431,0.1615,"[1.         0.36710062 0.14306224 0.08065281 0.04739262 0.04681173
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
220,3295.6418463910177,0.4595,0.1615,"[1.         0.97061704 0.03520562 0.02908187 0.02249275 0.01152521
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
230,3005.661086543532,0.245,0.1615,"[1.         0.88426934 0.47061294 0.33092738 0.01542679 0.00790463
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
240,2741.195490357961,0.206,0.1615,"[1.         0.97812316 0.47061294 0.36016159 0.32295357 0.0524116
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
250,2499.9999999999995,0.311,0.1615,"[1.         0.94068372 0.80154237 0.30269287 0.26041002 0.11412111
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
260,2280.027098389774,0.2015,0.1615,"[1.         0.59143214 0.49274096 0.29966811 0.15754464 0.13809366
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
270,2079.409427756677,0.269,0.1615,"[1.         0.42068798 0.38168087 0.37614522 0.06627713 0.06604836
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
280,1896.4439375729587,0.356,0.1615,"[1.30346866 0.61216471 0.20728341 0.20210458 0.02597214 0.0258865
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
290,1729.5774272973404,0.273,0.1615,"[1.6429325  1.         0.35948056 0.15895739 0.15546974 0.02400043
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
300,1577.3933612004823,0.45,0.1615,"[1.         0.99927273 0.08281783 0.08198947 0.03635768 0.02901474
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
310,1438.5998433428915,0.2525,0.1615,"[1.30599794 1.         0.98028338 0.71775143 0.43066698 0.24836362
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
320,1312.0186506244306,0.284,0.1615,"[1.         0.63198813 0.36179948 0.36179948 0.16406699 0.13845491
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
330,1196.5752308065955,0.866,0.1615,"[1.81736511 0.69074123 0.25483739 0.25483739 0.21953085 0.20667873
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
340,1091.2895806004146,0.3455,0.1615,"[1.         0.28683009 0.28683009 0.20456545 0.20384373 0.09032158
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
350,995.2679263837426,0.289,0.1615,"[1.         0.4701663  0.28683009 0.2644154  0.20444413 0.16725661
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
360,907.6951369252529,0.2095,0.1615,"[1.         0.97707474 0.59332206 0.32449839 0.16938672 0.11445564
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
370,827.8278037064773,0.8085,0.1615,"[1.         0.99581064 0.43128284 0.43128284 0.29146878 0.20225015
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
380,754.9879301005036,0.2715,0.1615,"[1.         0.36763313 0.36763313 0.22670112 0.15922089 0.10760437
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
390,688.5571758345411,0.4395,0.1615,"[1.65229516 0.24030966 0.24030966 0.16598893 0.16598893 0.16595622
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
400,627.9716078773948,0.21,0.1615,"[1.         0.75987868 0.47978146 0.1450363  0.14233318 0.10045838
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
410,572.7169131919431,0.314,0.1615,"[1.         0.98915858 0.47978146 0.47886195 0.1450363  0.13938762
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
420,522.3240327135096,0.1765,0.1615,"[1.         0.60943801 0.60905411 0.2956018  0.2956018  0.13805932
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
430,476.36517949081156,0.4685,0.1615,"[1.         0.18560483 0.18548792 0.18518271 0.1848413  0.1848413
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
440,434.4502071873439,0.1985,0.1615,"[1.         0.47903382 0.47903382 0.30632633 0.19999895 0.12441614
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
450,396.2232981152785,0.327,0.1615,"[1.         0.55218303 0.27252213 0.1938822  0.18267753 0.13336199
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
460,361.3599426864818,0.4995,0.1615,"[1.         0.26081684 0.08987026 0.07889609 0.06816802 0.05825437
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
470,329.5641846391018,0.588,0.1615,"[1.         0.07003709 0.07003709 0.01255938 0.01143277 0.01000711
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
480,300.5661086543529,0.638,0.1615,"[1.         0.03690889 0.03690889 0.03031375 0.03031375 0.0278587
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
490,274.11954903579607,0.3705,0.1615,"[1.         0.48617754 0.18567914 0.12867599 0.01500696 0.01379158
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
500,249.9999999999999,0.347,0.1615,"[1.         0.8271438  0.62407945 0.11318208 0.06514823 0.05346152
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
510,228.0027098389772,0.2135,0.1615,"[1.         0.76956706 0.55248861 0.07617134 0.07617134 0.04817041
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
520,207.94094277566765,0.351,0.1615,"[1.         0.65369318 0.19614474 0.14171671 0.07609777 0.012356
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
530,189.64439375729575,0.33,0.1615,"[1.         0.33739502 0.31217596 0.07321312 0.07318012 0.03902406
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
540,172.957742729734,0.262,0.1615,"[1.         0.47870553 0.31532618 0.15650767 0.15560086 0.07408987
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
550,157.73933612004814,0.2725,0.1615,"[1.         0.43549864 0.40026833 0.09192018 0.08751139 0.06488174
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
560,143.85998433428912,0.4895,0.1615,"[1.         0.25284099 0.09636754 0.02175737 0.02175737 0.01867999
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
570,131.2018650624431,0.4205,0.1615,"[1.         0.48197249 0.12855838 0.03832673 0.03054557 0.01100465
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
580,119.65752308065949,0.4325,0.1615,"[1.         0.99209938 0.12855838 0.05121584 0.04471593 0.04471593
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
590,109.12895806004144,0.1995,0.1615,"[1.         0.70704557 0.70656331 0.0597723  0.0452435  0.03994449
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
600,99.5267926383742,0.269,0.1615,"[1.50848297 0.89815594 0.46204609 0.35556938 0.03428927 0.03251283
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
610,90.76951369252528,0.43,0.1615,"[1.87527091 0.31265165 0.13969106 0.08662619 0.08389942 0.03707891
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
620,82.78278037064767,0.2265,0.1615,"[1.         1.         0.70354594 0.12406506 0.0531537  0.01977256
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
630,75.49879301005035,0.21,0.1615,"[1.81203288 0.54779558 0.38539936 0.304947   0.10129235 0.01916682
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
640,68.85571758345408,0.447,0.1615,"[1.68109298 0.30659994 0.14933753 0.12108575 0.08784856 0.08784856
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
650,62.79716078773944,1.141,0.1615,"[1.         0.03723921 0.01813833 0.01813833 0.01430611 0.01066997
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
660,57.2716913191943,0.3615,0.1615,"[1.42479195 0.72531827 0.22851172 0.02081264 0.00967114 0.00664204
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
670,52.23240327135093,0.185,0.1615,"[1.         1.         0.52210458 0.12470733 0.08015859 0.00502168
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
680,47.63651794908115,0.248,0.1615,"[1.         0.74524416 0.38909539 0.26676048 0.1259236  0.1259236
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
690,43.445020718734334,0.4065,0.1615,"[1.         1.         0.28208706 0.17314592 0.0601028  0.0601028
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
700,39.622329811527806,0.244,0.1615,"[1.         0.70926576 0.52390588 0.19881109 0.1853297  0.1601756
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
710,36.13599426864814,0.238,0.1615,"[1.         0.43880403 0.43880403 0.12299918 0.1162845  0.11540719
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
720,32.95641846391015,0.273,0.1615,"[1.24073126 0.89925418 0.43601504 0.10767845 0.10180015 0.10177892
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
730,30.05661086543531,0.3265,0.1615,"[1.         0.43420788 0.34613169 0.28367462 0.05022287 0.04914429
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
740,27.411954903579595,0.4095,0.1615,"[1.472922   0.23418618 0.23418618 0.05697651 0.00998455 0.00977012
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
750,24.999999999999986,0.94,0.1615,"[1.         1.         0.03964996 0.03964996 0.00499808 0.00165418
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
760,22.80027098389772,0.184,0.1615,"[1.         1.         0.87195338 0.28786486 0.28786486 0.00325409
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
770,20.79409427756676,0.174,0.1615,"[1.26844217 0.97902309 0.8233315  0.30719424 0.19720479 0.10749395
 0.        ]","[1.         0.75469265 0.75469265 0.38057105 0.0691607  0.02612606
 0.        ]"
780,18.96443937572957,0.2495,0.1585,"[1.         0.99367628 0.91650179 0.63327328 0.15547007 0.15547007
 0.        ]","[1.         0.77183108 0.70755077 0.2421823  0.15547007 0.08474486
 0.        ]"
790,17.295774272973397,0.2495,0.1585,"[1.         0.81686679 0.81079366 0.76646934 0.12735059 0.12735059
 0.        ]","[1.         0.77183108 0.70755077 0.2421823  0.15547007 0.08474486
 0.        ]"
800,15.773933612004821,0.272,0.1585,"[1.         0.99314947 0.77323644 0.7582041  0.10277449 0.10277449
 0.        ]","[1.         0.77183108 0.70755077 0.2421823  0.15547007 0.08474486
 0.        ]"
810,14.385998433428908,0.261,0.1585,"[1.         0.96535063 0.90700295 0.68587463 0.66220684 0.51941093
 0.        ]","[1.         0.77183108 0.70755077 0.2421823  0.15547007 0.08474486
 0.        ]"
820,13.120186506244307,0.2535,0.1585,"[1.         0.8141749  0.77473216 0.55084375 0.55084375 0.55084375
 0.        ]","[1.         0.77183108 0.70755077 0.2421823  0.15547007 0.08474486
 0.        ]"
830,11.965752308065944,0.2945,0.1585,"[1.         0.98117325 0.62895497 0.53347837 0.39272964 0.39272964
 0.        ]","[1.         0.77183108 0.70755077 0.2421823  0.15547007 0.08474486
 0.        ]"
840,10.91289580600414,0.2425,0.1585,"[1.         0.80992739 0.47925346 0.3252448  0.30112588 0.23943477
 0.        ]","[1.         0.77183108 0.70755077 0.2421823  0.15547007 0.08474486
 0.        ]"
850,9.95267926383742,0.252,0.1585,"[1.         0.66994712 0.47503593 0.44102063 0.29921155 0.18952083
 0.        ]","[1.         0.77183108 0.70755077 0.2421823  0.15547007 0.08474486
 0.        ]"
860,9.076951369252525,0.196,0.1585,"[1.         0.97754756 0.93669959 0.45021874 0.43039458 0.35137568
 0.        ]","[1.         0.77183108 0.70755077 0.2421823  0.15547007 0.08474486
 0.        ]"
870,8.278278037064773,0.2365,0.1585,"[1.39765771 1.         0.98144361 0.45021874 0.45005908 0.42955534
 0.        ]","[1.         0.77183108 0.70755077 0.2421823  0.15547007 0.08474486
 0.        ]"
880,7.549879301005039,0.2665,0.1585,"[1.         0.58977662 0.58314823 0.58138972 0.26543941 0.26543941
 0.        ]","[1.         0.77183108 0.70755077 0.2421823  0.15547007 0.08474486
 0.        ]"
890,6.885571758345406,0.2845,0.1585,"[1.         0.44187309 0.44066505 0.41491131 0.35099892 0.21595473
 0.        ]","[1.         0.77183108 0.70755077 0.2421823  0.15547007 0.08474486
 0.        ]"
900,6.279716078773954,0.506,0.1585,"[1.         1.         0.18305021 0.17493185 0.17461479 0.1314964
 0.        ]","[1.         0.77183108 0.70755077 0.2421823  0.15547007 0.08474486
 0.        ]"
910,5.727169131919428,0.454,0.1585,"[1.         0.5133671  0.08996941 0.08618357 0.08617648 0.07322859
 0.        ]","[1.         0.77183108 0.70755077 0.2421823  0.15547007 0.08474486
 0.        ]"
920,5.2232403271350965,0.396,0.1585,"[1.98740377 0.90837047 0.20035105 0.05351182 0.05350995 0.04580669
 0.        ]","[1.         0.77183108 0.70755077 0.2421823  0.15547007 0.08474486
 0.        ]"
930,4.763651794908118,0.9575,0.1585,"[1.         0.50889911 0.04869576 0.04869576 0.01450784 0.01159579
 0.        ]","[1.         0.77183108 0.70755077 0.2421823  0.15547007 0.08474486
 0.        ]"
940,4.34450207187344,0.336,0.1585,"[1.         1.         0.34921187 0.0987749  0.01623288 0.01295004
 0.        ]","[1.         0.77183108 0.70755077 0.2421823  0.15547007 0.08474486
 0.        ]"
950,3.96223298115278,0.2195,0.1585,"[1.         0.46651001 0.42490651 0.20404692 0.13541103 0.06994693
 0.        ]","[1.         0.77183108 0.70755077 0.2421823  0.15547007 0.08474486
 0.        ]"
960,3.61359942686481,0.588,0.1585,"[1.48761474 0.09876104 0.0899535  0.08962901 0.06774218 0.02866677
 0.        ]","[1.         0.77183108 0.70755077 0.2421823  0.15547007 0.08474486
 0.        ]"
970,3.295641846391017,0.4475,0.1585,"[1.         0.73722216 0.06480002 0.06462984 0.04553745 0.03992889
 0.        ]","[1.         0.77183108 0.70755077 0.2421823  0.15547007 0.08474486
 0.        ]"
980,3.0056610865435274,0.416,0.1585,"[1.         0.65585774 0.14163041 0.09357063 0.0409282  0.0409282
 0.        ]","[1.         0.77183108 0.70755077 0.2421823  0.15547007 0.08474486
 0.        ]"
990,2.741195490357959,0.294,0.1585,"[1.         0.44549311 0.31785618 0.18290211 0.03894896 0.01730683
 0.        ]","[1.         0.77183108 0.70755077 0.2421823  0.15547007 0.08474486
 0.        ]"
1000,2.499999999999998,0.2195,0.1585,"[1.         1.         0.80581912 0.07115663 0.06703071 0.00514256
 0.        ]","[1.         0.77183108 0.70755077 0.2421823  0.15547007 0.08474486
 0.        ]"
