step,temperature,current_energy,best_energy,current_state,best_state
330,1196.5752308065955,0.242,0.1115,"[1.         1.         0.43314432 0.08260216 0.08260216 0.0586967
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
340,1091.2895806004146,0.1415,0.1115,"[1.96437051 1.         0.43314432 0.43004509 0.1670606  0.07982236
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
350,995.2679263837426,0.246,0.1115,"[1.79264511 0.98423771 0.15601907 0.15496188 0.09152851 0.06346237
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
360,907.6951369252529,0.1685,0.1115,"[1.         0.70291253 0.30145806 0.25166918 0.03749914 0.03737398
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
370,827.8278037064773,0.4825,0.1115,"[1.         0.10129915 0.03164867 0.02988052 0.02642157 0.02642157
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
380,754.9879301005036,0.4565,0.1115,"[1.         0.16516001 0.00961487 0.00908347 0.00855621 0.00250782
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
390,688.5571758345411,0.5235,0.1115,"[1.80053059 0.05093001 0.03054473 0.00281992 0.00267952 0.00232229
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
400,627.9716078773948,0.2985,0.1115,"[1.         0.58444625 0.01922811 0.01552454 0.00189488 0.00185596
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
410,572.7169131919431,0.2915,0.1115,"[1.00000000e+00 6.50083219e-01 9.08134496e-03 8.89001260e-03
 7.77306807e-03 8.94943052e-04 0.00000000e+00]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
420,522.3240327135096,0.205,0.1115,"[1.         1.         0.98671789 0.22950343 0.20511048 0.00157507
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
430,476.36517949081156,0.305,0.1115,"[1.76645945 0.46857578 0.45877503 0.1314535  0.10307929 0.10307929
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
440,434.4502071873439,0.3335,0.1115,"[1.         0.26164991 0.25652848 0.1633824  0.1633824  0.01687834
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
450,396.2232981152785,0.9105,0.1115,"[1.         0.03597356 0.03597356 0.02246302 0.02246302 0.00232056
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
460,361.3599426864818,0.441,0.1115,"[1.         0.18884957 0.03038397 0.02546642 0.02188542 0.00195999
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
470,329.5641846391018,0.2775,0.1115,"[1.         0.99344997 0.38511254 0.01131517 0.00672462 0.00670365
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
480,300.5661086543529,0.254,0.1115,"[1.         0.63936167 0.61213773 0.44062517 0.01002984 0.00428649
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
490,274.11954903579607,0.218,0.1115,"[1.         0.65415445 0.25376176 0.21906623 0.20919308 0.11025608
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
500,249.9999999999999,0.179,0.1115,"[1.         0.65415445 0.64581948 0.54578822 0.23410788 0.11025608
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
510,228.0027098389772,0.329,0.1115,"[1.         0.29331652 0.27024902 0.20845449 0.19995456 0.03562681
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
520,207.94094277566765,0.1715,0.1115,"[1.33540964 0.86995508 0.45979017 0.32257557 0.19995456 0.19190242
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
530,189.64439375729575,0.419,0.1115,"[1.         0.19148526 0.07238995 0.07194841 0.06699827 0.03465832
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
540,172.957742729734,0.2775,0.1115,"[1.7077049  0.98833507 0.04247881 0.04247881 0.04007513 0.02033769
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
550,157.73933612004814,0.1655,0.1115,"[1.         0.68194329 0.29340003 0.23211969 0.09721082 0.01132067
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
560,143.85998433428912,0.396,0.1115,"[1.         0.20154335 0.11870698 0.10097476 0.02595259 0.01879712
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
570,131.2018650624431,0.385,0.1115,"[1.96198335 0.25730969 0.05704087 0.05701288 0.02416183 0.01854463
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
580,119.65752308065949,0.28,0.1115,"[1.67545007 0.99734339 0.01024424 0.01024329 0.00802307 0.00701995
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
590,109.12895806004144,0.2855,0.1115,"[1.         0.78250365 0.00260426 0.00260407 0.00214017 0.00213993
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
600,99.5267926383742,0.1745,0.1115,"[1.17854025 1.         0.79918657 0.43907308 0.00214017 0.00214007
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
610,90.76951369252528,0.254,0.1115,"[1.00000000e+00 9.83321486e-01 7.93250677e-01 1.57101016e-01
 2.11077345e-02 7.65739491e-04 0.00000000e+00]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
620,82.78278037064767,0.242,0.1115,"[1.         0.99420607 0.95922847 0.47764874 0.1676292  0.04698718
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
630,75.49879301005035,0.1225,0.1115,"[1.         0.68435409 0.52008372 0.35518489 0.11258676 0.02484494
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
640,68.85571758345408,0.2835,0.1115,"[1.         0.95248009 0.8030913  0.1960007  0.1960007  0.14990074
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
650,62.79716078773944,0.385,0.1115,"[1.         0.21481437 0.18602399 0.15576288 0.06940924 0.03789324
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
660,57.2716913191943,0.453,0.1115,"[1.76062648 0.12692334 0.12621797 0.0920327  0.06933773 0.03891008
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
670,52.23240327135093,0.252,0.1115,"[1.29216024 0.788117   0.10404128 0.1035931  0.05175385 0.05175385
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
680,47.63651794908115,0.275,0.1115,"[1.         0.95058938 0.68889404 0.08051706 0.06913593 0.0400522
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
690,43.445020718734334,0.17,0.1115,"[1.         0.58923082 0.42701676 0.42701676 0.1109025  0.04163392
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
700,39.622329811527806,0.143,0.1115,"[1.         0.99995946 0.47333607 0.47333607 0.1109025  0.07919206
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
710,36.13599426864814,0.587,0.1115,"[1.46391576 0.60293205 0.60293205 0.25148041 0.02128055 0.02033816
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
720,32.95641846391015,0.247,0.1115,"[1.         0.90548421 0.7584334  0.23082285 0.06891276 0.01412799
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
730,30.05661086543531,0.33,0.1115,"[1.         1.         0.93794011 0.150361   0.10443526 0.00648568
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
740,27.411954903579595,0.1725,0.1115,"[1.         0.60461434 0.57681308 0.39734878 0.06503617 0.06503617
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
750,24.999999999999986,0.1995,0.1115,"[1.         0.96538258 0.92449068 0.57589138 0.05821865 0.05821865
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
760,22.80027098389772,0.38,0.1115,"[1.8580875  0.99664042 0.92449068 0.91840933 0.90266625 0.11237428
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
770,20.79409427756676,0.3715,0.1115,"[1.17837107 0.34891981 0.2804959  0.27800409 0.25739362 0.25739362
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
780,18.96443937572957,0.274,0.1115,"[1.         0.92403698 0.1039742  0.10210635 0.09235799 0.08551082
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
790,17.295774272973397,0.123,0.1115,"[1.         0.99695606 0.50989969 0.42482698 0.16551321 0.08551082
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
800,15.773933612004821,0.724,0.1115,"[1.         0.99695606 0.99695606 0.79426374 0.53448547 0.33920658
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
810,14.385998433428908,0.2695,0.1115,"[1.         0.99208324 0.76761987 0.68731736 0.68731736 0.59167309
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
820,13.120186506244307,0.3045,0.1115,"[1.         0.53057379 0.40817224 0.39882954 0.36547239 0.36547239
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
830,11.965752308065944,0.2635,0.1115,"[1.         0.47855655 0.31500977 0.30530754 0.21238833 0.2040418
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
840,10.91289580600414,0.245,0.1115,"[1.92821376 0.93983673 0.38643189 0.1354446  0.13138001 0.13138001
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
850,9.95267926383742,0.2095,0.1115,"[1.         0.76005264 0.76005264 0.19848053 0.06813561 0.06813561
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
860,9.076951369252525,0.7935,0.1115,"[1.78625686 0.38618536 0.38618536 0.38618536 0.18526101 0.03461994
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
870,8.278278037064773,0.2595,0.1115,"[1.2493162  0.62827021 0.51541089 0.10567662 0.08923905 0.06042463
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
880,7.549879301005039,0.252,0.1115,"[1.         0.91062899 0.3591215  0.0295972  0.02583839 0.02421959
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
890,6.885571758345406,0.3135,0.1115,"[1.         0.78064767 0.78001006 0.02537256 0.02537256 0.02218087
 0.        ]","[1.         0.83333333 0.66666667 0.5        0.33333333 0.24497974
 0.        ]"
900,6.279716078773954,0.1305,0.111,"[1.         0.99206616 0.50277437 0.49360466 0.10262931 0.01429553
 0.        ]","[1.         0.82501408 0.50277437 0.45903539 0.10262931 0.01429553
 0.        ]"
910,5.727169131919428,0.133,0.111,"[1.         0.92293743 0.75043779 0.46445017 0.28142956 0.15798884
 0.        ]","[1.         0.82501408 0.50277437 0.45903539 0.10262931 0.01429553
 0.        ]"
920,5.2232403271350965,0.264,0.111,"[1.         0.99298654 0.15105667 0.10626451 0.10561428 0.07585362
 0.        ]","[1.         0.82501408 0.50277437 0.45903539 0.10262931 0.01429553
 0.        ]"
930,4.763651794908118,0.6965,0.111,"[1.         0.61898374 0.61898374 0.44011534 0.06623727 0.06546952
 0.        ]","[1.         0.82501408 0.50277437 0.45903539 0.10262931 0.01429553
 0.        ]"
940,4.34450207187344,0.192,0.111,"[1.         0.63291428 0.63257599 0.52544671 0.33246425 0.33246425
 0.        ]","[1.         0.82501408 0.50277437 0.45903539 0.10262931 0.01429553
 0.        ]"
950,3.96223298115278,0.1685,0.111,"[1.15225657 0.99721369 0.63291036 0.62803268 0.59811977 0.33246425
 0.        ]","[1.         0.82501408 0.50277437 0.45903539 0.10262931 0.01429553
 0.        ]"
960,3.61359942686481,0.372,0.111,"[1.         0.31428736 0.17432046 0.17302485 0.17136944 0.16102343
 0.        ]","[1.         0.82501408 0.50277437 0.45903539 0.10262931 0.01429553
 0.        ]"
970,3.295641846391017,0.947,0.111,"[1.         0.15932512 0.15932512 0.15932512 0.15342963 0.10376489
 0.        ]","[1.         0.82501408 0.50277437 0.45903539 0.10262931 0.01429553
 0.        ]"
980,3.0056610865435274,0.2655,0.111,"[1.         0.9575943  0.10535031 0.10395264 0.06999727 0.04733935
 0.        ]","[1.         0.82501408 0.50277437 0.45903539 0.10262931 0.01429553
 0.        ]"
990,2.741195490357959,0.2255,0.111,"[1.         0.99618732 0.7414875  0.25549593 0.10395264 0.10395264
 0.        ]","[1.         0.82501408 0.50277437 0.45903539 0.10262931 0.01429553
 0.        ]"
1000,2.499999999999998,0.289,0.111,"[1.         0.47629498 0.39036898 0.12182848 0.11602108 0.08710649
 0.        ]","[1.         0.82501408 0.50277437 0.45903539 0.10262931 0.01429553
 0.        ]"
