step,temperature,current_energy,best_energy,current_state,best_state
100,9952.67926383743,0.3095,0.2205,"[1.         0.60184496 0.60033868 0.22935342 0.22886424 0.21346658
 0.        ]","[1.         0.56915736 0.45532589 0.34149442 0.22766294 0.11383147
 0.        ]"
110,9076.951369252534,0.24,0.2205,"[1.         0.61427583 0.57405515 0.38540757 0.22787479 0.17956922
 0.        ]","[1.         0.56915736 0.45532589 0.34149442 0.22766294 0.11383147
 0.        ]"
120,8278.278037064774,0.3705,0.2205,"[1.49556558 0.33508542 0.33508542 0.09653291 0.09157512 0.07971661
 0.        ]","[1.         0.56915736 0.45532589 0.34149442 0.22766294 0.11383147
 0.        ]"
130,7549.87930100504,0.353,0.2205,"[1.         0.98922904 0.60220809 0.1727006  0.07324845 0.05884774
 0.        ]","[1.         0.56915736 0.45532589 0.34149442 0.22766294 0.11383147
 0.        ]"
140,6885.571758345414,0.2625,0.2205,"[1.         0.93445258 0.60211455 0.56987606 0.56987606 0.07921161
 0.        ]","[1.         0.56915736 0.45532589 0.34149442 0.22766294 0.11383147
 0.        ]"
150,6279.7160787739485,0.268,0.2205,"[1.59899851 0.36039342 0.3064381  0.2057349  0.2057349  0.0968032
 0.        ]","[1.         0.56915736 0.45532589 0.34149442 0.22766294 0.11383147
 0.        ]"
160,5727.169131919431,0.579,0.2205,"[1.         0.06695162 0.05692814 0.05678564 0.0446212  0.02591106
 0.        ]","[1.         0.56915736 0.45532589 0.34149442 0.22766294 0.11383147
 0.        ]"
170,5223.240327135098,0.64,0.2205,"[1.         1.         0.00597296 0.00596849 0.0046817  0.00460822
 0.        ]","[1.         0.56915736 0.45532589 0.34149442 0.22766294 0.11383147
 0.        ]"
180,4763.651794908117,0.324,0.2205,"[1.86306701e+00 8.39333134e-01 7.69706200e-01 1.55257867e-01
 1.15872304e-01 1.65199635e-03 0.00000000e+00]","[1.         0.56915736 0.45532589 0.34149442 0.22766294 0.11383147
 0.        ]"
190,4344.502071873437,0.234,0.2205,"[1.         0.61985159 0.50975377 0.46690384 0.2059634  0.14344392
 0.        ]","[1.         0.56915736 0.45532589 0.34149442 0.22766294 0.11383147
 0.        ]"
200,3962.232981152783,0.2875,0.2205,"[1.11077021 0.81095662 0.30994338 0.23586695 0.1200719  0.07267501
 0.        ]","[1.         0.56915736 0.45532589 0.34149442 0.22766294 0.11383147
 0.        ]"
210,3613.599426864818,0.557,0.2205,"[1.         0.17081445 0.05713777 0.05512399 0.0264438  0.02095479
 0.        ]","[1.         0.56915736 0.45532589 0.34149442 0.22766294 0.11383147
 0.        ]"
220,3295.6418463910177,0.449,0.2205,"[1.         0.7393666  0.0870524  0.06885677 0.01585195 0.01344734
 0.        ]","[1.         0.56915736 0.45532589 0.34149442 0.22766294 0.11383147
 0.        ]"
230,3005.661086543532,0.4195,0.2205,"[1.47558185 0.74490298 0.1285848  0.06733028 0.02257116 0.01775481
 0.        ]","[1.         0.56915736 0.45532589 0.34149442 0.22766294 0.11383147
 0.        ]"
240,2741.195490357961,0.5395,0.2205,"[1.         0.28941095 0.28941095 0.04936707 0.02144493 0.02122712
 0.        ]","[1.         0.56915736 0.45532589 0.34149442 0.22766294 0.11383147
 0.        ]"
250,2499.9999999999995,0.347,0.2205,"[1.         0.34926937 0.29967013 0.18514177 0.10520638 0.00915417
 0.        ]","[1.         0.56915736 0.45532589 0.34149442 0.22766294 0.11383147
 0.        ]"
260,2280.027098389774,0.357,0.2205,"[1.97399083 0.78222581 0.17285472 0.14278654 0.04700891 0.00409032
 0.        ]","[1.         0.56915736 0.45532589 0.34149442 0.22766294 0.11383147
 0.        ]"
270,2079.409427756677,0.3255,0.2205,"[1.         0.6865155  0.6033316  0.09267759 0.07857005 0.02823696
 0.        ]","[1.         0.56915736 0.45532589 0.34149442 0.22766294 0.11383147
 0.        ]"
280,1896.4439375729587,0.2635,0.2205,"[1.         0.92580329 0.6865155  0.59901452 0.49827933 0.09493316
 0.        ]","[1.         0.56915736 0.45532589 0.34149442 0.22766294 0.11383147
 0.        ]"
290,1729.5774272973404,0.681,0.2205,"[1.         0.99396581 0.94227859 0.75527671 0.58342827 0.58342827
 0.        ]","[1.         0.56915736 0.45532589 0.34149442 0.22766294 0.11383147
 0.        ]"
300,1577.3933612004823,0.297,0.2205,"[1.46443445 0.71797923 0.53886294 0.44055723 0.42844184 0.33364642
 0.        ]","[1.         0.56915736 0.45532589 0.34149442 0.22766294 0.11383147
 0.        ]"
310,1438.5998433428915,0.405,0.2205,"[1.         0.52720712 0.15402797 0.14971398 0.12416113 0.12239243
 0.        ]","[1.         0.56915736 0.45532589 0.34149442 0.22766294 0.11383147
 0.        ]"
320,1312.0186506244306,0.364,0.2205,"[1.         0.88158525 0.8159683  0.16692216 0.12572602 0.12536958
 0.        ]","[1.         0.56915736 0.45532589 0.34149442 0.22766294 0.11383147
 0.        ]"
330,1196.5752308065955,0.3905,0.2205,"[1.         0.99475813 0.70942462 0.68106488 0.11532606 0.10284731
 0.        ]","[1.         0.56915736 0.45532589 0.34149442 0.22766294 0.11383147
 0.        ]"
340,1091.2895806004146,0.562,0.2205,"[1.24490054 0.94808851 0.37100695 0.37100695 0.13934396 0.13934396
 0.        ]","[1.         0.56915736 0.45532589 0.34149442 0.22766294 0.11383147
 0.        ]"
350,995.2679263837426,0.606,0.2205,"[1.         0.80820815 0.14766382 0.14766382 0.05546004 0.05546004
 0.        ]","[1.         0.56915736 0.45532589 0.34149442 0.22766294 0.11383147
 0.        ]"
360,907.6951369252529,0.319,0.2205,"[1.         0.82342888 0.52632677 0.40702051 0.05413763 0.04463001
 0.        ]","[1.         0.56915736 0.45532589 0.34149442 0.22766294 0.11383147
 0.        ]"
370,827.8278037064773,0.3395,0.2205,"[1.         0.97974395 0.30145994 0.29582839 0.06633796 0.04346384
 0.        ]","[1.         0.56915736 0.45532589 0.34149442 0.22766294 0.11383147
 0.        ]"
380,754.9879301005036,0.28,0.2205,"[1.         0.8059671  0.79701178 0.36902194 0.27800668 0.23828322
 0.        ]","[1.         0.56915736 0.45532589 0.34149442 0.22766294 0.11383147
 0.        ]"
390,688.5571758345411,0.2765,0.2205,"[1.         0.47086335 0.32829088 0.31935834 0.09953804 0.08531538
 0.        ]","[1.         0.56915736 0.45532589 0.34149442 0.22766294 0.11383147
 0.        ]"
400,627.9716078773948,0.2355,0.2175,"[1.         0.56838245 0.42540865 0.42530772 0.416834   0.08531538
 0.        ]","[1.         0.47086335 0.42540865 0.42480712 0.26034964 0.08531538
 0.        ]"
410,572.7169131919431,0.318,0.2175,"[1.         0.94125242 0.22738783 0.11920549 0.11024406 0.02256417
 0.        ]","[1.         0.47086335 0.42540865 0.42480712 0.26034964 0.08531538
 0.        ]"
420,522.3240327135096,0.5635,0.2175,"[1.         0.89428334 0.3971931  0.2361487  0.03233744 0.03233744
 0.        ]","[1.         0.47086335 0.42540865 0.42480712 0.26034964 0.08531538
 0.        ]"
430,476.36517949081156,0.396,0.2175,"[1.52620604 0.43142286 0.14596548 0.14330049 0.11430315 0.11266917
 0.        ]","[1.         0.47086335 0.42540865 0.42480712 0.26034964 0.08531538
 0.        ]"
440,434.4502071873439,0.4505,0.2175,"[1.         0.2425967  0.16866772 0.09014919 0.07957219 0.06586397
 0.        ]","[1.         0.47086335 0.42540865 0.42480712 0.26034964 0.08531538
 0.        ]"
450,396.2232981152785,0.548,0.2175,"[1.         0.0980975  0.09405841 0.06795005 0.06794345 0.02663305
 0.        ]","[1.         0.47086335 0.42540865 0.42480712 0.26034964 0.08531538
 0.        ]"
460,361.3599426864818,0.4195,0.2175,"[1.         1.         0.15777935 0.10466365 0.0723185  0.05051715
 0.        ]","[1.         0.47086335 0.42540865 0.42480712 0.26034964 0.08531538
 0.        ]"
470,329.5641846391018,0.536,0.2175,"[1.         0.49201751 0.08184578 0.01442276 0.00954642 0.00801688
 0.        ]","[1.         0.47086335 0.42540865 0.42480712 0.26034964 0.08531538
 0.        ]"
480,300.5661086543529,0.387,0.2175,"[1.69398036 0.72949463 0.33534843 0.06699144 0.00903399 0.00550055
 0.        ]","[1.         0.47086335 0.42540865 0.42480712 0.26034964 0.08531538
 0.        ]"
490,274.11954903579607,0.6345,0.2175,"[1.00000000e+00 1.00000000e+00 8.11589062e-02 7.67745684e-03
 4.54998165e-03 6.30382621e-04 0.00000000e+00]","[1.         0.47086335 0.42540865 0.42480712 0.26034964 0.08531538
 0.        ]"
500,249.9999999999999,0.427,0.2175,"[1.         0.68933603 0.32472182 0.01358161 0.01093532 0.00193437
 0.        ]","[1.         0.47086335 0.42540865 0.42480712 0.26034964 0.08531538
 0.        ]"
510,228.0027098389772,0.4055,0.2175,"[1.         0.57763033 0.5691586  0.00865091 0.00856991 0.00167666
 0.        ]","[1.         0.47086335 0.42540865 0.42480712 0.26034964 0.08531538
 0.        ]"
520,207.94094277566765,0.3515,0.2175,"[1.38103763 0.48471352 0.30011055 0.28774652 0.2850699  0.28240171
 0.        ]","[1.         0.47086335 0.42540865 0.42480712 0.26034964 0.08531538
 0.        ]"
530,189.64439375729575,0.454,0.2175,"[1.         0.62316377 0.09990918 0.06742593 0.0674251  0.06646315
 0.        ]","[1.         0.47086335 0.42540865 0.42480712 0.26034964 0.08531538
 0.        ]"
540,172.957742729734,0.4715,0.2175,"[1.         0.88625064 0.07375827 0.07375827 0.0737046  0.07067306
 0.        ]","[1.         0.47086335 0.42540865 0.42480712 0.26034964 0.08531538
 0.        ]"
550,157.73933612004814,0.3955,0.2175,"[1.         0.4551872  0.26630606 0.05862997 0.03435433 0.03412437
 0.        ]","[1.         0.47086335 0.42540865 0.42480712 0.26034964 0.08531538
 0.        ]"
560,143.85998433428912,0.467,0.2175,"[1.         0.35822597 0.15451701 0.06201713 0.02117953 0.01232711
 0.        ]","[1.         0.47086335 0.42540865 0.42480712 0.26034964 0.08531538
 0.        ]"
570,131.2018650624431,0.6575,0.2175,"[1.         0.05160228 0.02966442 0.00893354 0.00893161 0.00283942
 0.        ]","[1.         0.47086335 0.42540865 0.42480712 0.26034964 0.08531538
 0.        ]"
580,119.65752308065949,0.3865,0.2175,"[1.         0.98486979 0.76940891 0.40371287 0.2584823  0.00242564
 0.        ]","[1.         0.47086335 0.42540865 0.42480712 0.26034964 0.08531538
 0.        ]"
590,109.12895806004144,0.3655,0.2175,"[1.14165301 0.93411616 0.87227247 0.8577745  0.15540582 0.04618804
 0.        ]","[1.         0.47086335 0.42540865 0.42480712 0.26034964 0.08531538
 0.        ]"
600,99.5267926383742,0.244,0.2175,"[1.         0.73914096 0.73914096 0.45993097 0.35890914 0.19491003
 0.        ]","[1.         0.47086335 0.42540865 0.42480712 0.26034964 0.08531538
 0.        ]"
610,90.76951369252528,0.2365,0.2175,"[1.         0.54794019 0.41672915 0.41672915 0.24870401 0.16880345
 0.        ]","[1.         0.47086335 0.42540865 0.42480712 0.26034964 0.08531538
 0.        ]"
620,82.78278037064767,0.334,0.2175,"[1.         0.55732758 0.20299037 0.13130652 0.11763497 0.05318801
 0.        ]","[1.         0.47086335 0.42540865 0.42480712 0.26034964 0.08531538
 0.        ]"
630,75.49879301005035,0.428,0.2175,"[1.9714269  1.         1.         0.13130652 0.13087441 0.11692825
 0.        ]","[1.         0.47086335 0.42540865 0.42480712 0.26034964 0.08531538
 0.        ]"
640,68.85571758345408,0.3235,0.2175,"[1.         1.         0.41065853 0.38144101 0.03561685 0.03417049
 0.        ]","[1.         0.47086335 0.42540865 0.42480712 0.26034964 0.08531538
 0.        ]"
650,62.79716078773944,0.5015,0.2175,"[1.         0.2229251  0.1546472  0.14177631 0.00793989 0.0079029
 0.        ]","[1.         0.47086335 0.42540865 0.42480712 0.26034964 0.08531538
 0.        ]"
660,57.2716913191943,0.3405,0.2175,"[1.         0.73610145 0.30118644 0.20310111 0.03040913 0.02095753
 0.        ]","[1.         0.47086335 0.42540865 0.42480712 0.26034964 0.08531538
 0.        ]"
670,52.23240327135093,0.255,0.2175,"[1.         0.6328173  0.61847007 0.21117761 0.14749886 0.02723714
 0.        ]","[1.         0.47086335 0.42540865 0.42480712 0.26034964 0.08531538
 0.        ]"
680,47.63651794908115,0.607,0.2175,"[1.         0.99937336 0.51101264 0.1744861  0.16382016 0.16382016
 0.        ]","[1.         0.47086335 0.42540865 0.42480712 0.26034964 0.08531538
 0.        ]"
690,43.445020718734334,0.297,0.2175,"[1.         0.99962731 0.9640728  0.6541098  0.39006799 0.16382016
 0.        ]","[1.         0.47086335 0.42540865 0.42480712 0.26034964 0.08531538
 0.        ]"
700,39.622329811527806,0.314,0.2175,"[1.         0.58592066 0.20832778 0.20832778 0.08429031 0.06991351
 0.        ]","[1.         0.47086335 0.42540865 0.42480712 0.26034964 0.08531538
 0.        ]"
710,36.13599426864814,0.308,0.2175,"[1.         0.6051599  0.52816954 0.34752058 0.04356459 0.04356459
 0.        ]","[1.         0.47086335 0.42540865 0.42480712 0.26034964 0.08531538
 0.        ]"
720,32.95641846391015,0.3225,0.2175,"[1.         0.96718652 0.61275373 0.43357351 0.1546757  0.1369787
 0.        ]","[1.         0.47086335 0.42540865 0.42480712 0.26034964 0.08531538
 0.        ]"
730,30.05661086543531,0.2435,0.217,"[1.         0.38916851 0.37742397 0.29429189 0.27134912 0.05896929
 0.        ]","[1.         0.54848558 0.47155547 0.41476856 0.38243352 0.08311002
 0.        ]"
740,27.411954903579595,0.356,0.217,"[1.         0.36253758 0.13713833 0.13550498 0.12302177 0.02137858
 0.        ]","[1.         0.54848558 0.47155547 0.41476856 0.38243352 0.08311002
 0.        ]"
750,24.999999999999986,0.289,0.217,"[1.         0.65555077 0.52865359 0.23640278 0.13517482 0.03101174
 0.        ]","[1.         0.54848558 0.47155547 0.41476856 0.38243352 0.08311002
 0.        ]"
760,22.80027098389772,0.3715,0.217,"[1.         0.71095474 0.20006444 0.13039691 0.02899282 0.02248139
 0.        ]","[1.         0.54848558 0.47155547 0.41476856 0.38243352 0.08311002
 0.        ]"
770,20.79409427756676,0.353,0.217,"[1.         1.         0.7219261  0.62498452 0.0936608  0.02248139
 0.        ]","[1.         0.54848558 0.47155547 0.41476856 0.38243352 0.08311002
 0.        ]"
780,18.96443937572957,0.2365,0.217,"[1.         0.50731525 0.47324611 0.47324611 0.24863777 0.01047695
 0.        ]","[1.         0.54848558 0.47155547 0.41476856 0.38243352 0.08311002
 0.        ]"
790,17.295774272973397,0.3275,0.217,"[1.         0.64264661 0.23336984 0.16604573 0.08664753 0.04953609
 0.        ]","[1.         0.54848558 0.47155547 0.41476856 0.38243352 0.08311002
 0.        ]"
800,15.773933612004821,0.304,0.217,"[1.         0.64629752 0.51772239 0.10949612 0.10927111 0.03266576
 0.        ]","[1.         0.54848558 0.47155547 0.41476856 0.38243352 0.08311002
 0.        ]"
810,14.385998433428908,0.293,0.217,"[1.90994564 0.61955148 0.35009083 0.26216091 0.06015514 0.03008191
 0.        ]","[1.         0.54848558 0.47155547 0.41476856 0.38243352 0.08311002
 0.        ]"
820,13.120186506244307,0.3785,0.217,"[1.         0.34624768 0.2963028  0.10796722 0.02814176 0.01917775
 0.        ]","[1.         0.54848558 0.47155547 0.41476856 0.38243352 0.08311002
 0.        ]"
830,11.965752308065944,0.397,0.217,"[1.         1.         0.15612756 0.13939183 0.05480337 0.03018193
 0.        ]","[1.         0.54848558 0.47155547 0.41476856 0.38243352 0.08311002
 0.        ]"
840,10.91289580600414,0.3655,0.217,"[1.56593566 1.         1.         0.15612429 0.13502108 0.03018193
 0.        ]","[1.         0.54848558 0.47155547 0.41476856 0.38243352 0.08311002
 0.        ]"
850,9.95267926383742,0.301,0.217,"[1.         0.6740242  0.3178716  0.16727193 0.14115825 0.04291937
 0.        ]","[1.         0.54848558 0.47155547 0.41476856 0.38243352 0.08311002
 0.        ]"
860,9.076951369252525,0.347,0.217,"[1.29229252 0.28216894 0.23022292 0.1313239  0.11178957 0.04667395
 0.        ]","[1.         0.54848558 0.47155547 0.41476856 0.38243352 0.08311002
 0.        ]"
870,8.278278037064773,0.643,0.217,"[1.         0.01858612 0.0151645  0.01267216 0.00865014 0.00865014
 0.        ]","[1.         0.54848558 0.47155547 0.41476856 0.38243352 0.08311002
 0.        ]"
880,7.549879301005039,0.52,0.217,"[1.         0.92051507 0.00805771 0.00794268 0.00688937 0.00450779
 0.        ]","[1.         0.54848558 0.47155547 0.41476856 0.38243352 0.08311002
 0.        ]"
890,6.885571758345406,0.5905,0.217,"[1.         0.48396816 0.00213092 0.00212547 0.00207951 0.00192076
 0.        ]","[1.         0.54848558 0.47155547 0.41476856 0.38243352 0.08311002
 0.        ]"
900,6.279716078773954,0.5595,0.217,"[1.         0.95629662 0.00148147 0.00148146 0.00147699 0.00133536
 0.        ]","[1.         0.54848558 0.47155547 0.41476856 0.38243352 0.08311002
 0.        ]"
910,5.727169131919428,0.346,0.217,"[1.19084678e+00 6.14267531e-01 3.05532902e-01 2.80980917e-01
 9.14428810e-04 9.07845553e-04 0.00000000e+00]","[1.         0.54848558 0.47155547 0.41476856 0.38243352 0.08311002
 0.        ]"
920,5.2232403271350965,0.3575,0.217,"[1.00000000e+00 5.61678419e-01 3.46991394e-01 2.04536754e-01
 4.74569812e-04 4.74465831e-04 0.00000000e+00]","[1.         0.54848558 0.47155547 0.41476856 0.38243352 0.08311002
 0.        ]"
930,4.763651794908118,0.381,0.217,"[1.44843109e+00 9.88936776e-01 4.75132947e-01 3.15073042e-01
 2.65308760e-04 2.65297839e-04 0.00000000e+00]","[1.         0.54848558 0.47155547 0.41476856 0.38243352 0.08311002
 0.        ]"
940,4.34450207187344,0.3035,0.217,"[1.         0.38656474 0.38656474 0.12315866 0.08987935 0.06746831
 0.        ]","[1.         0.54848558 0.47155547 0.41476856 0.38243352 0.08311002
 0.        ]"
950,3.96223298115278,0.3115,0.217,"[1.         0.74731114 0.6091154  0.56169535 0.28115835 0.25995971
 0.        ]","[1.         0.54848558 0.47155547 0.41476856 0.38243352 0.08311002
 0.        ]"
960,3.61359942686481,0.456,0.217,"[1.         1.         0.07641652 0.07046745 0.05995117 0.03476262
 0.        ]","[1.         0.54848558 0.47155547 0.41476856 0.38243352 0.08311002
 0.        ]"
970,3.295641846391017,0.3055,0.217,"[1.         1.         0.6091914  0.51326862 0.21482488 0.05994893
 0.        ]","[1.         0.54848558 0.47155547 0.41476856 0.38243352 0.08311002
 0.        ]"
980,3.0056610865435274,0.342,0.217,"[1.         1.         0.99476908 0.51326862 0.46530855 0.33650081
 0.        ]","[1.         0.54848558 0.47155547 0.41476856 0.38243352 0.08311002
 0.        ]"
990,2.741195490357959,0.268,0.217,"[1.10121923 0.42578619 0.4256654  0.38053885 0.19812195 0.18856518
 0.        ]","[1.         0.54848558 0.47155547 0.41476856 0.38243352 0.08311002
 0.        ]"
1000,2.499999999999998,0.371,0.217,"[1.         0.93924033 0.19449528 0.1738267  0.09050032 0.09035002
 0.        ]","[1.         0.54848558 0.47155547 0.41476856 0.38243352 0.08311002
 0.        ]"
