step,temperature,current_energy,best_energy,current_state,best_state
260,2280.027098389774,0.3305,0.193,"[1.         1.         0.3247881  0.31809064 0.31809064 0.00277977
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
270,2079.409427756677,0.287,0.193,"[1.         1.         0.76942538 0.74572647 0.31809064 0.14918221
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
280,1896.4439375729587,0.207,0.193,"[1.         0.59022113 0.39967849 0.39128269 0.37958275 0.23332302
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
290,1729.5774272973404,0.2415,0.193,"[1.         0.99989338 0.60085053 0.41965085 0.37958275 0.23332302
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
300,1577.3933612004823,0.248,0.193,"[1.97482402 0.82970297 0.47245412 0.30615356 0.19647663 0.19647663
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
310,1438.5998433428915,0.4435,0.193,"[1.         0.46214495 0.10110398 0.04036725 0.04036725 0.02713824
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
320,1312.0186506244306,0.4815,0.193,"[1.         0.82931348 0.16835541 0.08578327 0.03308036 0.01548928
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
330,1196.5752308065955,0.3925,0.193,"[1.47041055 0.8829014  0.87293213 0.53252899 0.03308036 0.02311872
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
340,1091.2895806004146,0.3655,0.193,"[1.         0.45980028 0.2124491  0.15822237 0.13908418 0.1196398
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
350,995.2679263837426,0.2965,0.193,"[1.         0.41425944 0.29364815 0.22248977 0.09380883 0.08584881
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
360,907.6951369252529,0.6145,0.193,"[1.         0.10529028 0.05437858 0.02560872 0.00849442 0.00777364
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
370,827.8278037064773,0.5285,0.193,"[1.         0.58215483 0.01593986 0.00429106 0.00312578 0.00142034
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
380,754.9879301005036,0.4455,0.193,"[1.         0.77733771 0.25003403 0.05877436 0.01155921 0.00218886
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
390,688.5571758345411,0.397,0.193,"[1.         0.90378528 0.30703548 0.18038123 0.07762802 0.01295282
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
400,627.9716078773948,0.3665,0.193,"[1.         1.         1.         0.45046431 0.17539501 0.04542916
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
410,572.7169131919431,0.2995,0.193,"[1.         0.57531866 0.57531866 0.49976501 0.44838555 0.02613625
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
420,522.3240327135096,0.407,0.193,"[1.39967464 0.2630458  0.21542108 0.17989767 0.17145472 0.00817437
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
430,476.36517949081156,0.402,0.193,"[1.82299347 0.82036074 0.13262784 0.09123629 0.07783375 0.01755587
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
440,434.4502071873439,0.4775,0.193,"[1.         0.95055202 0.68641247 0.01805155 0.01061323 0.01061323
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
450,396.2232981152785,0.4615,0.193,"[1.87460134 0.97736719 0.92602101 0.01480183 0.01281195 0.00870259
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
460,361.3599426864818,0.25,0.193,"[1.         0.5521601  0.36598069 0.3618878  0.20760354 0.20760354
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
470,329.5641846391018,0.2,0.193,"[1.         0.5521601  0.5521601  0.52696712 0.3763135  0.31091191
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
480,300.5661086543529,0.2315,0.193,"[1.         0.92076618 0.91251028 0.6855016  0.51406952 0.5050831
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
490,274.11954903579607,0.2475,0.193,"[1.         1.         0.95128454 0.63493157 0.5806246  0.55942868
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
500,249.9999999999999,0.2035,0.193,"[1.         0.51449809 0.51449809 0.42451237 0.32667108 0.31577909
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
510,228.0027098389772,0.273,0.193,"[1.         0.27567372 0.27567372 0.23604956 0.23604956 0.16725218
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
520,207.94094277566765,0.274,0.193,"[1.         0.73863657 0.22990455 0.22982378 0.2284457  0.13971261
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
530,189.64439375729575,0.271,0.193,"[1.         0.9132165  0.31878384 0.31109295 0.26756227 0.09340465
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
540,172.957742729734,0.404,0.193,"[1.         0.94917257 0.09648068 0.09415301 0.09402858 0.09402858
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
550,157.73933612004814,0.3665,0.193,"[1.         1.         0.74551566 0.14180073 0.10932956 0.10467694
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
560,143.85998433428912,0.2565,0.193,"[1.         1.         0.95633232 0.71183086 0.51774099 0.49104864
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
570,131.2018650624431,0.2715,0.193,"[1.         1.         0.98482908 0.80847143 0.60592333 0.54799887
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
580,119.65752308065949,0.224,0.193,"[1.         0.95158495 0.42742987 0.35088814 0.34996418 0.34885788
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
590,109.12895806004144,0.2315,0.193,"[1.87657641 0.77645128 0.58976975 0.30413522 0.2969601  0.2863851
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
600,99.5267926383742,0.3375,0.193,"[1.         0.24506053 0.23562667 0.14455918 0.0974478  0.09293644
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
610,90.76951369252528,0.484,0.193,"[1.         0.09704954 0.0968575  0.09683614 0.05724872 0.03680494
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
620,82.78278037064767,0.3565,0.193,"[1.         0.87756779 0.36593262 0.13658723 0.0474305  0.0268198
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
630,75.49879301005035,0.406,0.193,"[1.         0.97536121 0.67141362 0.36426865 0.10047821 0.02423843
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
640,68.85571758345408,0.3035,0.193,"[1.         0.28803299 0.28803299 0.1534242  0.13231319 0.09207676
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
650,62.79716078773944,0.283,0.193,"[1.         0.88302986 0.28803299 0.25967075 0.25804997 0.12081095
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
660,57.2716913191943,0.301,0.193,"[1.         0.52764265 0.43011331 0.14472452 0.13140578 0.0743621
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
670,52.23240327135093,0.36,0.193,"[1.         0.96260036 0.24955848 0.24955848 0.09496523 0.03681044
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
680,47.63651794908115,0.3335,0.193,"[1.         0.96077839 0.69704258 0.15258976 0.09555828 0.05678712
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
690,43.445020718734334,0.3685,0.193,"[1.         0.32372834 0.23476505 0.13824997 0.11398221 0.11398221
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
700,39.622329811527806,0.3215,0.193,"[1.         0.64932518 0.28174599 0.12563369 0.12563369 0.06339724
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
710,36.13599426864814,0.3495,0.193,"[1.         0.99355666 0.75995183 0.68102695 0.12563369 0.11452405
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
720,32.95641846391015,0.2785,0.193,"[1.         0.70739271 0.32876104 0.26497131 0.26497131 0.07430216
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
730,30.05661086543531,0.321,0.193,"[1.         0.82766983 0.73644553 0.15995253 0.15973973 0.12664255
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
740,27.411954903579595,0.3345,0.193,"[1.         0.69383165 0.27763584 0.12581994 0.11239149 0.10880793
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
750,24.999999999999986,0.315,0.193,"[1.         0.97744461 0.97391018 0.4599601  0.44228795 0.10880793
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
760,22.80027098389772,0.211,0.193,"[1.         0.80174133 0.71490009 0.57837747 0.33355604 0.26297987
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
770,20.79409427756676,0.251,0.193,"[1.39130977 1.         0.85689677 0.65354618 0.36181709 0.36101048
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
780,18.96443937572957,0.2715,0.193,"[1.         0.99919245 0.37453072 0.37453072 0.3465861  0.33792587
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
790,17.295774272973397,0.25,0.193,"[1.         0.611854   0.27819586 0.26460061 0.22572712 0.20677503
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
800,15.773933612004821,0.274,0.193,"[1.         1.         0.70401053 0.61469791 0.22572712 0.20677503
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
810,14.385998433428908,0.2355,0.193,"[1.         0.63674217 0.48740046 0.43717656 0.37571335 0.34788872
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
820,13.120186506244307,0.2545,0.193,"[1.         0.56025907 0.39347207 0.20687164 0.19019673 0.18861991
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
830,11.965752308065944,0.2845,0.193,"[1.77140412 0.31264248 0.28135686 0.18268423 0.18268423 0.12314292
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
840,10.91289580600414,0.477,0.193,"[1.         0.60938903 0.04595044 0.03656201 0.02983549 0.02223856
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
850,9.95267926383742,0.3815,0.193,"[1.         0.805476   0.68804367 0.53827694 0.05539083 0.02665541
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
860,9.076951369252525,0.3685,0.193,"[1.         0.41484406 0.38060179 0.37998151 0.02787452 0.01634575
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
870,8.278278037064773,0.317,0.193,"[1.         0.65997332 0.5622664  0.4422437  0.37225696 0.01078776
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
880,7.549879301005039,0.292,0.193,"[1.86883261 0.260432   0.260432   0.18537269 0.15181677 0.15181677
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
890,6.885571758345406,0.447,0.193,"[1.         0.93993259 0.0588343  0.05770706 0.04288628 0.03429699
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
900,6.279716078773954,0.421,0.193,"[1.         0.61603187 0.61145611 0.02021361 0.01539056 0.01539056
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
910,5.727169131919428,0.399,0.193,"[1.27966577 0.30016518 0.29977847 0.28228739 0.06972939 0.00749914
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
920,5.2232403271350965,0.5045,0.193,"[1.         0.3287928  0.09252379 0.04941842 0.02083611 0.00950217
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
930,4.763651794908118,0.42,0.193,"[1.         0.90025502 0.12948656 0.12948656 0.0362155  0.01240504
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
940,4.34450207187344,0.4765,0.193,"[1.         1.         0.03611255 0.03611255 0.01970988 0.00659208
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
950,3.96223298115278,0.454,0.193,"[1.         0.91878399 0.78884681 0.02848727 0.01722865 0.00520014
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
960,3.61359942686481,0.364,0.193,"[1.         0.927922   0.49234046 0.22705541 0.2148576  0.05247155
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
970,3.295641846391017,0.332,0.193,"[1.         0.99188525 0.91335932 0.50904018 0.50904018 0.07145177
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
980,3.0056610865435274,0.221,0.193,"[1.         0.48672077 0.47571199 0.30255634 0.23321951 0.21808643
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
990,2.741195490357959,0.3445,0.193,"[1.         0.24327382 0.22483873 0.22483873 0.09627079 0.06218542
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
1000,2.499999999999998,0.322,0.193,"[1.         0.48996591 0.2957447  0.14258005 0.0866684  0.05734112
 0.        ]","[1.         0.70849888 0.50360952 0.47647738 0.42930703 0.30617215
 0.        ]"
