,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.43703703703703706,0.0,0.6481481481481481,0.5185185185185185,0.18518518518518517,0.3148148148148148,0.25925925925925924,0.2037037037037037,0.2222222222222222,0.35185185185185186,0.2962962962962963,0.4444444444444444,0.24074074074074073,0.3148148148148148,0.37037037037037035,0.25925925925925924,0.18518518518518517,0.3888888888888889
Max Violations Committee,0.5814814814814815,0.6481481481481481,0.0,0.5740740740740741,0.7037037037037037,0.7407407407407407,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.4444444444444444,0.6851851851851852,0.7407407407407407,0.5370370370370371,0.7962962962962963,0.4444444444444444,0.7592592592592593,0.7222222222222222,0.6481481481481481
Random Choice,0.4388888888888889,0.5185185185185185,0.5740740740740741,0.0,0.48148148148148145,0.5,0.4444444444444444,0.5,0.5185185185185185,0.48148148148148145,0.5185185185185185,0.5185185185185185,0.42592592592592593,0.48148148148148145,0.5,0.5185185185185185,0.5185185185185185,0.4074074074074074
Borda ranking,0.3648148148148148,0.18518518518518517,0.7037037037037037,0.48148148148148145,0.0,0.2962962962962963,0.24074074074074073,0.1111111111111111,0.12962962962962962,0.46296296296296297,0.2222222222222222,0.4074074074074074,0.37037037037037035,0.24074074074074073,0.46296296296296297,0.14814814814814814,0.1111111111111111,0.42592592592592593
Plurality ranking,0.3444444444444445,0.3148148148148148,0.7407407407407407,0.5,0.2962962962962963,0.0,0.09259259259259259,0.2962962962962963,0.2777777777777778,0.5925925925925926,0.37037037037037035,0.3333333333333333,0.5,0.25925925925925924,0.5925925925925926,0.3148148148148148,0.2777777777777778,0.37037037037037035
STV,0.36111111111111105,0.25925925925925924,0.7222222222222222,0.4444444444444444,0.24074074074074073,0.09259259259259259,0.0,0.25925925925925924,0.24074074074074073,0.5555555555555556,0.3333333333333333,0.35185185185185186,0.46296296296296297,0.25925925925925924,0.5555555555555556,0.2777777777777778,0.25925925925925924,0.3888888888888889
Approval Voting (AV),0.42037037037037034,0.2037037037037037,0.7222222222222222,0.5,0.1111111111111111,0.2962962962962963,0.25925925925925924,0.0,0.05555555555555555,0.46296296296296297,0.16666666666666666,0.35185185185185186,0.3333333333333333,0.24074074074074073,0.46296296296296297,0.09259259259259259,0.037037037037037035,0.42592592592592593
Proportional Approval Voting (PAV),0.42037037037037034,0.2222222222222222,0.7222222222222222,0.5185185185185185,0.12962962962962962,0.2777777777777778,0.24074074074074073,0.05555555555555555,0.0,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.35185185185185186,0.2222222222222222,0.4444444444444444,0.037037037037037035,0.037037037037037035,0.4074074074074074
Approval Chamberlin-Courant (CC),0.5648148148148148,0.35185185185185186,0.4444444444444444,0.48148148148148145,0.46296296296296297,0.5925925925925926,0.5555555555555556,0.46296296296296297,0.4444444444444444,0.0,0.42592592592592593,0.6111111111111112,0.14814814814814814,0.5,0.018518518518518517,0.4444444444444444,0.4444444444444444,0.3888888888888889
Lexicographic Chamberlin-Courant (lex-CC),0.4574074074074072,0.2962962962962963,0.6851851851851852,0.5185185185185185,0.2222222222222222,0.37037037037037035,0.3333333333333333,0.16666666666666666,0.1111111111111111,0.42592592592592593,0.0,0.35185185185185186,0.3333333333333333,0.24074074074074073,0.4074074074074074,0.07407407407407407,0.14814814814814814,0.37037037037037035
Sequential Approval Chamberlin-Courant (seq-CC),0.4166666666666667,0.4444444444444444,0.7407407407407407,0.5185185185185185,0.4074074074074074,0.3333333333333333,0.35185185185185186,0.35185185185185186,0.3333333333333333,0.6111111111111112,0.35185185185185186,0.0,0.5370370370370371,0.2962962962962963,0.5925925925925926,0.3333333333333333,0.35185185185185186,0.46296296296296297
Monroe's Approval Rule (Monroe),0.5314814814814814,0.24074074074074073,0.5370370370370371,0.42592592592592593,0.37037037037037035,0.5,0.46296296296296297,0.3333333333333333,0.35185185185185186,0.14814814814814814,0.3333333333333333,0.5370370370370371,0.0,0.42592592592592593,0.16666666666666666,0.35185185185185186,0.3333333333333333,0.3333333333333333
Greedy Monroe,0.43703703703703706,0.3148148148148148,0.7962962962962963,0.48148148148148145,0.24074074074074073,0.25925925925925924,0.25925925925925924,0.24074074074074073,0.2222222222222222,0.5,0.24074074074074073,0.2962962962962963,0.42592592592592593,0.0,0.48148148148148145,0.2222222222222222,0.2222222222222222,0.37037037037037035
Minimax Approval Voting (MAV),0.5833333333333333,0.37037037037037035,0.4444444444444444,0.5,0.46296296296296297,0.5925925925925926,0.5555555555555556,0.46296296296296297,0.4444444444444444,0.018518518518518517,0.4074074074074074,0.5925925925925926,0.16666666666666666,0.48148148148148145,0.0,0.4444444444444444,0.4444444444444444,0.3888888888888889
Method of Equal Shares (aka Rule X) with Phragmén phase,0.4388888888888889,0.25925925925925924,0.7592592592592593,0.5185185185185185,0.14814814814814814,0.3148148148148148,0.2777777777777778,0.09259259259259259,0.037037037037037035,0.4444444444444444,0.07407407407407407,0.3333333333333333,0.35185185185185186,0.2222222222222222,0.4444444444444444,0.0,0.07407407407407407,0.42592592592592593
E Pluribus Hugo (EPH),0.4388888888888889,0.18518518518518517,0.7222222222222222,0.5185185185185185,0.1111111111111111,0.2777777777777778,0.25925925925925924,0.037037037037037035,0.037037037037037035,0.4444444444444444,0.14814814814814814,0.35185185185185186,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.07407407407407407,0.0,0.42592592592592593
