,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.3324675324675325,0.0,0.7402597402597403,0.42857142857142855,0.14285714285714285,0.2597402597402597,0.11688311688311688,0.18181818181818182,0.16883116883116883,0.38961038961038963,0.2597402597402597,0.5324675324675324,0.2597402597402597,0.3116883116883117,0.2987012987012987,0.2077922077922078,0.18181818181818182,0.2987012987012987
Max Violations Committee,0.6506493506493505,0.7402597402597403,0.0,0.4805194805194805,0.8051948051948052,0.7012987012987013,0.7142857142857143,0.8181818181818182,0.8181818181818182,0.45454545454545453,0.7662337662337663,0.5714285714285714,0.5584415584415584,0.6883116883116883,0.6103896103896104,0.8051948051948052,0.8181818181818182,0.6363636363636364
Random Choice,0.4318181818181817,0.42857142857142855,0.4805194805194805,0.0,0.4805194805194805,0.44155844155844154,0.44155844155844154,0.4675324675324675,0.4805194805194805,0.44155844155844154,0.4805194805194805,0.5194805194805194,0.4805194805194805,0.45454545454545453,0.4805194805194805,0.4675324675324675,0.4675324675324675,0.42857142857142855
Borda ranking,0.27142857142857146,0.14285714285714285,0.8051948051948052,0.4805194805194805,0.0,0.3246753246753247,0.16883116883116883,0.09090909090909091,0.07792207792207792,0.4935064935064935,0.19480519480519481,0.45454545454545453,0.35064935064935066,0.24675324675324675,0.3246753246753247,0.11688311688311688,0.09090909090909091,0.33766233766233766
Plurality ranking,0.38441558441558443,0.2597402597402597,0.7012987012987013,0.44155844155844154,0.3246753246753247,0.0,0.22077922077922077,0.33766233766233766,0.3246753246753247,0.5194805194805194,0.33766233766233766,0.4025974025974026,0.4155844155844156,0.37662337662337664,0.38961038961038963,0.2987012987012987,0.33766233766233766,0.33766233766233766
STV,0.30649350649350654,0.11688311688311688,0.7142857142857143,0.44155844155844154,0.16883116883116883,0.22077922077922077,0.0,0.24675324675324675,0.23376623376623376,0.4025974025974026,0.2987012987012987,0.5194805194805194,0.2727272727272727,0.2987012987012987,0.2857142857142857,0.24675324675324675,0.24675324675324675,0.2727272727272727
Approval Voting (AV),0.28441558441558445,0.18181818181818182,0.8181818181818182,0.4675324675324675,0.09090909090909091,0.33766233766233766,0.24675324675324675,0.0,0.012987012987012988,0.5064935064935064,0.15584415584415584,0.44155844155844154,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.07792207792207792,0.0,0.2857142857142857
Proportional Approval Voting (PAV),0.2974025974025974,0.16883116883116883,0.8181818181818182,0.4805194805194805,0.07792207792207792,0.3246753246753247,0.23376623376623376,0.012987012987012988,0.0,0.4935064935064935,0.14285714285714285,0.44155844155844154,0.35064935064935066,0.2727272727272727,0.35064935064935066,0.06493506493506493,0.012987012987012988,0.2987012987012987
Approval Chamberlin-Courant (CC),0.6116883116883116,0.38961038961038963,0.45454545454545453,0.44155844155844154,0.4935064935064935,0.5194805194805194,0.4025974025974026,0.5064935064935064,0.4935064935064935,0.0,0.4805194805194805,0.8441558441558441,0.16883116883116883,0.6103896103896104,0.2727272727272727,0.5194805194805194,0.5064935064935064,0.4675324675324675
Lexicographic Chamberlin-Courant (lex-CC),0.33636363636363636,0.2597402597402597,0.7662337662337663,0.4805194805194805,0.19480519480519481,0.33766233766233766,0.2987012987012987,0.15584415584415584,0.14285714285714285,0.4805194805194805,0.0,0.42857142857142855,0.35064935064935066,0.33766233766233766,0.2987012987012987,0.1038961038961039,0.15584415584415584,0.33766233766233766
Sequential Approval Chamberlin-Courant (seq-CC),0.3214285714285714,0.5324675324675324,0.5714285714285714,0.5194805194805194,0.45454545454545453,0.4025974025974026,0.5194805194805194,0.44155844155844154,0.44155844155844154,0.8441558441558441,0.42857142857142855,0.0,0.6883116883116883,0.33766233766233766,0.6233766233766234,0.38961038961038963,0.44155844155844154,0.45454545454545453
Monroe's Approval Rule (Monroe),0.5045454545454544,0.2597402597402597,0.5584415584415584,0.4805194805194805,0.35064935064935066,0.4155844155844156,0.2727272727272727,0.36363636363636365,0.35064935064935066,0.16883116883116883,0.35064935064935066,0.6883116883116883,0.0,0.4675324675324675,0.18181818181818182,0.37662337662337664,0.36363636363636365,0.3246753246753247
Greedy Monroe,0.3006493506493506,0.3116883116883117,0.6883116883116883,0.45454545454545453,0.24675324675324675,0.37662337662337664,0.2987012987012987,0.2727272727272727,0.2727272727272727,0.6103896103896104,0.33766233766233766,0.33766233766233766,0.4675324675324675,0.0,0.45454545454545453,0.2857142857142857,0.2727272727272727,0.36363636363636365
Minimax Approval Voting (MAV),0.4623376623376624,0.2987012987012987,0.6103896103896104,0.4805194805194805,0.3246753246753247,0.38961038961038963,0.2857142857142857,0.36363636363636365,0.35064935064935066,0.2727272727272727,0.2987012987012987,0.6233766233766234,0.18181818181818182,0.45454545454545453,0.0,0.33766233766233766,0.36363636363636365,0.35064935064935066
Method of Equal Shares (aka Rule X) with Phragmén phase,0.3214285714285714,0.2077922077922078,0.8051948051948052,0.4675324675324675,0.11688311688311688,0.2987012987012987,0.24675324675324675,0.07792207792207792,0.06493506493506493,0.5194805194805194,0.1038961038961039,0.38961038961038963,0.37662337662337664,0.2857142857142857,0.33766233766233766,0.0,0.07792207792207792,0.2857142857142857
E Pluribus Hugo (EPH),0.28441558441558445,0.18181818181818182,0.8181818181818182,0.4675324675324675,0.09090909090909091,0.33766233766233766,0.24675324675324675,0.0,0.012987012987012988,0.5064935064935064,0.15584415584415584,0.44155844155844154,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.07792207792207792,0.0,0.2857142857142857
Random Serial Dictator,0.3993506493506493,0.2987012987012987,0.6363636363636364,0.42857142857142855,0.33766233766233766,0.33766233766233766,0.2727272727272727,0.2857142857142857,0.2987012987012987,0.4675324675324675,0.33766233766233766,0.45454545454545453,0.3246753246753247,0.36363636363636365,0.35064935064935066,0.2857142857142857,0.2857142857142857,0.0
NN,,0.3324675324675325,0.6506493506493505,0.4318181818181817,0.27142857142857146,0.38441558441558443,0.30649350649350654,0.28441558441558445,0.2974025974025974,0.6116883116883116,0.33636363636363636,0.3214285714285714,0.5045454545454544,0.3006493506493506,0.4623376623376624,0.3214285714285714,0.28441558441558445,0.3993506493506493
