,Standard Deviation
mean_violations,0.00024615764618808703
majority,0.0
majority_loser,0.00013462540622037137
fixed_majority,0.0
condorcet_winner,0.0022401598157274407
condorcet_loser,0.0
dummetts_condition,0.00025116528422534847
solid_coalitions,0.0001758522106770339
consensus_committee,0.0
strong_unanimity,0.0
local_stability,0.0003267047596837242
strong_pareto_efficiency,0.000850091759753028
