,Standard Deviation
mean_violations,3.7966492403889204e-05
majority,0.0
majority_loser,0.0
fixed_majority,0.0
condorcet_winner,0.0002148394749574668
condorcet_loser,3.168595903550972e-05
dummetts_condition,0.00011482160075525726
solid_coalitions,0.00011278297743897269
consensus_committee,0.0
strong_unanimity,0.0
local_stability,0.00011278297743897269
strong_pareto_efficiency,0.00010947145746723207
