,Standard Deviation
mean_violations,0.0011055402329230581
majority,0.00044550645337637927
majority_loser,0.0005160581362598599
fixed_majority,0.0003260429419570373
condorcet_winner,0.00292247771591162
condorcet_loser,0.0
dummetts_condition,0.0023601999915261406
solid_coalitions,0.0021649166265701784
consensus_committee,8.717797887081346e-06
strong_unanimity,0.0
local_stability,0.0032660949159508484
strong_pareto_efficiency,0.00126043008532802
