NN-0,NN-1,NN-2,NN-3,NN-4,NN-5,NN-6,NN-7,NN-8,NN-9,NN-10,NN-11,NN-12,NN-13,NN-14,NN-15,NN-16,NN-17,NN-18,NN-19
56.08789639174938,56.52271178364754,56.273374661803246,56.512274116277695,56.42846339941025,56.24745401740074,56.245041474699974,56.141818791627884,56.44677130877972,56.108141362667084,56.08669373393059,56.56357932090759,56.0971946567297,56.25671449303627,56.1278887540102,56.371942177414894,56.236250191926956,56.28136897087097,56.16061474382877,56.13958129286766
35.144598972052336,41.7282366193831,36.241582706570625,40.35037144087255,43.644862746819854,46.72188600152731,41.12542134895921,41.66243616864085,49.0891178548336,42.21956490725279,42.310271453112364,53.063442185521126,33.38706433493644,41.513731595128775,31.870370322838426,40.08065062575042,40.616474624723196,43.12738751806319,44.18402586132288,40.457797437906265
8.29235301585868,8.905397347174585,7.527327205520123,8.502233002334833,7.767266461625695,14.364880358800292,14.269527937285602,12.83681710017845,26.0408617220819,9.771123137325048,8.515139472670853,12.631560758687556,7.1945643606595695,13.075498580001295,7.186246416065842,8.22553452057764,10.953990947455168,7.98333995603025,20.091311689466238,11.249127749353647
5.983747290913016,5.676867836620659,5.5937280263751745,5.7325236783362925,5.630821181926876,6.535063449759036,6.242217240855098,6.339859866537154,7.5702651692554355,5.91240522172302,5.969360937830061,5.946887360420078,5.461238411720842,6.148209631908685,5.542666827328503,5.358139157760888,5.961468642577529,5.510115405544639,6.422907317522913,5.726851305458695
4.852305513806641,4.467098517809063,4.4257258048746735,4.6174683244898915,4.525822778465226,5.252553513739258,5.0052542625926435,5.189552363473922,5.1918871509842575,4.656873899279162,4.636479007080197,4.46429836191237,4.321243689628318,4.743858081987128,4.323069389443845,4.384010230191052,4.6875184897799045,4.429437580984086,5.060779525898397,4.7215102491900325
3.8238615377340466,3.47222865303047,3.4737791235093027,3.6929924215655774,3.6184289515949786,4.140674734255299,3.9188420285936445,4.173943726345897,4.059982270468026,3.645702941576019,3.5722567653283477,3.5243392144329846,3.520351334474981,3.7568844978231937,3.384671178413555,3.541760203195736,3.5623050073627383,3.5216422372031957,3.9486428112722933,3.9036912224255502
3.073184550041333,2.8505466186907142,2.8324824513401836,2.9579639334697276,2.983320567989722,3.3263472558464855,3.1243832481559366,3.270249928580597,3.2780587484594434,2.947470094775781,2.9139833194203675,2.9180636822711676,2.9835670883767307,3.0623896203469485,2.7922315527684987,2.8265226867515594,2.849341426976025,2.938940610969439,3.1709530306980014,3.184669988229871
2.51943711633794,2.431337231071666,2.4192747394554317,2.4855122591834515,2.5241923751309514,2.78791979001835,2.5675995394121855,2.68531941389665,2.8055280551780015,2.558098254725337,2.4695417443290353,2.477017069933936,2.562709692399949,2.614987820154056,2.40845267358236,2.3114345229696482,2.396673611132428,2.513573455857113,2.6244490875396878,2.672920349286869
2.1891744460444897,2.156771858339198,2.1292979234131053,2.1531154512194917,2.190558096859604,2.3775210885796696,2.24856292642653,2.305401288671419,2.4863150438759476,2.2423284801188856,2.178162984084338,2.1495021771406755,2.2827271863352507,2.2816567849367857,2.111587629886344,2.047042579157278,2.083846843801439,2.204128328128718,2.308763073757291,2.3465527617372572
1.9624231848865747,1.9633934984449297,1.9142901040613651,1.9233306028181687,1.977235254831612,2.095706799766049,1.992750167264603,2.041886749328114,2.256500643445179,1.9775351829594001,1.9387492226669565,1.918771001510322,2.0780328813707456,2.088708834024146,1.923278087284416,1.8066467045573518,1.8877179585397243,1.944440397550352,2.024049348430708,2.121500386390835
