NN-0,NN-1,NN-2,NN-3,NN-4,NN-5,NN-6,NN-7,NN-8,NN-9,NN-10,NN-11,NN-12,NN-13,NN-14,NN-15,NN-16,NN-17,NN-18,NN-19
148.6910725235939,148.21371671557426,146.11593475937843,152.31831893324852,150.7439944446087,146.45566469430923,142.67911098897457,149.51834148168564,144.86950208246708,149.46586805582047,150.11330258846283,149.95721289515495,149.4796334207058,147.8228394985199,149.5558332502842,149.47154077887535,150.4687244594097,148.47997844219208,149.8221819102764,148.83617895841599
80.89614981412888,89.96539850533009,80.9544535279274,101.48215740919113,98.88510377705097,73.71367309987545,73.06389696896076,94.64583215117455,78.78052496910095,76.97445147484541,92.40138821303844,98.07828152179718,79.71905046701431,86.150984197855,82.17360930144787,86.2714973539114,97.84978386759758,88.55824312567711,96.8142658174038,84.14920298755169
44.89122471213341,48.76228301227093,43.785826183855534,57.85820369422436,52.546342983841896,44.11113291233778,41.80067526549101,48.23774529993534,45.108712896704674,44.78474897891283,48.16439876705408,51.521963603794575,43.27393651753664,46.85664298385382,44.05683774501085,47.61695461720228,49.98692208528519,48.70344290882349,55.42248608916998,46.612089946866035
35.33182991296053,36.137689616531134,33.33004040271044,40.51666723564267,37.399133145809174,33.10253391414881,32.50613737851381,35.99787047505379,34.74218102172017,34.11552533134818,35.706372659653425,38.69971624016762,34.03610659390688,37.07823808118701,32.97728669270873,38.23100444674492,39.99039001762867,33.13279049098492,37.125881012529135,34.28115211427212
28.72849490493536,29.180023692548275,27.52412969060242,33.4704775698483,29.621685050427914,27.029508121311665,27.744874600321054,29.331413444131613,29.1335458625108,28.0282428227365,28.13958141207695,31.09696275740862,28.117055969312787,30.189962036907673,27.466544695198536,31.475707158446312,33.37891801819205,27.36106562614441,30.56363360211253,28.260796885937452
25.192736601457,25.53149388730526,25.028541600331664,28.253710847347975,26.078259764239192,24.959593197330832,25.376548256725073,26.736204829066992,25.49117268063128,25.40113983862102,25.323150232434273,26.755761502310634,25.2697028554976,26.68093801662326,25.025818863883615,26.544374177232385,27.382715990766883,24.763647735118866,26.460374584421515,25.67523887567222
23.889453386887908,24.294227389618754,23.96756413951516,25.52788939140737,24.30219785682857,23.85154328495264,24.036793434992433,25.01357306726277,24.004621608182788,24.211825411766768,24.14655188471079,24.7459675129503,24.087638098746538,24.66742310486734,23.703509042039514,24.485703794285655,25.02658235654235,23.793148797005415,24.424328664317727,24.21024776250124
23.150530165061355,23.514669746160507,23.21606799028814,24.105430936440825,23.562332078814507,23.180421909317374,23.293042404577136,23.754460176452994,23.25979471579194,23.490599559620023,23.344959754496813,23.72409698367119,23.46534511819482,23.66520762629807,23.093311993405223,23.46310562454164,23.970140969380736,23.11618798971176,23.38555784150958,23.322708268649876
22.546446522697806,22.93826261162758,22.616913778707385,23.27372937835753,22.957101859152317,22.700090205296874,22.724952939897776,23.126318007707596,22.729924853891134,22.988788524642587,22.847768930718303,22.977312706410885,22.931185841560364,22.88026994932443,22.455033626407385,22.86173503473401,23.228710440918803,22.71297229733318,22.747155226767063,22.769124256446958
22.066587440669537,22.64136586152017,22.23864895477891,22.63955745473504,22.61122550442815,22.268576906993985,22.350911505520344,22.541920909658074,22.28686768747866,22.564567854627967,22.394839921966195,22.483343694359064,22.47766288742423,22.33128203265369,22.0387311745435,22.40247543528676,22.753578830510378,22.395169408991933,22.273564184084535,22.387235706672072
21.831245731562376,22.193082151934505,21.89031422138214,22.080359388142824,22.160757852718234,22.043532989919186,21.95885713212192,22.183057479560375,21.9302634075284,22.2134678568691,22.062661884352565,22.112621266394854,22.203090189024806,22.004003676585853,21.635869008488953,22.230439353734255,22.322066224180162,22.0808683950454,21.936614284291863,21.981465900316834
21.47520584706217,22.00308216176927,21.579273672774434,21.75747445039451,21.97238216176629,21.679299695417285,21.728352326899767,21.775588903576136,21.63621044717729,21.927176071330905,21.878629587590694,21.73830708488822,21.939441727474332,21.607525097206235,21.437041383236647,21.714907706715167,22.012864047661424,21.80991151370108,21.581015238538384,21.704474547877908
21.29344353079796,21.77900887839496,21.34536220692098,21.456893710419536,21.683041464537382,21.53777766227722,21.417244302108884,21.50896195322275,21.32181030139327,21.67890173010528,21.42441063001752,21.61068789102137,21.732130358926952,21.304012446664274,21.156835946254432,21.38543239608407,21.722963862121105,21.635314190760255,21.41973088402301,21.5040424708277
21.035226419568062,21.477354073897004,21.13549655675888,21.167110512964427,21.436474235728383,21.227858976460993,21.14410374313593,21.20709639135748,21.093264807015657,21.507912015542388,21.244418067857623,21.306689385324717,21.448958840221167,21.001649107784033,20.869843768887222,21.30716743133962,21.48207605537027,21.392214089632034,21.05792679451406,21.289713127538562
20.80569479893893,21.244780257344246,20.925995239056647,20.945549034513533,21.312972959131002,21.049569963477552,20.918790489435196,21.013833777979016,20.864069660194218,21.346905276179314,21.01055747270584,21.038768990896642,21.171386623755097,20.688726713880897,20.639481741935015,20.98249267693609,21.24293223209679,21.227372551336884,20.80753656104207,21.100487663410604
20.540932435542345,21.013872917741537,20.670717536471784,20.77837595809251,20.966680681332946,20.80782517325133,20.77013217844069,20.637931167148054,20.54673465806991,21.09315486624837,20.81690671108663,20.85571478586644,21.02199392952025,20.49302291125059,20.34013503137976,20.83381938468665,21.070815544575453,21.038164233788848,20.632710874080658,20.834396017715335
20.40094017703086,20.866573264822364,20.510563334450126,20.447781961411238,20.826728605665267,20.567791359499097,20.560467559844255,20.431035025045276,20.295398585498333,21.01235830411315,20.64947714470327,20.648489234037697,20.80093348119408,20.262103277258575,20.160197537392378,20.618404067121446,20.781655681319535,20.902695971541107,20.329149438999593,20.59479009360075
20.23219821229577,20.70924722868949,20.27155680861324,20.295486483722925,20.650306752882898,20.34818821772933,20.324173528701067,20.334921622648835,20.302630027756095,20.744380984455347,20.35962151736021,20.467929551377892,20.6200261823833,19.94476133212447,20.03083522990346,20.434869202785194,20.739609300158918,20.652044055983424,20.20656345784664,20.45326830353588
20.051766402088106,20.650556655600667,20.10296142101288,20.047596093267202,20.484516955912113,20.228540391661227,20.15594474133104,20.165105171035975,20.028760174289346,20.597971064969897,20.118418705649674,20.23534740973264,20.504914280958474,19.634181925095618,19.84177851025015,20.20195205323398,20.419605806469917,20.491955161094666,19.998988339677453,20.326813593506813
19.802625112235546,20.332774207927287,19.956261940300465,19.944615080952644,20.212975066155195,19.89063902758062,19.93115832284093,19.87611929513514,19.685659343376756,20.455884885042906,19.970995876938105,20.00675445050001,20.22402209416032,19.629419068340212,19.644248003140092,19.998224426060915,20.254861863330007,20.3616563398391,19.70929360948503,20.064388514496386
19.61209130100906,20.203672907315195,19.758982243016362,19.654320649802685,20.02526712231338,19.783432822674513,19.79479912482202,19.6793887806125,19.506919275037944,20.24916897341609,19.869343789294362,19.914225935935974,19.990854650735855,19.32264527771622,19.49596413783729,19.831425084732473,20.136439438909292,20.15862312261015,19.561494254507124,20.071382960304618
19.500706740655005,19.9179210588336,19.546937949955463,19.4941299688071,19.771507090888917,19.592949549667537,19.611067216843367,19.638593964278698,19.34562235791236,20.020753496326506,19.70303970389068,19.71263350918889,19.902329702861607,19.047100521158427,19.18160624895245,19.497742191888392,19.954566749744117,19.915929963812232,19.394164855591953,19.681901404634118
19.258657761849463,19.712980680167675,19.342458778992295,19.313883647322655,19.676189435645938,19.429371618665755,19.362164668738842,19.336515801027417,19.13087159022689,19.897408300079405,19.64331663493067,19.426228556782007,19.72174877114594,18.99080944992602,19.0467542540282,19.427768480032682,19.749642813578248,19.740273519419134,19.0806158836931,19.454091478139162
19.19470177963376,19.535189969465137,19.324256227351725,19.269328478258103,19.554227606393397,19.31389217544347,19.1799885481596,19.13997565302998,19.012353835627437,19.833644032478333,19.295912869274616,19.384870108217,19.559769328683615,18.750384819693863,18.928638515993953,19.19792879372835,19.576390960253775,19.54159688949585,18.960664903745055,19.331014948897064
18.945479941554368,19.563149753957987,18.97591393440962,19.01631490793079,19.33334695082158,19.116048232652247,19.10617404524237,19.049748099409044,18.851448400877416,19.625214050523937,19.246256965212524,19.271561216562986,19.47044319473207,18.633366242982447,18.89755101595074,19.020110484212637,19.43923164345324,19.431454087607563,18.775756529532373,19.181064219214022
18.826078698970377,19.30430345889181,18.856344894506037,18.8384807696566,19.065999522805214,18.9173775985837,18.87305113952607,19.0276603884995,18.656542809680104,19.54409939236939,19.090140661224723,19.04394880309701,19.256998669356108,18.36886479239911,18.587316900491714,18.991890413686633,19.403225984424353,19.206521173007786,18.623118088580668,18.881831387989223
18.704207009635866,19.01317631546408,18.71379629895091,18.720368925482035,18.94392574671656,18.767010029405355,18.675183100625873,18.691333500202745,18.50969053711742,19.233694122172892,18.98455257155001,18.874290411360562,19.064760610461235,18.388942220248282,18.416166335344315,18.791514426469803,19.21128478832543,19.045361410826445,18.42668323032558,18.853540061041713
18.698656598106027,18.831383326090872,18.48793357051909,18.54096211027354,18.872373553924263,18.589904232881963,18.55670145060867,18.55830314103514,18.285138903185725,19.13376965979114,18.744841271080077,18.77689196448773,18.895607564598322,18.153414874337614,18.375548212789,18.598792605102062,19.054047487676144,18.957311464939266,18.255812142044306,18.621302062645555
18.381424866616726,18.80200215987861,18.436974772252142,18.465796616859734,18.681413492187858,18.565312393940985,18.492615246213973,18.455586137250066,18.28447812469676,19.007682537660003,18.645261561498046,18.62813021801412,18.808236284181476,18.02664807718247,18.248493308201432,18.436741397716105,18.932075321674347,18.843979125842452,18.15394101291895,18.535697054117918
18.283966582268476,18.508106348104775,18.340043366886675,18.301816468127072,18.563042506575584,18.358570435084403,18.328051100485027,18.3998357988894,18.12165138218552,18.911631911061704,18.506526712328196,18.500763080082834,18.77055967412889,17.98080454673618,17.98431269545108,18.317158419638872,18.684963427484035,18.52856994792819,18.09919292293489,18.33600121177733
18.164576298557222,18.340093328617513,18.128085508942604,18.180455257184803,18.33582283742726,18.263721473515034,18.186417010612786,18.208010986447334,17.8943323623389,18.842255442403257,18.36581309977919,18.463633059524,18.581584943458438,17.776622869074345,17.881738885771483,18.149265576153994,18.738279557786882,18.551221607252955,17.886099107563496,18.188217115588486
18.030228896066546,18.29615900758654,18.08530608844012,18.056493339128792,18.218718929216266,18.04482894623652,17.98682732321322,18.072504732757807,17.926503472961485,18.71740205399692,18.236728108488023,18.236943407915533,18.407533990219235,17.70054222177714,17.726406110450625,17.979280782863498,18.533197875134647,18.282524563372135,17.668246001005173,18.072368007153273
17.905623508617282,18.230798005592078,17.794307745993137,17.84299478121102,18.108087491244078,18.03109255619347,17.895744898356497,17.926806235685945,17.728938376531005,18.438864706084132,18.066586712375283,18.247921236790717,18.242376009002328,17.537578203715384,17.742152558639646,17.92743192706257,18.391769788227975,18.111509632319212,17.61470271460712,17.94062718283385
17.89925225591287,17.990348808467388,17.692774866707623,17.79173841048032,17.889620881527662,17.779066952876747,17.672891850583255,17.79472754895687,17.570704107172787,18.375044672749937,17.966052469797432,18.12749564088881,18.217198280151933,17.44590540509671,17.645231957547367,17.777683824300766,18.33392897527665,18.005318486131728,17.483156259171665,17.828985151834786
17.68144242465496,17.988346122205257,17.567195364274085,17.557177770417184,17.822932980954647,17.714807827025652,17.628786826040596,17.670092603191733,17.4426134028472,18.226078813895583,17.964386139065027,17.849439962767065,18.077816314063966,17.384063196368515,17.483615022152662,17.650017015170306,18.18698917143047,17.878045795485377,17.342252471484244,17.68530652951449
17.56929772347212,17.742341556586325,17.49029266834259,17.636810288764536,17.754197392612696,17.623059417121112,17.485803734045476,17.59673306066543,17.321661652997136,18.27360347751528,17.748212050646544,17.75904014054686,17.871947548352182,17.06119764596224,17.410917589440942,17.565241809003055,18.17820827383548,17.774321149103343,17.272200437262654,17.50957264378667
17.419509292580187,17.677603061310947,17.342572482302785,17.30690319649875,17.74402797780931,17.49485570192337,17.41640494391322,17.4782830090262,17.272791049443185,18.109036473557353,17.619704687036574,17.686630880460143,17.84169603139162,17.140405582729727,17.221964970696718,17.547480946406722,17.931808659806848,17.695300087332726,17.040258672088385,17.472526072524488
17.35101319057867,17.56734352838248,17.24978879932314,17.285745169967413,17.54916562512517,17.401932223699987,17.296280819922686,17.404698736034334,17.171757873147726,18.070742117241025,17.522500474005938,17.492202073335648,17.62096709711477,16.97959042293951,17.10199951287359,17.280088267289102,17.861532548442483,17.561333720572293,16.956857044249773,17.405640121549368
17.16753719188273,17.35673027485609,17.060887161642313,17.131130374968052,17.311864025890827,17.294125865679234,17.236437204759568,17.36881196592003,17.077035975642502,17.850582792423666,17.406511933077127,17.442050914280117,17.59935148153454,16.757912814617157,17.00200523249805,17.255890114232898,17.781156858429313,17.426568856462836,16.881160295568407,17.230772304348648
