NN-0,NN-1,NN-2,NN-3,NN-4,NN-5,NN-6,NN-7,NN-8,NN-9,NN-10,NN-11,NN-12,NN-13,NN-14,NN-15,NN-16,NN-17,NN-18,NN-19
91.90451037883759,93.71956297755241,94.4240150898695,93.55882042646408,95.30472359061241,93.49997998774052,93.2015087902546,94.27325184643269,95.51678581535816,94.85715100169182,95.23507642745972,96.8193886578083,99.54409889876842,96.0491094738245,99.29190437495708,96.93319423496723,98.46519827842712,92.08321748673916,93.3869946449995,94.24804970622063
49.11815244704485,50.27253304421902,56.92699857056141,47.593162417411804,46.345366694033146,41.55410261824727,48.08976802229881,49.12676935642958,44.83750190585852,44.80713764578104,50.259884528815746,45.03695995360613,51.36567850410938,47.78743137419224,60.039946772158146,46.713180132210255,60.46160336583853,44.466012358665466,46.54205068200827,48.65275353193283
30.40753172710538,32.0477304533124,33.559095315635204,31.820909433066845,31.930175505578518,33.39337617531419,33.70148754119873,32.0136981010437,29.87039890140295,30.316985599696636,32.97639877349138,33.303987976163626,32.76474432274699,31.79360770061612,36.39523009210825,34.28217526525259,33.962473314255476,30.775471296161413,32.924020398408175,32.7009996548295
22.56695226021111,25.19165901839733,25.495688136667013,25.17241995409131,25.19574886187911,27.74969981610775,25.247329365462065,24.874135743826628,22.071910370141268,23.9150933008641,23.022445295006037,27.10701897367835,24.909697104245424,23.70136155374348,27.188273206353188,29.060839876532555,25.755392163991928,25.026887446641922,26.340073138475418,23.85722237639129
19.35653519630432,19.879203474149108,19.546929147094488,20.606438720598817,20.270880000665784,21.93389294296503,19.9369279127568,20.022787418216467,18.21861040778458,19.698481334373355,18.702697658911347,20.994136668741703,21.1880983132869,19.164381958544254,21.869672464206815,23.70750131830573,20.05772553756833,20.166565109044313,20.21023678407073,19.473017593845725
17.159521026536822,16.522776341065764,16.811869222670794,17.236782260239124,17.49431998282671,17.877633749507368,16.986126815900207,16.993352787569165,16.080742122605443,17.2972960062325,16.201564916409552,17.43803223222494,18.157265265472233,16.611235052347183,18.509706934913993,19.652712877839804,17.09000702574849,17.139154847711325,16.891178032383323,16.876490963622928
15.608075463213027,14.604509082622826,15.343977675773203,15.110340163111687,15.707455907016993,15.413985643535852,15.13970241136849,15.197766822762787,14.587277887389064,15.441813813522458,14.754800355061889,15.527767973020673,15.96571284160018,15.128772397525609,16.658503901213408,16.856825057417154,15.15001698769629,15.340867634862661,14.874627743847668,15.151392542757094
14.561175177805126,13.395956593565643,14.389997723512352,13.646809958852828,14.574600806459785,14.04683570470661,13.873709715902805,14.082739005796611,13.561216593720019,14.216538059525192,13.607051996514201,14.20296554081142,14.59642506018281,13.942725703120232,15.307890287600458,14.955047055147588,13.624040617607534,14.043472430668771,13.504377213306725,13.943727411329746
13.769947777502239,12.548104451037943,13.51849742885679,12.690913817845285,13.634353497996926,13.076787740923464,12.954910276457667,13.244938073679805,12.70453766360879,13.328533488325775,12.778855598531663,13.258576342836022,13.53217051923275,12.984817797318101,14.132522535510361,13.696085138246417,12.566336255520582,13.04327161796391,12.543573488481343,13.108217294327915
13.175850880332291,11.910418664105237,12.787531901150942,11.96303281467408,12.907143464311957,12.307465090416372,12.27664955984801,12.570592907257378,12.088741559535265,12.654141855426133,12.080689188092947,12.370000557973981,12.743436388671398,12.231144989840686,13.043867013417184,12.555997295305133,11.635225700214505,12.376016641966999,11.799688155762851,12.409082994796336
12.592927348800004,11.225771856494248,12.211018529254943,11.26418820116669,12.266818734817207,11.583459914661944,11.58158934302628,11.96301836706698,11.329286836087704,12.055684259161353,11.448055795393884,11.696811025962234,12.036821928806603,11.54858168400824,12.221472195349634,11.768066537566483,10.929928216151893,11.662227610126138,11.03482071775943,11.821535678580403
12.13039066363126,10.567602008581161,11.584742093458772,10.667736086063087,11.6743821548298,11.07990042027086,10.987405646592379,11.510855177417397,10.867257266305387,11.635497698560357,10.84629263728857,11.021777384914458,11.348515511490405,10.944917515385896,11.570959420874715,11.177489294670522,10.15511098317802,11.055247966200113,10.437464134767652,11.164553835988045
11.607606339268386,10.07775219809264,10.923922418616712,10.153706345707178,11.15510349906981,10.598980855662376,10.504298588261008,11.01943570189178,10.196447954513133,10.997008501552045,10.28187727369368,10.533473515883088,10.856324463151395,10.419526195153594,10.956977884285152,10.662934876978397,9.5937520544976,10.467700690031052,9.947654633317143,10.554908451624215
11.153320641256869,9.639477047603577,10.378720161970705,9.644986484199762,10.693017654120922,10.215227751992643,10.101022413000464,10.638170751743019,9.7506043757312,10.617788701318204,9.821413000114262,10.115833490155637,10.322039181366563,9.847982523497194,10.525933919474483,10.160222057253122,9.140793424099684,9.97215908113867,9.51823710091412,10.148832553066313
10.691205208189785,9.256514824926853,9.892047941684723,9.269999885931611,10.329634259454906,9.780951919034123,9.632461375556886,10.24672822561115,9.318453245796263,10.274002918973565,9.35478470288217,9.534316392615438,9.888785081915557,9.370748224668205,9.83161472901702,9.68938494194299,8.599744519684464,9.50244685728103,9.093749861232936,9.590066243894398
10.360714575275779,8.865358220413327,9.366388967260718,8.887607877142727,9.977301900275052,9.499508296139538,9.285675675608218,9.804871106054634,8.904076760169119,9.824955427553505,8.888936528004706,9.109020312316716,9.51324603985995,9.042983442079276,9.29574387613684,9.21621973440051,8.22288169618696,9.13448609225452,8.70632429048419,9.14950139541179
9.940038866363466,8.529827784746885,8.99254961265251,8.601550147403032,9.531816991977394,9.128446898888797,8.908186451066285,9.503842960577458,8.499794725794345,9.488662880845368,8.564235819503665,8.853384433314204,9.122582903131843,8.64321589935571,9.117204585112631,8.943049509543926,7.9503499385900795,8.676912304479629,8.380967461504042,8.779834206216037
9.652652544435114,8.31890694051981,8.690230688545853,8.351858259178698,9.44595337100327,8.850970919243991,8.519679463468492,9.179111150559038,8.22589961020276,9.077915069647133,8.260794383939356,8.526034127455205,8.727074541617185,8.252129617147148,8.448431336320937,8.730525631923229,7.668435373809189,8.340997646097094,8.17154353344813,8.402351714204997
