NN-0,NN-1,NN-2,NN-3,NN-4,NN-5,NN-6,NN-7,NN-8,NN-9,NN-10,NN-11,NN-12,NN-13,NN-14,NN-15,NN-16,NN-17,NN-18,NN-19
105.54861496388912,107.36980456113815,105.0750680565834,102.37099811434746,104.29801365733147,106.14947713911533,104.49282647669315,104.30653776228428,105.2681064158678,104.67403076589108,105.48434115946293,103.50298471748829,103.2757606357336,103.79712510108948,104.3028190433979,102.68321491777897,106.83168150484562,105.1584291011095,105.64106938242912,103.90560838580132
68.28209798038006,68.37183962762356,68.32197768986225,68.25307208299637,67.79782855510712,68.17627772688866,68.55460794270039,68.11050222814083,67.95222401618958,68.23481644690037,68.96479944884777,68.15869964659214,68.22436490654945,67.9660963267088,68.47178995609283,68.12747752666473,68.09952566027641,68.22617249190807,67.93237029016018,68.30615915358067
67.24921429157257,67.14597600698471,67.1822439879179,67.07406583428383,66.89310620725155,67.13956098258495,67.15484495460987,67.04688423871994,66.91258253157139,67.2267332971096,67.36452202498913,67.08684362471104,67.1555637717247,67.0329851359129,67.00631101429462,66.97598172724247,67.09850513935089,67.02177445590496,66.9757571965456,67.03240165114403
66.73092798888683,66.65357004106045,66.82483468949795,66.57511667907238,66.66153249144554,66.74581144750118,66.74285119771957,66.72707235813141,66.54677039384842,66.8038529753685,66.91037133336067,66.66415782272816,66.78764007985592,66.52244056761265,66.68873327970505,66.55724066495895,66.62432768940926,66.79672728478909,66.5759745836258,66.64315600693226
66.557108476758,66.56427803635597,66.47120639681816,65.56239952147007,66.36405639350414,66.49064035713673,66.5144208073616,66.29507453739643,65.59618397057056,66.5488032400608,66.6351872086525,66.43203194439411,66.36795951426029,66.33315253257751,66.43309369683266,66.31666530668736,66.31794719398022,66.425582036376,65.78476570546627,66.45199030637741
66.21692663431168,66.26815181970596,66.25656828284264,56.02630176395178,66.08373180031776,66.36267733573914,66.25658668577671,65.29433535039425,58.75610835850239,66.28472286462784,66.30520920455456,66.07630078494549,66.0277429819107,66.02284641563892,66.33715854585171,65.94619569182396,65.69946283102036,65.89426003396511,59.211556635797024,66.08377392590046
65.92594264447689,65.93357107043266,65.74339358508587,44.3708131685853,65.53029154241085,66.14392748475075,66.02077488601208,57.103151604533195,56.447655990719795,65.98292574286461,65.91486024856567,63.80446182191372,64.26644559204578,62.187892362475395,66.07752853631973,64.18575024604797,56.840268574655056,61.5525294020772,54.263795018196106,65.1064232736826
62.97084641456604,65.15891875326633,60.13511731475592,39.108753591775894,59.19868865609169,65.63468039035797,65.57178691029549,43.92766898870468,51.910889625549316,64.41024082899094,61.034984454512596,56.56275225430727,48.33577544987202,56.51956798881292,65.73869922757149,46.4119011759758,41.78480860590935,47.807545728981495,48.04382826387882,53.26737245172262
50.782441057264805,58.89686510711908,45.982104919850826,38.11215952038765,45.23114898055792,60.49850331991911,59.87807884812355,38.75889644771814,45.71792944520712,56.835875265300274,49.92572773993015,50.37676628679037,35.050602838397026,51.03598566353321,60.39104978740215,32.15620610117912,38.93974815309048,30.474330190569162,47.18887899816036,42.73596818745136
46.4575063213706,49.93847642093897,28.04907202720642,37.25162832066417,39.07112392783165,52.164267003536224,43.43814496695995,37.82796638458967,35.56478786841035,50.286315359175205,47.54526165872812,38.069382920861244,30.392065085470676,39.62837151437998,50.25884882360697,29.974008858203888,38.37859309464693,19.77472449094057,45.82809595763683,34.7245910204947
38.92477800697088,45.657107293605804,15.111805398017168,32.88508056476712,37.17334719747305,44.06032117456198,28.54035322740674,34.823921114206314,23.0616653021425,45.579235285520554,46.631870061159134,31.051244743168354,27.322274528443813,22.42161745391786,39.359727405011654,23.432915842160583,37.67838865891099,13.988348943181336,39.09655328840017,20.31263269856572
35.16372628882527,39.50855093449354,13.57022538408637,19.194508589804173,25.713330791331828,32.08548743277788,21.262023704126477,21.887787509709597,15.505226753652096,37.35695778205991,41.63960863649845,20.530925946310163,20.191362680867314,14.498481279239058,26.194971796125174,14.141730735078454,36.94499999284744,13.025523941963911,37.638628236949444,14.186149044893682
29.484745416790247,37.36294283717871,12.909201700240374,13.85079253744334,14.343819276429713,16.234351716004312,16.989552905783057,14.030938628129661,13.418995334766805,31.160655912011862,36.13624815642834,13.985424872487783,14.978036534041166,13.40456327330321,19.2094265781343,13.056395154446363,32.84887730702758,12.404066352639347,36.44131304696202,13.169047622010112
27.981598250567913,30.302629567682743,12.361790770664811,12.77991904411465,13.21677365154028,13.934004397131503,13.573853788897395,12.798221590463072,12.692184436134994,29.609385952353477,20.924554044380784,12.954031461849809,13.260087767615914,12.503088782541454,14.493619005195796,12.486389472149312,19.38202403485775,12.004839356057346,29.452660482376814,12.46539474837482
21.411118721589446,29.189983889460564,12.100589842069894,12.257334432099015,12.385717415250838,13.07512517273426,12.71380293276161,12.126667223870754,12.180480480194092,27.73198986798525,13.776395253837109,12.420238346792758,12.658092091791332,12.090975909493864,13.30541767552495,11.940618839580566,13.973345670849085,11.770200933329761,17.734650565311313,12.116886138450354
13.98646870534867,28.51902997493744,11.91851062932983,11.787055055610836,12.147560935933143,12.524075686000288,12.212878726422787,11.618765719700605,11.847447677981108,20.80657218210399,12.892643187660724,11.967691004276276,12.234961711801589,11.754978558979928,12.58709332998842,11.772230015601963,12.979738094378263,11.614081894047558,13.292597511783242,11.812149800360203
12.912464964203537,26.72115220874548,11.50944017758593,11.536657707300037,11.70814921753481,12.160787898115814,11.945887797512114,11.332410223316401,11.474792923778296,14.198250597342849,12.399997814558446,11.60027670674026,11.797214405611157,11.440064306370914,12.147936394438148,11.508878658059984,12.260816043242812,11.265102538280189,12.286680439952761,11.357742757536471
12.25025576306507,18.782201495952904,11.297932702116668,11.223763021174818,11.450417528860271,11.716058393009007,11.540532714687288,11.07016508700326,11.278766959439963,12.85723770968616,11.813815146684647,11.282517449464649,11.584938189014792,11.316091281361878,11.7130496064201,11.14061743253842,11.853386866860092,11.223374035209417,11.928134917281568,11.228935649618506
