,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.021373142857142854,0.0,0.4977714285714286,0.40989714285714285,0.20733714285714286,0.3144914285714286,0.256,0.25418285714285715,0.2661257142857143,0.2777257142857143,0.27941714285714286,0.2951885714285714,0.2777257142857143,0.2952,0.24302857142857143,0.27906285714285717,0.2586857142857143,0.3867542857142857
Max Violations Committee,0.49708685714285716,0.4977714285714286,0.0,0.40819428571428573,0.44848,0.42094857142857145,0.45734857142857144,0.46374857142857145,0.4563885714285714,0.4634285714285714,0.44990857142857144,0.42754285714285717,0.4634285714285714,0.4275542857142857,0.5341257142857143,0.4410742857142857,0.45904,0.4172342857142857
Random Choice,0.40969142857142854,0.40989714285714285,0.40819428571428573,0.0,0.4086057142857143,0.4091314285714286,0.4074857142857143,0.40856,0.40802285714285713,0.40816,0.40784,0.40796571428571426,0.4081714285714286,0.40797714285714287,0.4097942857142857,0.4083428571428571,0.40864,0.41009142857142855
Borda ranking,0.2072914285714286,0.20733714285714286,0.44848,0.4086057142857143,0.0,0.2502857142857143,0.19798857142857143,0.1901142857142857,0.19898285714285716,0.22409142857142858,0.21309714285714285,0.21805714285714287,0.22409142857142858,0.21808,0.41233142857142857,0.20369142857142858,0.19118857142857143,0.37706285714285714
Plurality ranking,0.3144937142857142,0.3144914285714286,0.42094857142857145,0.4091314285714286,0.2502857142857143,0.0,0.19013714285714287,0.2486857142857143,0.25224,0.27037714285714287,0.2601942857142857,0.25981714285714286,0.27037714285714287,0.2598285714285714,0.43136,0.25269714285714284,0.24835428571428572,0.3832685714285714
STV,0.25618342857142856,0.256,0.45734857142857144,0.4074857142857143,0.19798857142857143,0.19013714285714287,0.0,0.19805714285714285,0.19643428571428573,0.21174857142857142,0.20555428571428572,0.21404571428571428,0.21174857142857142,0.21406857142857144,0.3934057142857143,0.20206857142857143,0.1974857142857143,0.37872
Approval Voting (AV),0.2543548571428571,0.25418285714285715,0.46374857142857145,0.40856,0.1901142857142857,0.2486857142857143,0.19805714285714285,0.0,0.07602285714285714,0.14005714285714285,0.11441142857142857,0.14194285714285715,0.14004571428571427,0.14197714285714286,0.3867542857142857,0.10762285714285715,0.019462857142857143,0.36856
Proportional Approval Voting (PAV),0.26634171428571424,0.2661257142857143,0.4563885714285714,0.40802285714285713,0.19898285714285716,0.25224,0.19643428571428573,0.07602285714285714,0.0,0.07595428571428571,0.042,0.08771428571428572,0.07594285714285715,0.08776,0.3967085714285714,0.050057142857142856,0.07027428571428572,0.3695542857142857
Approval Chamberlin-Courant (CC),0.2776902857142857,0.2777257142857143,0.4634285714285714,0.40816,0.22409142857142858,0.27037714285714287,0.21174857142857142,0.14005714285714285,0.07595428571428571,0.0,0.03862857142857143,0.09742857142857143,2.2857142857142858e-05,0.09742857142857143,0.38561142857142855,0.08228571428571428,0.1343542857142857,0.37274285714285715
Lexicographic Chamberlin-Courant (lex-CC),0.2796702857142857,0.27941714285714286,0.44990857142857144,0.40784,0.21309714285714285,0.2601942857142857,0.20555428571428572,0.11441142857142857,0.042,0.03862857142857143,0.0,0.06613714285714285,0.038605714285714285,0.06617142857142858,0.40330285714285713,0.048342857142857146,0.10774857142857143,0.3712114285714286
