,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.029318285714285713,0.0,0.7708914285714286,0.4890857142857143,0.09813714285714285,0.30370285714285716,0.22261714285714285,0.12037714285714286,0.15707428571428572,0.4112,0.20889142857142856,0.39528,0.2516685714285714,0.2007657142857143,0.3314857142857143,0.16977142857142857,0.13477714285714285,0.3104914285714286
Max Violations Committee,0.7729342857142857,0.7708914285714286,0.0,0.4903314285714286,0.7421371428571428,0.6442057142857143,0.6988571428571428,0.76472,0.7380457142857143,0.5607885714285714,0.7077485714285714,0.5376457142857143,0.7031542857142857,0.7074285714285714,0.6339771428571429,0.7306628571428572,0.7509828571428572,0.6374057142857142
Random Choice,0.48928857142857146,0.4890857142857143,0.4903314285714286,0.0,0.48773714285714287,0.4890285714285714,0.48795428571428573,0.48972571428571426,0.4887542857142857,0.48835428571428574,0.48856,0.4898057142857143,0.48778285714285713,0.48861714285714286,0.4894057142857143,0.48904,0.4893257142857143,0.48909714285714284
Borda ranking,0.09333885714285713,0.09813714285714285,0.7421371428571428,0.48773714285714287,0.0,0.2904457142857143,0.20697142857142858,0.10481142857142857,0.11867428571428572,0.4126742857142857,0.17676571428571428,0.3618857142857143,0.24394285714285716,0.16516571428571428,0.3690171428571429,0.13176,0.10341714285714286,0.3059657142857143
Plurality ranking,0.3077982857142857,0.30370285714285716,0.6442057142857143,0.4890285714285714,0.2904457142857143,0.0,0.16625142857142858,0.29301714285714286,0.3140342857142857,0.48216,0.3412342857142857,0.4116457142857143,0.3614171428571429,0.32794285714285715,0.44152,0.31610285714285713,0.3012914285714286,0.38112
STV,0.22535599999999997,0.22261714285714285,0.6988571428571428,0.48795428571428573,0.20697142857142858,0.16625142857142858,0.0,0.2152342857142857,0.22776,0.43044571428571426,0.26362285714285716,0.4157828571428571,0.2862742857142857,0.25342857142857145,0.3798285714285714,0.23337142857142856,0.21853714285714285,0.3361257142857143
Approval Voting (AV),0.11705771428571429,0.12037714285714286,0.76472,0.48972571428571426,0.10481142857142857,0.29301714285714286,0.2152342857142857,0.0,0.08332571428571428,0.40947428571428574,0.15484571428571428,0.36928,0.24248,0.14794285714285715,0.36562285714285714,0.10357714285714285,0.036937142857142856,0.2983314285714286
Proportional Approval Voting (PAV),0.15351942857142858,0.15707428571428572,0.7380457142857143,0.4887542857142857,0.11867428571428572,0.3140342857142857,0.22776,0.08332571428571428,0.0,0.39705142857142856,0.09100571428571429,0.3427314285714286,0.22296,0.11137142857142857,0.36242285714285716,0.05145142857142857,0.05886857142857143,0.3029942857142857
Approval Chamberlin-Courant (CC),0.41081600000000007,0.4112,0.5607885714285714,0.48835428571428574,0.4126742857142857,0.48216,0.43044571428571426,0.40947428571428574,0.39705142857142856,0.0,0.37486857142857144,0.5711542857142857,0.27144,0.42181714285714283,0.12246857142857143,0.4027314285714286,0.40573714285714285,0.45915428571428574
Lexicographic Chamberlin-Courant (lex-CC),0.20613714285714288,0.20889142857142856,0.7077485714285714,0.48856,0.17676571428571428,0.3412342857142857,0.26362285714285716,0.15484571428571428,0.09100571428571429,0.37486857142857144,0.0,0.33042285714285713,0.20732571428571428,0.13349714285714287,0.35665142857142856,0.10372571428571428,0.13552,0.31627428571428573
