,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.05663485714285714,0.0,0.5535542857142857,0.4092,0.09937142857142857,0.28885714285714287,0.19108571428571428,0.11857142857142858,0.13285714285714287,0.3727885714285714,0.19241142857142857,0.42205714285714285,0.3302285714285714,0.1914857142857143,0.2914285714285714,0.16432,0.12021714285714286,0.25857142857142856
Max Violations Committee,0.545908,0.5535542857142857,0.0,0.4082057142857143,0.5421371428571429,0.49490285714285714,0.5295085714285714,0.5373485714285714,0.5354285714285715,0.45554285714285714,0.5264,0.36465142857142857,0.4721142857142857,0.5204228571428572,0.4950857142857143,0.5311771428571429,0.5372114285714286,0.50496
Random Choice,0.40942628571428563,0.4092,0.4082057142857143,0.0,0.4090742857142857,0.4091885714285714,0.40833142857142857,0.4097828571428571,0.4092571428571429,0.40737142857142855,0.40882285714285715,0.40872,0.40705142857142856,0.40940571428571426,0.40796571428571426,0.4081714285714286,0.4098171428571429,0.40914285714285714
Borda ranking,0.08330514285714284,0.09937142857142857,0.5421371428571429,0.4090742857142857,0.0,0.2722857142857143,0.17584,0.09569142857142857,0.09381714285714286,0.41010285714285716,0.1552457142857143,0.39192,0.36758857142857143,0.15985142857142856,0.31846857142857143,0.12195428571428571,0.09491428571428571,0.25072
Plurality ranking,0.2973834285714286,0.28885714285714287,0.49490285714285714,0.4091885714285714,0.2722857142857143,0.0,0.16965714285714287,0.3076685714285714,0.30857142857142855,0.4511428571428571,0.3217028571428571,0.3483542857142857,0.4281714285714286,0.3185485714285714,0.40813714285714287,0.3143885714285714,0.3077714285714286,0.35238857142857144
STV,0.2019902857142857,0.19108571428571428,0.5295085714285714,0.40833142857142857,0.17584,0.16965714285714287,0.0,0.22106285714285714,0.2220342857142857,0.4082742857142857,0.2479657142857143,0.3983542857142857,0.36648,0.24804571428571429,0.3427314285714286,0.23218285714285714,0.22081142857142858,0.29512
Approval Voting (AV),0.09143200000000001,0.11857142857142858,0.5373485714285714,0.4097828571428571,0.09569142857142857,0.3076685714285714,0.22106285714285714,0.0,0.03745142857142857,0.40149714285714283,0.13685714285714284,0.40088,0.35882285714285717,0.14853714285714287,0.31169142857142856,0.09926857142857143,0.004777142857142857,0.2439542857142857
Proportional Approval Voting (PAV),0.10760971428571431,0.13285714285714287,0.5354285714285715,0.4092571428571429,0.09381714285714286,0.30857142857142855,0.2220342857142857,0.03745142857142857,0.0,0.4070971428571429,0.10442285714285714,0.39525714285714286,0.36441142857142855,0.13893714285714287,0.31,0.06786285714285714,0.033634285714285714,0.24486857142857144
Approval Chamberlin-Courant (CC),0.37409257142857155,0.3727885714285714,0.45554285714285714,0.40737142857142855,0.41010285714285716,0.4511428571428571,0.4082742857142857,0.40149714285714283,0.4070971428571429,0.0,0.40568,0.5714285714285714,0.04422857142857143,0.43106285714285714,0.13254857142857143,0.41094857142857144,0.4022857142857143,0.40872
Lexicographic Chamberlin-Courant (lex-CC),0.17816514285714283,0.19241142857142857,0.5264,0.40882285714285715,0.1552457142857143,0.3217028571428571,0.2479657142857143,0.13685714285714284,0.10442285714285714,0.40568,0.0,0.3955314285714286,0.3662285714285714,0.16088,0.28661714285714285,0.06825142857142857,0.13385142857142857,0.26117714285714283
