,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator,Anti-Plurality,Two-Approval,Three-Approval,Instant Runoff,Bottom-Two-Runoff Instant Runoff,Benham,PluralityWRunoff PUT,Coombs,Baldwin,Strict Nanson,Weak Nanson,Iterated Removal Condorcet Loser,Raynaud,Tideman Alternative Top Cycle,Knockout Voting,Banks,Condorcet,Copeland,Llull,Uncovered Set,Uncovered Set - Fishburn,Uncovered Set - Bordes,Uncovered Set - McKelvey,Slater,Top Cycle,GOCHA,Bipartisan Set,Minimax,Split Cycle,Ranked Pairs ZT,Ranked Pairs TB,Simple Stable Voting,Stable Voting,Loss-Trimmer Voting,Daunou,Blacks,Condorcet IRV,Condorcet IRV PUT,Smith IRV,Smith-Minimax,Condorcet Plurality,Copeland-Local-Borda,Copeland-Global-Borda,Borda-Minimax Faceoff,Bucklin,Simplified Bucklin,Weighted Bucklin,Bracket Voting,Superior Voting
Min Violations Committee,0.00016171428571428573,0.0,0.2857142857142857,0.24565714285714285,0.09740571428571429,0.17634285714285713,0.10025142857142857,0.16883428571428571,0.16883428571428571,0.16883428571428571,0.16883428571428571,0.17634285714285713,0.16883428571428571,0.17634285714285713,0.19432,0.17634285714285713,0.16883428571428571,0.23293714285714287,0.19628571428571429,0.14875428571428573,0.13822857142857142,0.12108571428571428,0.09390857142857142,0.09995428571428572,0.14342857142857143,0.11622857142857143,0.08872,0.08654857142857143,0.08262857142857143,0.24653714285714284,0.09324571428571428,0.102,0.07281142857142857,0.1278857142857143,0.14489142857142856,0.07843428571428572,0.08565714285714286,0.12208,0.08701714285714286,0.12816,0.13459428571428572,0.09066285714285714,0.14274285714285714,0.08709714285714286,0.08986285714285715,0.08299428571428571,0.09147428571428572,0.1428457142857143,0.1428457142857143,0.06601142857142857,0.06601142857142857,0.08056,0.11398857142857143,0.08614857142857144,0.10275428571428571,0.10769142857142858,0.10369142857142857,0.08300571428571428,0.11537142857142857,0.07286857142857144,0.06907428571428571,0.08435428571428571,0.13258285714285714,0.1653257142857143,0.10242285714285715,0.09813714285714285,0.08386285714285714
Max Violations Committee,0.28570571428571434,0.2857142857142857,0.0,0.2458057142857143,0.2772685714285714,0.26492571428571426,0.27894857142857143,0.27245714285714284,0.27245714285714284,0.27245714285714284,0.27245714285714284,0.26492571428571426,0.27245714285714284,0.26492571428571426,0.26741714285714285,0.26492571428571426,0.27245714285714284,0.25218285714285715,0.2613371428571429,0.2696342857142857,0.2714742857142857,0.27390857142857145,0.2770742857142857,0.27664,0.26849142857142855,0.27536,0.2783542857142857,0.2787314285714286,0.27931428571428574,0.1490857142857143,0.27736,0.27649142857142855,0.27966857142857143,0.25776,0.19945142857142859,0.27842285714285714,0.2752685714285714,0.26171428571428573,0.26950857142857143,0.2573371428571429,0.25122285714285714,0.27557714285714285,0.21779428571428572,0.25864,0.2687771428571429,0.27780571428571427,0.27537142857142854,0.22238857142857144,0.22238857142857144,0.28072,0.28072,0.27938285714285715,0.27308571428571426,0.2783542857142857,0.27613714285714286,0.27249142857142855,0.27633142857142856,0.2778285714285714,0.2724114285714286,0.28085714285714286,0.2804457142857143,0.27784,0.27381714285714287,0.2357942857142857,0.2775885714285714,0.27784,0.2794514285714286
Random Choice,0.2456457142857143,0.24565714285714285,0.2458057142857143,0.0,0.24528,0.24496,0.24585142857142858,0.24438857142857143,0.24438857142857143,0.24438857142857143,0.24438857142857143,0.24496,0.24438857142857143,0.24496,0.24502857142857143,0.24496,0.24438857142857143,0.24496,0.24564571428571427,0.2451657142857143,0.24433142857142856,0.24522285714285713,0.24562285714285714,0.24532571428571429,0.24510857142857143,0.24497142857142856,0.24486857142857144,0.24468571428571428,0.2448,0.24555428571428572,0.24499428571428572,0.24485714285714286,0.24549714285714286,0.24489142857142857,0.24532571428571429,0.24502857142857143,0.24549714285714286,0.24536,0.24530285714285716,0.24492571428571427,0.2452342857142857,0.24470857142857144,0.24545142857142857,0.2453142857142857,0.24512,0.24530285714285716,0.24518857142857142,0.24541714285714286,0.24541714285714286,0.24550857142857144,0.24550857142857144,0.24505142857142856,0.24528,0.24528,0.24528,0.24528,0.24509714285714285,0.2453142857142857,0.24529142857142858,0.24513142857142858,0.24529142857142858,0.24579428571428572,0.24394285714285716,0.24505142857142856,0.24494857142857143,0.246,0.2454742857142857
Borda ranking,0.09737885714285713,0.09740571428571429,0.2772685714285714,0.24528,0.0,0.16108571428571428,0.11307428571428571,0.16113142857142856,0.16113142857142856,0.16113142857142856,0.16113142857142856,0.16108571428571428,0.16113142857142856,0.16108571428571428,0.24621714285714286,0.16108571428571428,0.16113142857142856,0.23069714285714285,0.17417142857142856,0.12274285714285714,0.10049142857142856,0.11306285714285715,0.09178285714285714,0.09716571428571429,0.12994285714285714,0.10464,0.08931428571428572,0.08526857142857143,0.07986285714285714,0.23085714285714284,0.09468571428571429,0.09732571428571428,0.043782857142857144,0.10954285714285714,0.14230857142857142,0.06594285714285714,0.07841142857142858,0.11041142857142858,0.08731428571428572,0.10976,0.11730285714285714,0.08637714285714286,0.13357714285714287,0.09195428571428571,0.09820571428571429,0.07749714285714286,0.08237714285714286,0.13717714285714286,0.13717714285714286,0.059634285714285716,0.059634285714285716,0.08670857142857143,0.10892571428571429,0.011257142857142858,0.09882285714285714,0.10036571428571428,0.09939428571428571,0.07747428571428572,0.11086857142857143,0.06618285714285714,0.04507428571428571,0.06300571428571429,0.09141714285714286,0.13136,0.036457142857142855,0.10050285714285714,0.07076571428571428
Plurality ranking,0.17632914285714285,0.17634285714285713,0.26492571428571426,0.24496,0.16108571428571428,0.0,0.15156571428571428,0.05954285714285714,0.05954285714285714,0.05954285714285714,0.05954285714285714,0.0,0.05954285714285714,0.0,0.2536114285714286,0.0,0.05954285714285714,0.22390857142857143,0.22816,0.15752,0.18797714285714287,0.13974857142857142,0.14778285714285713,0.14785142857142858,0.10541714285714286,0.18948571428571429,0.1640457142857143,0.16326857142857143,0.16228571428571428,0.22466285714285714,0.1653257142857143,0.15101714285714285,0.16146285714285713,0.1676342857142857,0.18769142857142856,0.1607657142857143,0.1614857142857143,0.16862857142857143,0.16325714285714285,0.1677142857142857,0.16981714285714286,0.16278857142857142,0.17998857142857144,0.16586285714285715,0.16721142857142857,0.16128,0.16203428571428571,0.18257142857142858,0.18257142857142858,0.16170285714285715,0.16170285714285715,0.1634857142857143,0.08168,0.16058285714285714,0.14558857142857143,0.15006857142857144,0.14824,0.16125714285714285,0.06097142857142857,0.16129142857142856,0.16081142857142858,0.16049142857142856,0.19169142857142857,0.19457142857142856,0.16521142857142856,0.13153142857142858,0.15091428571428572
STV,0.100236,0.10025142857142857,0.27894857142857143,0.24585142857142858,0.11307428571428571,0.15156571428571428,0.0,0.14506285714285713,0.14506285714285713,0.14506285714285713,0.14506285714285713,0.15156571428571428,0.14506285714285713,0.15156571428571428,0.23458285714285715,0.15156571428571428,0.14506285714285713,0.23021714285714287,0.2076,0.13768,0.14452571428571429,0.06379428571428572,0.09070857142857143,0.07251428571428571,0.11734857142857143,0.14142857142857143,0.10612571428571428,0.10473142857142857,0.10221714285714285,0.24238857142857143,0.11121142857142857,0.08012571428571429,0.09586285714285714,0.13438857142857144,0.15614857142857144,0.10108571428571429,0.10722285714285715,0.1368,0.11176,0.13456,0.14091428571428571,0.10787428571428571,0.15161142857142856,0.11505142857142857,0.11563428571428572,0.10538285714285714,0.10964571428571429,0.15291428571428572,0.15291428571428572,0.09274285714285714,0.09274285714285714,0.10096,0.10873142857142858,0.10546285714285714,0.06986285714285714,0.08173714285714286,0.07466285714285714,0.10531428571428571,0.11054857142857143,0.09704,0.09648,0.10436571428571428,0.14539428571428573,0.16872,0.11766857142857143,0.08390857142857143,0.08851428571428571
Approval Voting (AV),0.16881314285714288,0.16883428571428571,0.27245714285714284,0.24438857142857143,0.16113142857142856,0.05954285714285714,0.14506285714285713,0.0,0.0,0.0,0.0,0.05954285714285714,0.0,0.05954285714285714,0.23466285714285715,0.05954285714285714,0.0,0.22422857142857142,0.23124571428571428,0.16141714285714287,0.18985142857142856,0.14262857142857144,0.15122285714285713,0.15088,0.11945142857142857,0.19100571428571428,0.16805714285714285,0.16675428571428572,0.16469714285714285,0.24484571428571428,0.17,0.1548,0.16109714285714286,0.1808,0.19824,0.1634857142857143,0.16733714285714285,0.1805942857142857,0.1710742857142857,0.18089142857142856,0.18381714285714285,0.16836571428571429,0.1924,0.17344,0.17394285714285715,0.16633142857142857,0.16837714285714286,0.1947542857142857,0.1947542857142857,0.16126857142857143,0.16126857142857143,0.1667657142857143,0.10486857142857142,0.16046857142857143,0.14881142857142857,0.15661714285714284,0.15184,0.16629714285714287,0.09568,0.16214857142857142,0.16034285714285715,0.16522285714285714,0.19258285714285714,0.20403428571428572,0.16516571428571428,0.13105142857142857,0.15132571428571429
Proportional Approval Voting (PAV),0.16881314285714288,0.16883428571428571,0.27245714285714284,0.24438857142857143,0.16113142857142856,0.05954285714285714,0.14506285714285713,0.0,0.0,0.0,0.0,0.05954285714285714,0.0,0.05954285714285714,0.23466285714285715,0.05954285714285714,0.0,0.22422857142857142,0.23124571428571428,0.16141714285714287,0.18985142857142856,0.14262857142857144,0.15122285714285713,0.15088,0.11945142857142857,0.19100571428571428,0.16805714285714285,0.16675428571428572,0.16469714285714285,0.24484571428571428,0.17,0.1548,0.16109714285714286,0.1808,0.19824,0.1634857142857143,0.16733714285714285,0.1805942857142857,0.1710742857142857,0.18089142857142856,0.18381714285714285,0.16836571428571429,0.1924,0.17344,0.17394285714285715,0.16633142857142857,0.16837714285714286,0.1947542857142857,0.1947542857142857,0.16126857142857143,0.16126857142857143,0.1667657142857143,0.10486857142857142,0.16046857142857143,0.14881142857142857,0.15661714285714284,0.15184,0.16629714285714287,0.09568,0.16214857142857142,0.16034285714285715,0.16522285714285714,0.19258285714285714,0.20403428571428572,0.16516571428571428,0.13105142857142857,0.15132571428571429
Approval Chamberlin-Courant (CC),0.16881314285714288,0.16883428571428571,0.27245714285714284,0.24438857142857143,0.16113142857142856,0.05954285714285714,0.14506285714285713,0.0,0.0,0.0,0.0,0.05954285714285714,0.0,0.05954285714285714,0.23466285714285715,0.05954285714285714,0.0,0.22422857142857142,0.23124571428571428,0.16141714285714287,0.18985142857142856,0.14262857142857144,0.15122285714285713,0.15088,0.11945142857142857,0.19100571428571428,0.16805714285714285,0.16675428571428572,0.16469714285714285,0.24484571428571428,0.17,0.1548,0.16109714285714286,0.1808,0.19824,0.1634857142857143,0.16733714285714285,0.1805942857142857,0.1710742857142857,0.18089142857142856,0.18381714285714285,0.16836571428571429,0.1924,0.17344,0.17394285714285715,0.16633142857142857,0.16837714285714286,0.1947542857142857,0.1947542857142857,0.16126857142857143,0.16126857142857143,0.1667657142857143,0.10486857142857142,0.16046857142857143,0.14881142857142857,0.15661714285714284,0.15184,0.16629714285714287,0.09568,0.16214857142857142,0.16034285714285715,0.16522285714285714,0.19258285714285714,0.20403428571428572,0.16516571428571428,0.13105142857142857,0.15132571428571429
Lexicographic Chamberlin-Courant (lex-CC),0.16881314285714288,0.16883428571428571,0.27245714285714284,0.24438857142857143,0.16113142857142856,0.05954285714285714,0.14506285714285713,0.0,0.0,0.0,0.0,0.05954285714285714,0.0,0.05954285714285714,0.23466285714285715,0.05954285714285714,0.0,0.22422857142857142,0.23124571428571428,0.16141714285714287,0.18985142857142856,0.14262857142857144,0.15122285714285713,0.15088,0.11945142857142857,0.19100571428571428,0.16805714285714285,0.16675428571428572,0.16469714285714285,0.24484571428571428,0.17,0.1548,0.16109714285714286,0.1808,0.19824,0.1634857142857143,0.16733714285714285,0.1805942857142857,0.1710742857142857,0.18089142857142856,0.18381714285714285,0.16836571428571429,0.1924,0.17344,0.17394285714285715,0.16633142857142857,0.16837714285714286,0.1947542857142857,0.1947542857142857,0.16126857142857143,0.16126857142857143,0.1667657142857143,0.10486857142857142,0.16046857142857143,0.14881142857142857,0.15661714285714284,0.15184,0.16629714285714287,0.09568,0.16214857142857142,0.16034285714285715,0.16522285714285714,0.19258285714285714,0.20403428571428572,0.16516571428571428,0.13105142857142857,0.15132571428571429
