,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.012246857142857144,0.0,0.5444571428571429,0.40912,0.08129142857142857,0.254,0.19131428571428571,0.15257142857142858,0.1840342857142857,0.26608,0.2344342857142857,0.2630742857142857,0.23149714285714285,0.21989714285714285,0.32273142857142856,0.18570285714285714,0.16021714285714286,0.29386285714285715
Max Violations Committee,0.5443468571428571,0.5444571428571429,0.0,0.40792,0.5352342857142857,0.49795428571428574,0.5271085714285715,0.5386285714285715,0.5306742857142858,0.5121142857142857,0.5186171428571429,0.50152,0.5255542857142858,0.5138628571428572,0.4758057142857143,0.5264,0.53696,0.4815885714285714
Random Choice,0.40874914285714287,0.40912,0.40792,0.0,0.4083542857142857,0.40809142857142855,0.4075657142857143,0.40736,0.40617142857142857,0.40549714285714283,0.40573714285714285,0.40704,0.4055885714285714,0.40610285714285715,0.40701714285714286,0.40561142857142857,0.4071657142857143,0.40609142857142855
Borda ranking,0.08191542857142857,0.08129142857142857,0.5352342857142857,0.4083542857142857,0.0,0.2492342857142857,0.18289142857142857,0.15536,0.17241142857142858,0.25272,0.21749714285714286,0.24170285714285714,0.21968,0.20066285714285714,0.36169142857142855,0.17161142857142858,0.15712,0.29481142857142856
Plurality ranking,0.2547211428571428,0.254,0.49795428571428574,0.40809142857142855,0.2492342857142857,0.0,0.15454857142857142,0.21454857142857142,0.23890285714285714,0.29429714285714287,0.2719542857142857,0.27101714285714285,0.26989714285714284,0.2607885714285714,0.38643428571428573,0.23682285714285714,0.21976,0.3190057142857143
STV,0.19166571428571424,0.19131428571428571,0.5271085714285715,0.4075657142857143,0.18289142857142857,0.15454857142857142,0.0,0.16984,0.17396571428571428,0.23985142857142858,0.21086857142857143,0.24501714285714285,0.20502857142857142,0.20322285714285715,0.3534285714285714,0.17626285714285714,0.16974857142857142,0.29677714285714285
Approval Voting (AV),0.15333257142857143,0.15257142857142858,0.5386285714285715,0.40736,0.15536,0.21454857142857142,0.16984,0.0,0.09150857142857143,0.19531428571428572,0.15486857142857144,0.19185142857142856,0.1599657142857143,0.14749714285714285,0.35038857142857144,0.09979428571428571,0.030468571428571428,0.27996571428571426
Proportional Approval Voting (PAV),0.18485542857142856,0.1840342857142857,0.5306742857142858,0.40617142857142857,0.17241142857142858,0.23890285714285714,0.17396571428571428,0.09150857142857143,0.0,0.11595428571428572,0.07123428571428571,0.13704,0.08034285714285715,0.09067428571428572,0.35304,0.041268571428571425,0.07432,0.28493714285714283
Approval Chamberlin-Courant (CC),0.26636571428571426,0.26608,0.5121142857142857,0.40549714285714283,0.25272,0.29429714285714287,0.23985142857142858,0.19531428571428572,0.11595428571428572,0.0,0.04816,0.16323428571428572,0.04937142857142857,0.1306857142857143,0.3471314285714286,0.13690285714285713,0.18086857142857143,0.3210514285714286
Lexicographic Chamberlin-Courant (lex-CC),0.23523542857142857,0.2344342857142857,0.5186171428571429,0.40573714285714285,0.21749714285714286,0.2719542857142857,0.21086857142857143,0.15486857142857144,0.07123428571428571,0.04816,0.0,0.12237714285714285,0.04830857142857143,0.09051428571428571,0.3504685714285714,0.09275428571428572,0.13936,0.29845714285714287
