,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator,Anti-Plurality,Two-Approval,Three-Approval,Instant Runoff,Bottom-Two-Runoff Instant Runoff,Benham,PluralityWRunoff PUT,Coombs,Baldwin,Strict Nanson,Weak Nanson,Iterated Removal Condorcet Loser,Raynaud,Tideman Alternative Top Cycle,Knockout Voting,Banks,Condorcet,Copeland,Llull,Uncovered Set,Uncovered Set - Fishburn,Uncovered Set - Bordes,Uncovered Set - McKelvey,Slater,Top Cycle,GOCHA,Bipartisan Set,Minimax,Split Cycle,Ranked Pairs ZT,Ranked Pairs TB,Simple Stable Voting,Stable Voting,Loss-Trimmer Voting,Daunou,Blacks,Condorcet IRV,Condorcet IRV PUT,Smith IRV,Smith-Minimax,Condorcet Plurality,Copeland-Local-Borda,Copeland-Global-Borda,Borda-Minimax Faceoff,Bucklin,Simplified Bucklin,Weighted Bucklin,Bracket Voting,Superior Voting
Sequential Approval Chamberlin-Courant (seq-CC),0.18308320000000006,0.183104,0.385056,0.32008,0.21712,0.0,0.141184,0.027744,0.027744,0.027744,0.027744,0.0,0.027744,0.0,0.324112,0.0,0.027744,0.253456,0.307808,0.228736,0.284512,0.134528,0.179184,0.175392,0.11688,0.191168,0.18144,0.181472,0.18208,0.208544,0.181616,0.18016,0.188576,0.182448,0.18896,0.18248,0.181664,0.18216,0.181632,0.182448,0.182624,0.181568,0.183216,0.181744,0.18296,0.181456,0.18144,0.186784,0.186784,0.18624,0.18624,0.181584,0.175168,0.189408,0.174704,0.17552,0.180096,0.181456,0.158576,0.1824,0.1876,0.181856,0.224288,0.21936,0.197424,0.162112,0.171568
Monroe's Approval Rule (Monroe),0.1817432,0.18176,0.386016,0.319968,0.216944,0.027744,0.13896,0.0,0.0,0.0,0.0,0.027744,0.0,0.027744,0.312192,0.027744,0.0,0.25232,0.311296,0.229584,0.284,0.135136,0.17984,0.176208,0.119616,0.191472,0.182016,0.182,0.182688,0.21304,0.182192,0.181088,0.188368,0.183472,0.189872,0.183104,0.182336,0.183104,0.182352,0.183472,0.18368,0.182224,0.184416,0.182416,0.182768,0.182048,0.182048,0.187888,0.187888,0.185904,0.185904,0.182128,0.17616,0.189232,0.17568,0.176592,0.181056,0.182048,0.161152,0.18296,0.18736,0.182464,0.224816,0.224336,0.197296,0.161632,0.172096
Greedy Monroe,0.18308320000000006,0.183104,0.385056,0.32008,0.21712,0.0,0.141184,0.027744,0.027744,0.027744,0.027744,0.0,0.027744,0.0,0.324112,0.0,0.027744,0.253456,0.307808,0.228736,0.284512,0.134528,0.179184,0.175392,0.11688,0.191168,0.18144,0.181472,0.18208,0.208544,0.181616,0.18016,0.188576,0.182448,0.18896,0.18248,0.181664,0.18216,0.181632,0.182448,0.182624,0.181568,0.183216,0.181744,0.18296,0.181456,0.18144,0.186784,0.186784,0.18624,0.18624,0.181584,0.175168,0.189408,0.174704,0.17552,0.180096,0.181456,0.158576,0.1824,0.1876,0.181856,0.224288,0.21936,0.197424,0.162112,0.171568
Minimax Approval Voting (MAV),0.31269439999999993,0.312512,0.330656,0.319856,0.321312,0.324112,0.311904,0.312192,0.312192,0.312192,0.312192,0.324112,0.312192,0.324112,0.0,0.324112,0.312192,0.319728,0.364048,0.324336,0.322336,0.3236,0.325456,0.323216,0.327184,0.324016,0.32608,0.32584,0.325264,0.347632,0.32632,0.326208,0.321008,0.32824,0.32824,0.325584,0.326528,0.32824,0.326544,0.32824,0.32824,0.32648,0.32824,0.326544,0.322272,0.326208,0.326288,0.32824,0.32824,0.32048,0.32048,0.325776,0.32448,0.320912,0.323264,0.324032,0.326128,0.326208,0.320416,0.324832,0.32088,0.326416,0.322528,0.35192,0.32072,0.319792,0.32032
Method of Equal Shares (aka Rule X) with Phragmén phase,0.18308320000000006,0.183104,0.385056,0.32008,0.21712,0.0,0.141184,0.027744,0.027744,0.027744,0.027744,0.0,0.027744,0.0,0.324112,0.0,0.027744,0.253456,0.307808,0.228736,0.284512,0.134528,0.179184,0.175392,0.11688,0.191168,0.18144,0.181472,0.18208,0.208544,0.181616,0.18016,0.188576,0.182448,0.18896,0.18248,0.181664,0.18216,0.181632,0.182448,0.182624,0.181568,0.183216,0.181744,0.18296,0.181456,0.18144,0.186784,0.186784,0.18624,0.18624,0.181584,0.175168,0.189408,0.174704,0.17552,0.180096,0.181456,0.158576,0.1824,0.1876,0.181856,0.224288,0.21936,0.197424,0.162112,0.171568
E Pluribus Hugo (EPH),0.1817432,0.18176,0.386016,0.319968,0.216944,0.027744,0.13896,0.0,0.0,0.0,0.0,0.027744,0.0,0.027744,0.312192,0.027744,0.0,0.25232,0.311296,0.229584,0.284,0.135136,0.17984,0.176208,0.119616,0.191472,0.182016,0.182,0.182688,0.21304,0.182192,0.181088,0.188368,0.183472,0.189872,0.183104,0.182336,0.183104,0.182352,0.183472,0.18368,0.182224,0.184416,0.182416,0.182768,0.182048,0.182048,0.187888,0.187888,0.185904,0.185904,0.182128,0.17616,0.189232,0.17568,0.176592,0.181056,0.182048,0.161152,0.18296,0.18736,0.182464,0.224816,0.224336,0.197296,0.161632,0.172096
Random Serial Dictator,0.2768576,0.276816,0.349792,0.317968,0.285904,0.253456,0.266176,0.25232,0.25232,0.25232,0.25232,0.253456,0.25232,0.253456,0.319728,0.253456,0.25232,0.0,0.316208,0.288016,0.307744,0.26536,0.276048,0.274912,0.261968,0.278144,0.276384,0.276384,0.276496,0.284896,0.276512,0.276128,0.278016,0.27664,0.278528,0.276704,0.276512,0.276864,0.276512,0.27664,0.276816,0.27648,0.27688,0.276528,0.277088,0.27632,0.276432,0.2776,0.2776,0.277152,0.277152,0.276448,0.275376,0.278288,0.274752,0.27496,0.276144,0.27632,0.273536,0.276448,0.27776,0.276512,0.285344,0.285456,0.279856,0.271856,0.274752
Anti-Plurality,0.21409120000000004,0.214144,0.392272,0.318976,0.176512,0.307808,0.249488,0.311296,0.311296,0.311296,0.311296,0.307808,0.311296,0.307808,0.364048,0.307808,0.311296,0.316208,0.0,0.202512,0.160528,0.246752,0.20632,0.210512,0.262752,0.203648,0.20464,0.2048,0.204848,0.221392,0.204672,0.20576,0.201616,0.203744,0.210832,0.204336,0.20416,0.204048,0.20424,0.203744,0.2036,0.204368,0.204128,0.204256,0.208928,0.204592,0.204576,0.207952,0.207952,0.206432,0.206432,0.204752,0.208528,0.199776,0.210896,0.210384,0.20584,0.204592,0.218128,0.20504,0.203136,0.203616,0.19768,0.195584,0.19936,0.224128,0.213712
Two-Approval,0.1011448,0.101312,0.397248,0.320528,0.092752,0.228736,0.152624,0.229584,0.229584,0.229584,0.229584,0.228736,0.229584,0.228736,0.324336,0.228736,0.229584,0.288016,0.202512,0.0,0.175552,0.1552,0.0992,0.102224,0.171568,0.100096,0.098608,0.098336,0.09752,0.155728,0.098832,0.09928,0.09576,0.098464,0.107456,0.096896,0.097808,0.098448,0.097872,0.098464,0.098656,0.097904,0.099248,0.097888,0.099376,0.098,0.098048,0.104912,0.104912,0.095296,0.095296,0.098352,0.100976,0.096432,0.102176,0.10168,0.0992,0.098,0.106576,0.096832,0.095248,0.098128,0.030944,0.085168,0.085936,0.116176,0.1036
Three-Approval,0.15064000000000002,0.150768,0.39576,0.31944,0.110016,0.284512,0.207936,0.284,0.284,0.284,0.284,0.284512,0.284,0.284512,0.322336,0.284512,0.284,0.307744,0.160528,0.175552,0.0,0.21224,0.151728,0.155312,0.230256,0.145504,0.150352,0.15032,0.149728,0.19712,0.15064,0.15192,0.140928,0.150464,0.157984,0.149536,0.150336,0.150816,0.150448,0.150464,0.150672,0.150464,0.151088,0.15048,0.150688,0.150256,0.150304,0.155952,0.155952,0.145392,0.145392,0.150432,0.15368,0.139232,0.155936,0.155744,0.15208,0.150256,0.161504,0.149376,0.142512,0.149488,0.155952,0.193408,0.13488,0.173168,0.1572
Instant Runoff,0.10613840000000001,0.10616,0.396464,0.319424,0.13328,0.134528,0.036208,0.135136,0.135136,0.135136,0.135136,0.134528,0.135136,0.134528,0.3236,0.134528,0.135136,0.26536,0.246752,0.1552,0.21224,0.0,0.089504,0.080528,0.059024,0.106256,0.092896,0.093024,0.094192,0.143024,0.092912,0.088176,0.102288,0.094656,0.105904,0.094704,0.093456,0.09352,0.093488,0.094656,0.09432,0.093376,0.094944,0.09352,0.100464,0.09328,0.093328,0.10288,0.10288,0.101792,0.101792,0.093152,0.093232,0.10296,0.078512,0.080432,0.087696,0.09328,0.09464,0.094752,0.10144,0.093232,0.148256,0.160512,0.121696,0.080896,0.092144
Bottom-Two-Runoff Instant Runoff,0.030364000000000002,0.030464,0.399664,0.321024,0.063024,0.179184,0.098304,0.17984,0.17984,0.17984,0.17984,0.179184,0.17984,0.179184,0.325456,0.179184,0.17984,0.276048,0.20632,0.0992,0.151728,0.089504,0.0,0.010128,0.10192,0.023792,0.00648,0.006512,0.00792,0.087456,0.00664,0.00648,0.018864,0.009504,0.025712,0.008544,0.006848,0.00784,0.006976,0.009504,0.009376,0.006688,0.011328,0.007024,0.019504,0.006736,0.006704,0.02192,0.02192,0.018384,0.018384,0.006656,0.009344,0.020592,0.010992,0.01064,0.006768,0.006736,0.020608,0.008608,0.01792,0.006672,0.082416,0.113184,0.056112,0.033952,0.017232
Benham,0.026698400000000004,0.026816,0.399584,0.32072,0.0664,0.175392,0.091808,0.176208,0.176208,0.176208,0.176208,0.175392,0.176208,0.175392,0.323216,0.175392,0.176208,0.274912,0.210512,0.102224,0.155312,0.080528,0.010128,0.0,0.09672,0.029456,0.013536,0.01368,0.014816,0.09176,0.013664,0.008896,0.02312,0.015472,0.027536,0.015296,0.014144,0.014416,0.014176,0.015472,0.015216,0.014016,0.016048,0.014224,0.021184,0.014032,0.014064,0.024432,0.024432,0.022528,0.022528,0.01376,0.014512,0.023968,0.002016,0.003216,0.009104,0.014032,0.016816,0.015296,0.022192,0.013984,0.086096,0.117152,0.059024,0.028496,0.011792
PluralityWRunoff PUT,0.11687199999999998,0.11688,0.395984,0.320512,0.149776,0.11688,0.078544,0.119616,0.119616,0.119616,0.119616,0.11688,0.119616,0.11688,0.327184,0.11688,0.119616,0.261968,0.262752,0.171568,0.230256,0.059024,0.10192,0.09672,0.0,0.11744,0.104112,0.1044,0.105632,0.148784,0.103968,0.10168,0.115056,0.105504,0.116656,0.106,0.104688,0.104544,0.104624,0.105504,0.105248,0.104752,0.106,0.104752,0.11088,0.10464,0.104688,0.113568,0.113568,0.11344,0.11344,0.104432,0.104352,0.115952,0.09656,0.096384,0.101712,0.10464,0.104352,0.106208,0.113808,0.104848,0.164544,0.17344,0.138016,0.092128,0.101072
Coombs,0.0375888,0.037728,0.3992,0.320336,0.062864,0.191168,0.108944,0.191472,0.191472,0.191472,0.191472,0.191168,0.191472,0.191168,0.324016,0.191168,0.191472,0.278144,0.203648,0.100096,0.145504,0.106256,0.023792,0.029456,0.11744,0.0,0.020176,0.01992,0.019008,0.096288,0.02064,0.02472,0.026576,0.02144,0.03608,0.019616,0.02024,0.021696,0.020304,0.02144,0.02208,0.02008,0.023088,0.020368,0.030016,0.019856,0.01984,0.032656,0.032656,0.025616,0.025616,0.020192,0.027552,0.027504,0.030016,0.029552,0.024768,0.019856,0.036544,0.019072,0.025776,0.02016,0.080976,0.115664,0.057392,0.049296,0.031776
Baldwin,0.030284000000000002,0.030416,0.399792,0.320752,0.062752,0.18144,0.100672,0.182016,0.182016,0.182016,0.182016,0.18144,0.182016,0.18144,0.32608,0.18144,0.182016,0.276384,0.20464,0.098608,0.150352,0.092896,0.00648,0.013536,0.104112,0.020176,0.0,0.001088,0.004416,0.085968,0.001024,0.007008,0.01752,0.006928,0.025072,0.005696,0.002992,0.005376,0.003072,0.006928,0.007424,0.002816,0.009728,0.003168,0.017824,0.002096,0.002016,0.021104,0.021104,0.016048,0.016048,0.001328,0.01096,0.02032,0.014384,0.0136,0.00728,0.002096,0.022864,0.005712,0.016544,0.002464,0.081552,0.111904,0.055744,0.03512,0.018528
Strict Nanson,0.029712000000000002,0.029872,0.399824,0.320784,0.062432,0.181472,0.100224,0.182,0.182,0.182,0.182,0.181472,0.182,0.181472,0.32584,0.181472,0.182,0.276384,0.2048,0.098336,0.15032,0.093024,0.006512,0.01368,0.1044,0.01992,0.001088,0.0,0.00352,0.0864,0.002,0.007392,0.016992,0.006912,0.025296,0.005152,0.002512,0.00608,0.002624,0.006912,0.007904,0.002224,0.01016,0.002704,0.017872,0.001312,0.001232,0.021408,0.021408,0.0152,0.0152,0.00112,0.011056,0.02,0.014512,0.01384,0.007616,0.001312,0.022896,0.0048,0.01584,0.002016,0.081184,0.111856,0.055296,0.034944,0.018256
Weak Nanson,0.028096000000000003,0.028256,0.39984,0.320832,0.061456,0.18208,0.1,0.182688,0.182688,0.182688,0.182688,0.18208,0.182688,0.18208,0.325264,0.18208,0.182688,0.276496,0.204848,0.09752,0.149728,0.094192,0.00792,0.014816,0.105632,0.019008,0.004416,0.00352,0.0,0.087616,0.005248,0.008896,0.015904,0.0088,0.026144,0.003536,0.004544,0.007904,0.004608,0.0088,0.009776,0.004176,0.011376,0.004656,0.017984,0.0032,0.003056,0.022448,0.022448,0.0132,0.0132,0.004544,0.012368,0.019024,0.01568,0.015072,0.009184,0.0032,0.023504,0.001904,0.013712,0.00424,0.079968,0.11168,0.054416,0.035648,0.017824
Iterated Removal Condorcet Loser,0.11083359999999999,0.110848,0.366608,0.321136,0.131184,0.208544,0.157584,0.21304,0.21304,0.21304,0.21304,0.208544,0.21304,0.208544,0.347632,0.208544,0.21304,0.284896,0.221392,0.155728,0.19712,0.143024,0.087456,0.09176,0.148784,0.096288,0.085968,0.0864,0.087616,0.0,0.085696,0.086048,0.09744,0.081536,0.09032,0.086208,0.084496,0.082192,0.08432,0.081536,0.079504,0.084656,0.076416,0.08408,0.094992,0.085856,0.08576,0.08696,0.08696,0.098448,0.098448,0.086272,0.088512,0.097408,0.092016,0.090864,0.085952,0.085856,0.099552,0.088064,0.097568,0.085488,0.145504,0.153248,0.125808,0.10832,0.097296
Raynaud,0.030908800000000004,0.031008,0.399728,0.32072,0.063264,0.181616,0.101088,0.182192,0.182192,0.182192,0.182192,0.181616,0.182192,0.181616,0.32632,0.181616,0.182192,0.276512,0.204672,0.098832,0.15064,0.092912,0.00664,0.013664,0.103968,0.02064,0.001024,0.002,0.005248,0.085696,0.0,0.006944,0.018224,0.007136,0.024864,0.006432,0.003696,0.004864,0.003776,0.007136,0.007152,0.003568,0.009456,0.003904,0.017856,0.002944,0.002896,0.02088,0.02088,0.016976,0.016976,0.001632,0.01104,0.020832,0.0144,0.013472,0.0072,0.002944,0.02304,0.006544,0.017296,0.0032,0.081952,0.111984,0.056352,0.035632,0.01888
Tideman Alternative Top Cycle,0.032476,0.032592,0.399616,0.320992,0.064048,0.18016,0.098528,0.181088,0.181088,0.181088,0.181088,0.18016,0.181088,0.18016,0.326208,0.18016,0.181088,0.276128,0.20576,0.09928,0.15192,0.088176,0.00648,0.008896,0.10168,0.02472,0.007008,0.007392,0.008896,0.086048,0.006944,0.0,0.020496,0.009312,0.025152,0.009488,0.008032,0.007744,0.008064,0.009312,0.008832,0.007856,0.009776,0.008112,0.020672,0.007888,0.007888,0.021088,0.021088,0.020352,0.020352,0.007408,0.009568,0.021616,0.009664,0.00904,0.000512,0.007888,0.021584,0.009632,0.019888,0.007712,0.082816,0.112704,0.057376,0.03496,0.018016
Knockout Voting,0.0188448,0.01904,0.39976,0.320416,0.046,0.188576,0.0972,0.188368,0.188368,0.188368,0.188368,0.188576,0.188368,0.188576,0.321008,0.188576,0.188368,0.278016,0.201616,0.09576,0.140928,0.102288,0.018864,0.02312,0.115056,0.026576,0.01752,0.016992,0.015904,0.09744,0.018224,0.020496,0.0,0.020496,0.0308,0.015648,0.017056,0.019648,0.017232,0.020496,0.02104,0.017088,0.022096,0.017248,0.019008,0.016784,0.016864,0.028432,0.028432,0.010528,0.010528,0.017392,0.021808,0.003568,0.023776,0.023504,0.02072,0.016784,0.03,0.015392,0.003664,0.01552,0.076304,0.116912,0.048224,0.042544,0.025184
Banks,0.0351056,0.035168,0.399152,0.320784,0.063008,0.182448,0.102336,0.183472,0.183472,0.183472,0.183472,0.182448,0.183472,0.182448,0.32824,0.182448,0.183472,0.27664,0.203744,0.098464,0.150464,0.094656,0.009504,0.015472,0.105504,0.02144,0.006928,0.006912,0.0088,0.081536,0.007136,0.009312,0.020496,0.0,0.021824,0.007632,0.004864,0.005344,0.004576,0.0,0.002288,0.005008,0.0052,0.0048,0.018544,0.006368,0.006272,0.017184,0.017184,0.020896,0.020896,0.006816,0.012496,0.020576,0.016144,0.014928,0.009392,0.006368,0.023872,0.00968,0.020064,0.006704,0.081472,0.110048,0.056592,0.037744,0.01952
Condorcet,0.03730879999999999,0.037392,0.389888,0.32072,0.073152,0.18896,0.10752,0.189872,0.189872,0.189872,0.189872,0.18896,0.189872,0.18896,0.32824,0.18896,0.189872,0.278528,0.210832,0.107456,0.157984,0.105904,0.025712,0.027536,0.116656,0.03608,0.025072,0.025296,0.026144,0.09032,0.024864,0.025152,0.0308,0.021824,0.0,0.02512,0.024,0.0224,0.023824,0.021824,0.020464,0.02416,0.01792,0.023648,0.028752,0.024912,0.024832,0.0084,0.0084,0.031232,0.031232,0.025232,0.026832,0.03072,0.027392,0.026672,0.025072,0.024912,0.030384,0.02648,0.030896,0.024624,0.090816,0.11968,0.06632,0.04728,0.030384
Copeland,0.028084,0.028176,0.39968,0.321088,0.06104,0.18248,0.099744,0.183104,0.183104,0.183104,0.183104,0.18248,0.183104,0.18248,0.325584,0.18248,0.183104,0.276704,0.204336,0.096896,0.149536,0.094704,0.008544,0.015296,0.106,0.019616,0.005696,0.005152,0.003536,0.086208,0.006432,0.009488,0.015648,0.007632,0.02512,0.0,0.003104,0.00704,0.00336,0.007632,0.008656,0.003664,0.009968,0.003488,0.016,0.00448,0.004592,0.021232,0.021232,0.0136,0.0136,0.004976,0.012768,0.018608,0.016192,0.01544,0.009648,0.00448,0.023904,0.002304,0.01264,0.004912,0.07928,0.110928,0.053984,0.035888,0.016752
Llull,0.030564800000000003,0.030624,0.39968,0.320864,0.062272,0.181664,0.100704,0.182336,0.182336,0.182336,0.182336,0.181664,0.182336,0.181664,0.326528,0.181664,0.182336,0.276512,0.20416,0.097808,0.150336,0.093456,0.006848,0.014144,0.104688,0.02024,0.002992,0.002512,0.004544,0.084496,0.003696,0.008032,0.017056,0.004864,0.024,0.003104,0.0,0.004064,0.000288,0.004864,0.005824,0.000688,0.008224,0.000464,0.015808,0.001728,0.001856,0.019792,0.019792,0.016224,0.016224,0.002176,0.011376,0.01984,0.014944,0.01408,0.00816,0.001728,0.023088,0.005024,0.015616,0.002384,0.080624,0.110928,0.055184,0.035248,0.018384
