,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator,Anti-Plurality,Two-Approval,Three-Approval,Instant Runoff,Bottom-Two-Runoff Instant Runoff,Benham,PluralityWRunoff PUT,Coombs,Baldwin,Strict Nanson,Weak Nanson,Iterated Removal Condorcet Loser,Raynaud,Tideman Alternative Top Cycle,Knockout Voting,Banks,Condorcet,Copeland,Llull,Uncovered Set,Uncovered Set - Fishburn,Uncovered Set - Bordes,Uncovered Set - McKelvey,Slater,Top Cycle,GOCHA,Bipartisan Set,Minimax,Split Cycle,Ranked Pairs ZT,Ranked Pairs TB,Simple Stable Voting,Stable Voting,Loss-Trimmer Voting,Daunou,Blacks,Condorcet IRV,Condorcet IRV PUT,Smith IRV,Smith-Minimax,Condorcet Plurality,Copeland-Local-Borda,Copeland-Global-Borda,Borda-Minimax Faceoff,Bucklin,Simplified Bucklin,Weighted Bucklin,Bracket Voting,Superior Voting
Min Violations Committee,0.0,0.0,0.2857142857142857,0.244,0.00552,0.09237714285714285,0.11276571428571429,0.09195428571428571,0.09195428571428571,0.09195428571428571,0.09195428571428571,0.09237714285714285,0.09195428571428571,0.09237714285714285,0.24492571428571427,0.09237714285714285,0.09195428571428571,0.19651428571428572,0.22864,0.02816,0.009371428571428572,0.12086857142857142,0.0047885714285714285,0.00336,0.034274285714285715,0.0048114285714285715,0.0048114285714285715,0.0048114285714285715,0.0048114285714285715,0.07140571428571428,0.0048114285714285715,0.0048114285714285715,0.002697142857142857,0.0048114285714285715,0.0048114285714285715,0.0048114285714285715,0.0048114285714285715,0.0048114285714285715,0.0048114285714285715,0.0048114285714285715,0.0048114285714285715,0.0048114285714285715,0.0048114285714285715,0.0048114285714285715,0.0022742857142857144,0.0048114285714285715,0.0048114285714285715,0.0048114285714285715,0.0048114285714285715,0.0026285714285714285,0.0026285714285714285,0.0048114285714285715,0.0044571428571428574,0.002697142857142857,0.00336,0.0033714285714285712,0.0048114285714285715,0.0048114285714285715,0.0024,0.0048114285714285715,0.002697142857142857,0.0048114285714285715,0.024834285714285715,0.08812571428571428,0.018925714285714285,0.0023657142857142857,0.002377142857142857
Max Violations Committee,0.28571428571428575,0.2857142857142857,0.0,0.24601142857142858,0.28570285714285715,0.2851314285714286,0.2852342857142857,0.2852914285714286,0.2852914285714286,0.2852914285714286,0.2852914285714286,0.2851314285714286,0.2852914285714286,0.2851314285714286,0.2472457142857143,0.2851314285714286,0.2852914285714286,0.2811657142857143,0.28062857142857145,0.2855885714285714,0.2856914285714286,0.28494857142857144,0.2857142857142857,0.2857142857142857,0.28549714285714284,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.27380571428571426,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.28491428571428573,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2854514285714286,0.2854514285714286,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2856228571428571,0.2850971428571429,0.2856457142857143,0.2857142857142857,0.2857142857142857
Random Choice,0.2439999999999999,0.244,0.24601142857142858,0.0,0.24417142857142857,0.24446857142857142,0.24419428571428572,0.24432,0.24432,0.24432,0.24432,0.24446857142857142,0.24432,0.24446857142857142,0.2444457142857143,0.24446857142857142,0.24432,0.24429714285714285,0.24469714285714286,0.24409142857142857,0.24392,0.24435428571428572,0.24401142857142857,0.24401142857142857,0.24419428571428572,0.24398857142857142,0.24398857142857142,0.24398857142857142,0.24398857142857142,0.24477714285714286,0.24398857142857142,0.24398857142857142,0.24408,0.24398857142857142,0.24416,0.24398857142857142,0.24398857142857142,0.24398857142857142,0.24398857142857142,0.24398857142857142,0.24398857142857142,0.24398857142857142,0.24398857142857142,0.24398857142857142,0.24405714285714286,0.24398857142857142,0.24398857142857142,0.24413714285714286,0.24413714285714286,0.24406857142857144,0.24406857142857144,0.24398857142857142,0.24406857142857144,0.24408,0.24401142857142857,0.244,0.24398857142857142,0.24398857142857142,0.24394285714285716,0.24398857142857142,0.24408,0.24398857142857142,0.24420571428571428,0.24368,0.2438742857142857,0.24390857142857142,0.24390857142857142
Borda ranking,0.005520000000000002,0.00552,0.28570285714285715,0.24417142857142857,0.0,0.09569142857142857,0.11674285714285715,0.09539428571428571,0.09539428571428571,0.09539428571428571,0.09539428571428571,0.09569142857142857,0.09539428571428571,0.09569142857142857,0.24571428571428572,0.09569142857142857,0.09539428571428571,0.19672,0.22773714285714286,0.02593142857142857,0.005382857142857143,0.12261714285714286,0.004982857142857143,0.0061257142857142855,0.03512,0.004937142857142857,0.004937142857142857,0.004937142857142857,0.004937142857142857,0.07147428571428571,0.004937142857142857,0.004937142857142857,0.002822857142857143,0.004937142857142857,0.006982857142857143,0.004937142857142857,0.004937142857142857,0.004937142857142857,0.004937142857142857,0.004937142857142857,0.004937142857142857,0.004937142857142857,0.004937142857142857,0.004937142857142857,0.005051428571428571,0.004937142857142857,0.004937142857142857,0.006822857142857143,0.006822857142857143,0.0033485714285714286,0.0033485714285714286,0.004937142857142857,0.005314285714285714,0.002822857142857143,0.0061257142857142855,0.0061028571428571425,0.004937142857142857,0.004937142857142857,0.006868571428571429,0.004937142857142857,0.002822857142857143,0.004937142857142857,0.022445714285714284,0.08532571428571428,0.017794285714285714,0.006971428571428571,0.006822857142857143
Plurality ranking,0.09237714285714287,0.09237714285714285,0.2851314285714286,0.24446857142857142,0.09569142857142857,0.0,0.08097142857142857,0.025257142857142856,0.025257142857142856,0.025257142857142856,0.025257142857142856,0.0,0.025257142857142856,0.0,0.24910857142857143,0.0,0.025257142857142856,0.19134857142857142,0.22302857142857144,0.09419428571428572,0.09952,0.08136,0.09245714285714286,0.09105142857142857,0.07107428571428571,0.09250285714285714,0.09250285714285714,0.09250285714285714,0.09250285714285714,0.12998857142857143,0.09250285714285714,0.09250285714285714,0.09402285714285714,0.09250285714285714,0.09417142857142857,0.09250285714285714,0.09250285714285714,0.09250285714285714,0.09250285714285714,0.09250285714285714,0.09250285714285714,0.09250285714285714,0.09250285714285714,0.09250285714285714,0.09242285714285714,0.09250285714285714,0.09250285714285714,0.09402285714285714,0.09402285714285714,0.09446857142857143,0.09446857142857143,0.09250285714285714,0.09212571428571428,0.09402285714285714,0.09105142857142857,0.09108571428571428,0.09250285714285714,0.09250285714285714,0.08997714285714285,0.09250285714285714,0.09402285714285714,0.09250285714285714,0.09478857142857143,0.11641142857142857,0.08896,0.09009142857142857,0.09009142857142857
STV,0.11276571428571434,0.11276571428571429,0.2852342857142857,0.24419428571428572,0.11674285714285715,0.08097142857142857,0.0,0.07804571428571429,0.07804571428571429,0.07804571428571429,0.07804571428571429,0.08097142857142857,0.07804571428571429,0.08097142857142857,0.24102857142857143,0.08097142857142857,0.07804571428571429,0.19537142857142858,0.2352,0.11708571428571428,0.12057142857142857,0.030022857142857143,0.11539428571428571,0.11390857142857143,0.08997714285714285,0.11537142857142857,0.11537142857142857,0.11537142857142857,0.11537142857142857,0.1498857142857143,0.11537142857142857,0.11537142857142857,0.11485714285714285,0.11537142857142857,0.11619428571428571,0.11537142857142857,0.11537142857142857,0.11537142857142857,0.11537142857142857,0.11537142857142857,0.11537142857142857,0.11537142857142857,0.11537142857142857,0.11537142857142857,0.11395428571428572,0.11537142857142857,0.11537142857142857,0.11614857142857143,0.11614857142857143,0.1152,0.1152,0.11537142857142857,0.11507428571428571,0.11485714285714285,0.11390857142857143,0.11393142857142857,0.11537142857142857,0.11537142857142857,0.11306285714285715,0.11537142857142857,0.11485714285714285,0.11537142857142857,0.11836571428571428,0.14234285714285713,0.11536,0.11270857142857142,0.11298285714285715
Approval Voting (AV),0.09195428571428574,0.09195428571428571,0.2852914285714286,0.24432,0.09539428571428571,0.025257142857142856,0.07804571428571429,0.0,0.0,0.0,0.0,0.025257142857142856,0.0,0.025257142857142856,0.24140571428571428,0.025257142857142856,0.0,0.19046857142857143,0.23322285714285715,0.09502857142857143,0.09947428571428571,0.08249142857142858,0.09252571428571428,0.09108571428571428,0.07337142857142857,0.09252571428571428,0.09252571428571428,0.09252571428571428,0.09252571428571428,0.13369142857142857,0.09252571428571428,0.09252571428571428,0.09377142857142858,0.09252571428571428,0.09405714285714285,0.09252571428571428,0.09252571428571428,0.09252571428571428,0.09252571428571428,0.09252571428571428,0.09252571428571428,0.09252571428571428,0.09252571428571428,0.09252571428571428,0.09219428571428571,0.09252571428571428,0.09252571428571428,0.09392,0.09392,0.09425142857142857,0.09425142857142857,0.09252571428571428,0.09214857142857143,0.09377142857142858,0.09108571428571428,0.09109714285714286,0.09252571428571428,0.09252571428571428,0.09012571428571428,0.09252571428571428,0.09377142857142858,0.09252571428571428,0.09538285714285714,0.12702857142857144,0.08929142857142858,0.08987428571428571,0.09012571428571428
Proportional Approval Voting (PAV),0.09195428571428574,0.09195428571428571,0.2852914285714286,0.24432,0.09539428571428571,0.025257142857142856,0.07804571428571429,0.0,0.0,0.0,0.0,0.025257142857142856,0.0,0.025257142857142856,0.24140571428571428,0.025257142857142856,0.0,0.19046857142857143,0.23322285714285715,0.09502857142857143,0.09947428571428571,0.08249142857142858,0.09252571428571428,0.09108571428571428,0.07337142857142857,0.09252571428571428,0.09252571428571428,0.09252571428571428,0.09252571428571428,0.13369142857142857,0.09252571428571428,0.09252571428571428,0.09377142857142858,0.09252571428571428,0.09405714285714285,0.09252571428571428,0.09252571428571428,0.09252571428571428,0.09252571428571428,0.09252571428571428,0.09252571428571428,0.09252571428571428,0.09252571428571428,0.09252571428571428,0.09219428571428571,0.09252571428571428,0.09252571428571428,0.09392,0.09392,0.09425142857142857,0.09425142857142857,0.09252571428571428,0.09214857142857143,0.09377142857142858,0.09108571428571428,0.09109714285714286,0.09252571428571428,0.09252571428571428,0.09012571428571428,0.09252571428571428,0.09377142857142858,0.09252571428571428,0.09538285714285714,0.12702857142857144,0.08929142857142858,0.08987428571428571,0.09012571428571428
Approval Chamberlin-Courant (CC),0.09195428571428574,0.09195428571428571,0.2852914285714286,0.24432,0.09539428571428571,0.025257142857142856,0.07804571428571429,0.0,0.0,0.0,0.0,0.025257142857142856,0.0,0.025257142857142856,0.24140571428571428,0.025257142857142856,0.0,0.19046857142857143,0.23322285714285715,0.09502857142857143,0.09947428571428571,0.08249142857142858,0.09252571428571428,0.09108571428571428,0.07337142857142857,0.09252571428571428,0.09252571428571428,0.09252571428571428,0.09252571428571428,0.13369142857142857,0.09252571428571428,0.09252571428571428,0.09377142857142858,0.09252571428571428,0.09405714285714285,0.09252571428571428,0.09252571428571428,0.09252571428571428,0.09252571428571428,0.09252571428571428,0.09252571428571428,0.09252571428571428,0.09252571428571428,0.09252571428571428,0.09219428571428571,0.09252571428571428,0.09252571428571428,0.09392,0.09392,0.09425142857142857,0.09425142857142857,0.09252571428571428,0.09214857142857143,0.09377142857142858,0.09108571428571428,0.09109714285714286,0.09252571428571428,0.09252571428571428,0.09012571428571428,0.09252571428571428,0.09377142857142858,0.09252571428571428,0.09538285714285714,0.12702857142857144,0.08929142857142858,0.08987428571428571,0.09012571428571428
Lexicographic Chamberlin-Courant (lex-CC),0.09195428571428574,0.09195428571428571,0.2852914285714286,0.24432,0.09539428571428571,0.025257142857142856,0.07804571428571429,0.0,0.0,0.0,0.0,0.025257142857142856,0.0,0.025257142857142856,0.24140571428571428,0.025257142857142856,0.0,0.19046857142857143,0.23322285714285715,0.09502857142857143,0.09947428571428571,0.08249142857142858,0.09252571428571428,0.09108571428571428,0.07337142857142857,0.09252571428571428,0.09252571428571428,0.09252571428571428,0.09252571428571428,0.13369142857142857,0.09252571428571428,0.09252571428571428,0.09377142857142858,0.09252571428571428,0.09405714285714285,0.09252571428571428,0.09252571428571428,0.09252571428571428,0.09252571428571428,0.09252571428571428,0.09252571428571428,0.09252571428571428,0.09252571428571428,0.09252571428571428,0.09219428571428571,0.09252571428571428,0.09252571428571428,0.09392,0.09392,0.09425142857142857,0.09425142857142857,0.09252571428571428,0.09214857142857143,0.09377142857142858,0.09108571428571428,0.09109714285714286,0.09252571428571428,0.09252571428571428,0.09012571428571428,0.09252571428571428,0.09377142857142858,0.09252571428571428,0.09538285714285714,0.12702857142857144,0.08929142857142858,0.08987428571428571,0.09012571428571428
