,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator,Anti-Plurality,Two-Approval,Three-Approval,Instant Runoff,Bottom-Two-Runoff Instant Runoff,Benham,PluralityWRunoff PUT,Coombs,Baldwin,Strict Nanson,Weak Nanson,Iterated Removal Condorcet Loser,Raynaud,Tideman Alternative Top Cycle,Knockout Voting,Banks,Condorcet,Copeland,Llull,Uncovered Set,Uncovered Set - Fishburn,Uncovered Set - Bordes,Uncovered Set - McKelvey,Slater,Top Cycle,GOCHA,Bipartisan Set,Minimax,Split Cycle,Ranked Pairs ZT,Ranked Pairs TB,Simple Stable Voting,Stable Voting,Loss-Trimmer Voting,Daunou,Blacks,Condorcet IRV,Condorcet IRV PUT,Smith IRV,Smith-Minimax,Condorcet Plurality,Copeland-Local-Borda,Copeland-Global-Borda,Borda-Minimax Faceoff,Bucklin,Simplified Bucklin,Weighted Bucklin,Bracket Voting,Superior Voting
Min Violations Committee,6.466666666666668e-05,0.0,0.3333333333333333,0.2778933333333333,0.052906666666666664,0.24177333333333334,0.20356,0.23962666666666665,0.23962666666666665,0.23962666666666665,0.23962666666666665,0.24177333333333334,0.23962666666666665,0.24177333333333334,0.27088,0.24177333333333334,0.23962666666666665,0.27152,0.26109333333333334,0.30216,0.07382666666666667,0.206,0.03145333333333333,0.023893333333333332,0.17964,0.041613333333333336,0.041986666666666665,0.041986666666666665,0.04184,0.13132,0.041986666666666665,0.041813333333333334,0.022546666666666666,0.041986666666666665,0.041986666666666665,0.0416,0.041986666666666665,0.041986666666666665,0.041986666666666665,0.041986666666666665,0.041986666666666665,0.041986666666666665,0.041986666666666665,0.041986666666666665,0.020853333333333335,0.041986666666666665,0.041986666666666665,0.041986666666666665,0.041986666666666665,0.021013333333333332,0.021013333333333332,0.041986666666666665,0.04038666666666667,0.022626666666666666,0.02952,0.03068,0.041813333333333334,0.041986666666666665,0.03448,0.0416,0.02244,0.041986666666666665,0.12285333333333333,0.24322666666666667,0.0632,0.07534666666666667,0.02308
Max Violations Committee,0.3333333333333333,0.3333333333333333,0.0,0.27796,0.33230666666666664,0.3077066666666667,0.33025333333333334,0.31050666666666665,0.31050666666666665,0.31050666666666665,0.31050666666666665,0.3077066666666667,0.31050666666666665,0.3077066666666667,0.2858266666666667,0.3077066666666667,0.31050666666666665,0.28557333333333335,0.31608,0.3256,0.3313466666666667,0.32796,0.3331866666666667,0.3332133333333333,0.32749333333333336,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.30362666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.32313333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3280266666666667,0.3280266666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3320266666666667,0.3333333333333333,0.33257333333333333,0.33266666666666667,0.3333333333333333,0.3333333333333333,0.3282933333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3310533333333333,0.32349333333333335,0.33241333333333334,0.33198666666666665,0.3333333333333333
Random Choice,0.27788266666666667,0.2778933333333333,0.27796,0.0,0.27685333333333334,0.27653333333333335,0.27692,0.2774,0.2774,0.2774,0.2774,0.27653333333333335,0.2774,0.27653333333333335,0.27684,0.27653333333333335,0.2774,0.27758666666666665,0.27825333333333335,0.27709333333333336,0.2777733333333333,0.27710666666666667,0.27757333333333334,0.27744,0.27773333333333333,0.2775066666666667,0.27754666666666666,0.27754666666666666,0.2774933333333333,0.278,0.27754666666666666,0.2776133333333333,0.27746666666666664,0.27754666666666666,0.27852,0.2775066666666667,0.27754666666666666,0.27754666666666666,0.27754666666666666,0.27754666666666666,0.27754666666666666,0.27754666666666666,0.27757333333333334,0.27754666666666666,0.27744,0.27754666666666666,0.27754666666666666,0.2782,0.2782,0.2776133333333333,0.2776133333333333,0.27754666666666666,0.27748,0.2774933333333333,0.27752,0.2776533333333333,0.2776133333333333,0.27754666666666666,0.27758666666666665,0.2775066666666667,0.27745333333333333,0.27754666666666666,0.27774666666666664,0.27798666666666666,0.27752,0.27726666666666666,0.2776
Borda ranking,0.05284333333333333,0.052906666666666664,0.33230666666666664,0.27685333333333334,0.0,0.23754666666666666,0.19464,0.23789333333333335,0.23789333333333335,0.23789333333333335,0.23789333333333335,0.23754666666666666,0.23789333333333335,0.23754666666666666,0.28057333333333334,0.23754666666666666,0.23789333333333335,0.26912,0.24669333333333332,0.29762666666666665,0.07846666666666667,0.19342666666666666,0.05046666666666667,0.048253333333333336,0.16998666666666667,0.04972,0.04974666666666667,0.04974666666666667,0.04973333333333333,0.13057333333333335,0.04974666666666667,0.050173333333333334,0.030386666666666666,0.04974666666666667,0.06510666666666666,0.04973333333333333,0.04974666666666667,0.04974666666666667,0.04974666666666667,0.04974666666666667,0.04974666666666667,0.04974666666666667,0.04989333333333333,0.04974666666666667,0.052173333333333335,0.04974666666666667,0.04974666666666667,0.06345333333333333,0.06345333333333333,0.047586666666666666,0.047586666666666666,0.04974666666666667,0.056666666666666664,0.03028,0.05528,0.055426666666666666,0.050173333333333334,0.04974666666666667,0.06296,0.04973333333333333,0.030626666666666667,0.04973333333333333,0.13057333333333335,0.22606666666666667,0.04305333333333333,0.07984,0.04598666666666667
Plurality ranking,0.24178333333333338,0.24177333333333334,0.3077066666666667,0.27653333333333335,0.23754666666666666,0.0,0.18725333333333333,0.060853333333333336,0.060853333333333336,0.060853333333333336,0.060853333333333336,0.0,0.060853333333333336,0.0,0.2874,0.0,0.060853333333333336,0.2518666666666667,0.26824,0.22632,0.26792,0.17950666666666668,0.23902666666666667,0.23565333333333333,0.14892,0.24150666666666668,0.24148,0.24148,0.24150666666666668,0.24524,0.24148,0.24137333333333333,0.23997333333333334,0.24148,0.2404,0.24150666666666668,0.24148,0.24148,0.24148,0.24148,0.24148,0.24148,0.24141333333333334,0.24148,0.24178666666666668,0.24148,0.24148,0.23888,0.23888,0.246,0.246,0.24148,0.23552,0.23997333333333334,0.23202666666666666,0.23206666666666667,0.24137333333333333,0.24148,0.20729333333333333,0.24150666666666668,0.24,0.24148,0.2520266666666667,0.24604,0.24052,0.21689333333333333,0.23404
STV,0.20355933333333323,0.20356,0.33025333333333334,0.27692,0.19464,0.18725333333333333,0.0,0.18094666666666667,0.18094666666666667,0.18094666666666667,0.18094666666666667,0.18725333333333333,0.18094666666666667,0.18725333333333333,0.26682666666666666,0.18725333333333333,0.18094666666666667,0.26165333333333335,0.2652,0.20998666666666665,0.23292,0.06050666666666667,0.20212,0.19418666666666667,0.14197333333333334,0.20768,0.20766666666666667,0.20766666666666667,0.20769333333333334,0.23177333333333333,0.20766666666666667,0.20756,0.20225333333333334,0.20766666666666667,0.21381333333333333,0.20769333333333334,0.20766666666666667,0.20766666666666667,0.20766666666666667,0.20766666666666667,0.20766666666666667,0.20766666666666667,0.20758666666666667,0.20766666666666667,0.20636,0.20766666666666667,0.20766666666666667,0.21257333333333334,0.21257333333333334,0.21114666666666668,0.21114666666666668,0.20766666666666667,0.20766666666666667,0.20221333333333333,0.18652,0.18769333333333332,0.20756,0.20766666666666667,0.20278666666666667,0.20769333333333334,0.20232,0.20766666666666667,0.21721333333333334,0.22289333333333333,0.19961333333333334,0.16198666666666667,0.19701333333333335
Approval Voting (AV),0.2396353333333333,0.23962666666666665,0.31050666666666665,0.2774,0.23789333333333335,0.060853333333333336,0.18094666666666667,0.0,0.0,0.0,0.0,0.060853333333333336,0.0,0.060853333333333336,0.2649066666666667,0.060853333333333336,0.0,0.25192,0.2870933333333333,0.22825333333333334,0.26786666666666664,0.17972,0.23936,0.23537333333333332,0.15793333333333334,0.24264,0.2426,0.2426,0.24264,0.25496,0.2426,0.24249333333333334,0.2396,0.2426,0.24304,0.24264,0.2426,0.2426,0.2426,0.2426,0.2426,0.2426,0.24253333333333332,0.2426,0.24129333333333333,0.2426,0.2426,0.24168,0.24168,0.24550666666666668,0.24550666666666668,0.2426,0.23769333333333334,0.2396,0.23162666666666668,0.23232,0.24249333333333334,0.2426,0.21517333333333333,0.24264,0.23962666666666665,0.2426,0.25168,0.26056,0.24013333333333334,0.21642666666666666,0.23452
Proportional Approval Voting (PAV),0.2396353333333333,0.23962666666666665,0.31050666666666665,0.2774,0.23789333333333335,0.060853333333333336,0.18094666666666667,0.0,0.0,0.0,0.0,0.060853333333333336,0.0,0.060853333333333336,0.2649066666666667,0.060853333333333336,0.0,0.25192,0.2870933333333333,0.22825333333333334,0.26786666666666664,0.17972,0.23936,0.23537333333333332,0.15793333333333334,0.24264,0.2426,0.2426,0.24264,0.25496,0.2426,0.24249333333333334,0.2396,0.2426,0.24304,0.24264,0.2426,0.2426,0.2426,0.2426,0.2426,0.2426,0.24253333333333332,0.2426,0.24129333333333333,0.2426,0.2426,0.24168,0.24168,0.24550666666666668,0.24550666666666668,0.2426,0.23769333333333334,0.2396,0.23162666666666668,0.23232,0.24249333333333334,0.2426,0.21517333333333333,0.24264,0.23962666666666665,0.2426,0.25168,0.26056,0.24013333333333334,0.21642666666666666,0.23452
Approval Chamberlin-Courant (CC),0.2396353333333333,0.23962666666666665,0.31050666666666665,0.2774,0.23789333333333335,0.060853333333333336,0.18094666666666667,0.0,0.0,0.0,0.0,0.060853333333333336,0.0,0.060853333333333336,0.2649066666666667,0.060853333333333336,0.0,0.25192,0.2870933333333333,0.22825333333333334,0.26786666666666664,0.17972,0.23936,0.23537333333333332,0.15793333333333334,0.24264,0.2426,0.2426,0.24264,0.25496,0.2426,0.24249333333333334,0.2396,0.2426,0.24304,0.24264,0.2426,0.2426,0.2426,0.2426,0.2426,0.2426,0.24253333333333332,0.2426,0.24129333333333333,0.2426,0.2426,0.24168,0.24168,0.24550666666666668,0.24550666666666668,0.2426,0.23769333333333334,0.2396,0.23162666666666668,0.23232,0.24249333333333334,0.2426,0.21517333333333333,0.24264,0.23962666666666665,0.2426,0.25168,0.26056,0.24013333333333334,0.21642666666666666,0.23452
Lexicographic Chamberlin-Courant (lex-CC),0.2396353333333333,0.23962666666666665,0.31050666666666665,0.2774,0.23789333333333335,0.060853333333333336,0.18094666666666667,0.0,0.0,0.0,0.0,0.060853333333333336,0.0,0.060853333333333336,0.2649066666666667,0.060853333333333336,0.0,0.25192,0.2870933333333333,0.22825333333333334,0.26786666666666664,0.17972,0.23936,0.23537333333333332,0.15793333333333334,0.24264,0.2426,0.2426,0.24264,0.25496,0.2426,0.24249333333333334,0.2396,0.2426,0.24304,0.24264,0.2426,0.2426,0.2426,0.2426,0.2426,0.2426,0.24253333333333332,0.2426,0.24129333333333333,0.2426,0.2426,0.24168,0.24168,0.24550666666666668,0.24550666666666668,0.2426,0.23769333333333334,0.2396,0.23162666666666668,0.23232,0.24249333333333334,0.2426,0.21517333333333333,0.24264,0.23962666666666665,0.2426,0.25168,0.26056,0.24013333333333334,0.21642666666666666,0.23452
