,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.04749085714285713,0.0,0.55384,0.4088,0.10993142857142857,0.3652228571428571,0.30883428571428573,0.04596571428571428,0.09947428571428571,0.39817142857142857,0.12850285714285714,0.41730285714285714,0.39649142857142855,0.16728,0.24361142857142856,0.12573714285714285,0.05133714285714286,0.24314285714285713
Max Violations Committee,0.5408011428571428,0.55384,0.0,0.4087085714285714,0.5356,0.4623542857142857,0.4900342857142857,0.5408228571428572,0.5361714285714285,0.46524571428571426,0.5329257142857143,0.33677714285714283,0.46561142857142856,0.52496,0.53856,0.5331885714285715,0.5396228571428572,0.5255657142857143
Random Choice,0.40823314285714285,0.4088,0.4087085714285714,0.0,0.40944,0.4065485714285714,0.40596571428571426,0.40826285714285715,0.4094514285714286,0.40850285714285717,0.4089714285714286,0.4085142857142857,0.4085142857142857,0.4096457142857143,0.4091542857142857,0.4090742857142857,0.40819428571428573,0.40803428571428574
Borda ranking,0.07021085714285714,0.10993142857142857,0.5356,0.40944,0.0,0.39836571428571427,0.3347771428571429,0.06819428571428572,0.01656,0.4083542857142857,0.0188,0.4107314285714286,0.4066742857142857,0.09532571428571429,0.21672,0.01630857142857143,0.06170285714285714,0.24050285714285713
Plurality ranking,0.37842799999999993,0.3652228571428571,0.4623542857142857,0.4065485714285714,0.39836571428571427,0.0,0.15849142857142856,0.3791085714285714,0.39630857142857145,0.43267428571428573,0.4095542857142857,0.3792,0.4318057142857143,0.39954285714285714,0.4199542857142857,0.40792,0.3791085714285714,0.3955542857142857
STV,0.3229028571428571,0.30883428571428573,0.4900342857142857,0.40596571428571426,0.3347771428571429,0.15849142857142856,0.0,0.3232457142857143,0.33432,0.3937942857142857,0.3441257142857143,0.41701714285714286,0.39296,0.35521142857142857,0.3665942857142857,0.3428342857142857,0.3228114285714286,0.36766857142857146
Approval Voting (AV),0.0027199999999999998,0.04596571428571428,0.5408228571428572,0.40826285714285715,0.06819428571428572,0.3791085714285714,0.3232457142857143,0.0,0.05750857142857143,0.4007085714285714,0.08653714285714285,0.4170285714285714,0.39902857142857145,0.13750857142857142,0.23142857142857143,0.08393142857142857,0.006491428571428572,0.2377942857142857
Proportional Approval Voting (PAV),0.059504571428571434,0.09947428571428571,0.5361714285714285,0.4094514285714286,0.01656,0.39630857142857145,0.33432,0.05750857142857143,0.0,0.4072571428571429,0.029028571428571428,0.4115657142857143,0.40557714285714286,0.10030857142857143,0.21899428571428572,0.026537142857142856,0.05101714285714286,0.24001142857142857
Approval Chamberlin-Courant (CC),0.40087542857142866,0.39817142857142857,0.46524571428571426,0.40850285714285717,0.4083542857142857,0.43267428571428573,0.3937942857142857,0.4007085714285714,0.4072571428571429,0.0,0.4076914285714286,0.5714285714285714,0.00176,0.4473142857142857,0.28837714285714283,0.40833142857142857,0.4028685714285714,0.4057257142857143
Lexicographic Chamberlin-Courant (lex-CC),0.08844114285714287,0.12850285714285714,0.5329257142857143,0.4089714285714286,0.0188,0.4095542857142857,0.3441257142857143,0.08653714285714285,0.029028571428571428,0.4076914285714286,0.0,0.41096,0.40685714285714286,0.08628571428571429,0.21105142857142858,0.0032914285714285715,0.08004571428571429,0.24328
Sequential Approval Chamberlin-Courant (seq-CC),0.4163331428571429,0.41730285714285714,0.33677714285714283,0.4085142857142857,0.4107314285714286,0.3792,0.41701714285714286,0.4170285714285714,0.4115657142857143,0.5714285714285714,0.41096,0.0,0.5711771428571428,0.36984,0.50576,0.4105371428571429,0.4153142857142857,0.4106057142857143
Monroe's Approval Rule (Monroe),0.39919542857142853,0.39649142857142855,0.46561142857142856,0.4085142857142857,0.4066742857142857,0.4318057142857143,0.39296,0.39902857142857145,0.40557714285714286,0.00176,0.40685714285714286,0.5711771428571428,0.0,0.44648,0.2873257142857143,0.4068,0.40118857142857145,0.40469714285714287
Greedy Monroe,0.13871142857142857,0.16728,0.52496,0.4096457142857143,0.09532571428571429,0.39954285714285714,0.35521142857142857,0.13750857142857142,0.10030857142857143,0.4473142857142857,0.08628571428571429,0.36984,0.44648,0.0,0.2908342857142857,0.08633142857142857,0.13330285714285714,0.2523885714285714
Minimax Approval Voting (MAV),0.23198114285714286,0.24361142857142856,0.53856,0.4091542857142857,0.21672,0.4199542857142857,0.3665942857142857,0.23142857142857143,0.21899428571428572,0.28837714285714283,0.21105142857142858,0.50576,0.2873257142857143,0.2908342857142857,0.0,0.21250285714285713,0.23061714285714285,0.2744114285714286
Method of Equal Shares (aka Rule X) with Phragmén phase,0.08583542857142855,0.12573714285714285,0.5331885714285715,0.4090742857142857,0.01630857142857143,0.40792,0.3428342857142857,0.08393142857142857,0.026537142857142856,0.40833142857142857,0.0032914285714285715,0.4105371428571429,0.4068,0.08633142857142857,0.21250285714285713,0.0,0.07744,0.24264
E Pluribus Hugo (EPH),0.008977142857142855,0.05133714285714286,0.5396228571428572,0.40819428571428573,0.06170285714285714,0.3791085714285714,0.3228114285714286,0.006491428571428572,0.05101714285714286,0.4028685714285714,0.08004571428571429,0.4153142857142857,0.40118857142857145,0.13330285714285714,0.23061714285714285,0.07744,0.0,0.23930285714285715
Random Serial Dictator,0.2379097142857143,0.24314285714285713,0.5255657142857143,0.40803428571428574,0.24050285714285713,0.3955542857142857,0.36766857142857146,0.2377942857142857,0.24001142857142857,0.4057257142857143,0.24328,0.4106057142857143,0.40469714285714287,0.2523885714285714,0.2744114285714286,0.24264,0.23930285714285715,0.0
NN,,0.04749085714285713,0.5408011428571428,0.40823314285714285,0.07021085714285714,0.37842799999999993,0.3229028571428571,0.0027199999999999998,0.059504571428571434,0.40087542857142866,0.08844114285714287,0.4163331428571429,0.39919542857142853,0.13871142857142857,0.23198114285714286,0.08583542857142855,0.008977142857142855,0.2379097142857143
