,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.0,0.0,0.5714285714285714,0.40984,0.0,0.23981714285714287,0.0,0.0,0.0,0.27173714285714284,0.0,0.2725828571428571,0.0,0.0,0.0,0.0,0.0,0.0
Max Violations Committee,0.5714285714285715,0.5714285714285714,0.0,0.40619428571428573,0.5714285714285714,0.4761714285714286,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.46124571428571426,0.5714285714285714,0.46246857142857145,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714
Random Choice,0.4098400000000001,0.40984,0.40619428571428573,0.0,0.40984,0.4103657142857143,0.40984,0.40984,0.40984,0.4093257142857143,0.40984,0.40893714285714283,0.40984,0.40984,0.40984,0.40984,0.40984,0.40984
Borda ranking,0.0,0.0,0.5714285714285714,0.40984,0.0,0.23981714285714287,0.0,0.0,0.0,0.27173714285714284,0.0,0.2725828571428571,0.0,0.0,0.0,0.0,0.0,0.0
Plurality ranking,0.23981714285714278,0.23981714285714287,0.4761714285714286,0.4103657142857143,0.23981714285714287,0.0,0.23981714285714287,0.23981714285714287,0.23981714285714287,0.4138171428571429,0.23981714285714287,0.1372,0.23981714285714287,0.23981714285714287,0.23981714285714287,0.23981714285714287,0.23981714285714287,0.23981714285714287
STV,0.0,0.0,0.5714285714285714,0.40984,0.0,0.23981714285714287,0.0,0.0,0.0,0.27173714285714284,0.0,0.2725828571428571,0.0,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.0,0.0,0.5714285714285714,0.40984,0.0,0.23981714285714287,0.0,0.0,0.0,0.27173714285714284,0.0,0.2725828571428571,0.0,0.0,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.0,0.0,0.5714285714285714,0.40984,0.0,0.23981714285714287,0.0,0.0,0.0,0.27173714285714284,0.0,0.2725828571428571,0.0,0.0,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.27173714285714284,0.27173714285714284,0.46124571428571426,0.4093257142857143,0.27173714285714284,0.4138171428571429,0.27173714285714284,0.27173714285714284,0.27173714285714284,0.0,0.27173714285714284,0.54432,0.27173714285714284,0.27173714285714284,0.27173714285714284,0.27173714285714284,0.27173714285714284,0.27173714285714284
Lexicographic Chamberlin-Courant (lex-CC),0.0,0.0,0.5714285714285714,0.40984,0.0,0.23981714285714287,0.0,0.0,0.0,0.27173714285714284,0.0,0.2725828571428571,0.0,0.0,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.2725828571428572,0.2725828571428571,0.46246857142857145,0.40893714285714283,0.2725828571428571,0.1372,0.2725828571428571,0.2725828571428571,0.2725828571428571,0.54432,0.2725828571428571,0.0,0.2725828571428571,0.2725828571428571,0.2725828571428571,0.2725828571428571,0.2725828571428571,0.2725828571428571
Monroe's Approval Rule (Monroe),0.0,0.0,0.5714285714285714,0.40984,0.0,0.23981714285714287,0.0,0.0,0.0,0.27173714285714284,0.0,0.2725828571428571,0.0,0.0,0.0,0.0,0.0,0.0
Greedy Monroe,0.0,0.0,0.5714285714285714,0.40984,0.0,0.23981714285714287,0.0,0.0,0.0,0.27173714285714284,0.0,0.2725828571428571,0.0,0.0,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.0,0.0,0.5714285714285714,0.40984,0.0,0.23981714285714287,0.0,0.0,0.0,0.27173714285714284,0.0,0.2725828571428571,0.0,0.0,0.0,0.0,0.0,0.0
Method of Equal Shares (aka Rule X) with Phragmén phase,0.0,0.0,0.5714285714285714,0.40984,0.0,0.23981714285714287,0.0,0.0,0.0,0.27173714285714284,0.0,0.2725828571428571,0.0,0.0,0.0,0.0,0.0,0.0
E Pluribus Hugo (EPH),0.0,0.0,0.5714285714285714,0.40984,0.0,0.23981714285714287,0.0,0.0,0.0,0.27173714285714284,0.0,0.2725828571428571,0.0,0.0,0.0,0.0,0.0,0.0
Random Serial Dictator,0.0,0.0,0.5714285714285714,0.40984,0.0,0.23981714285714287,0.0,0.0,0.0,0.27173714285714284,0.0,0.2725828571428571,0.0,0.0,0.0,0.0,0.0,0.0
NN,,0.0,0.5714285714285715,0.4098400000000001,0.0,0.23981714285714278,0.0,0.0,0.0,0.27173714285714284,0.0,0.2725828571428572,0.0,0.0,0.0,0.0,0.0,0.0
