Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,core-mean,dummetts_condition-mean,ejr-mean,fixed_majority-mean,jr-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.04843964466334831,0.001876172607879925,0.6200550876212526,0.0,0.0,0.0,0.0,0.0,0.007784120394395433,0.0,0.0,0.0,0.0,0.0
NN-1,0.048369019507896197,0.005269250728513831,0.6132689313799848,0.0,0.0,0.0,0.0,0.0,0.01025907149415193,0.0,0.0,0.0,0.0,0.0
NN-2,0.04710390802762364,0.0047503093688874695,0.6006945830505768,0.0,0.0,0.0,0.0,0.0,0.006905911939643128,0.0,0.0,0.0,0.0,0.0
NN-3,0.04200047288147563,0.0007983713225020958,0.5431320106981757,0.0,0.0,0.0,0.0,0.0,0.0020757654385054488,0.0,0.0,0.0,0.0,0.0
NN-4,0.04607216662623632,0.0023951139675062873,0.5901960001596742,0.0,0.0,0.0,0.0,0.0,0.006347052013891661,0.0,0.0,0.0,0.0,0.0
NN-5,0.048338312918569194,0.0018362540417548201,0.6187776935052492,0.0,0.0,0.0,0.0,0.0,0.007784120394395433,0.0,0.0,0.0,0.0,0.0
NN-6,0.046173498371015434,0.00011975569837531436,0.5947866352640613,0.0,0.0,0.0,0.0,0.0,0.005349087860764041,0.0,0.0,0.0,0.0,0.0
NN-7,0.04749081105314389,0.0023551954013811822,0.6066823679693425,0.0,0.0,0.0,0.0,0.0,0.0083429803201469,0.0,0.0,0.0,0.0,0.0
NN-8,0.04661874391625699,0.0012374755498782484,0.5982994690830705,0.0,0.0,0.0,0.0,0.0,0.00650672627839208,0.0,0.0,0.0,0.0,0.0
NN-9,0.049047635132022975,0.004949902199512994,0.6245259670272644,0.0,0.0,0.0,0.0,0.0,0.008143387489521377,0.0,0.0,0.0,0.0,0.0
NN-10,0.047128473299085254,0.0023152768352560776,0.6023312442617061,0.0,0.0,0.0,0.0,0.0,0.008023631791146062,0.0,0.0,0.0,0.0,0.0
NN-11,0.04538126836637874,0.0007983713225020958,0.5836892738812822,0.0,0.0,0.0,0.0,0.0,0.005468843559139356,0.0,0.0,0.0,0.0,0.0
NN-12,0.0466893690717091,0.0066264819767673944,0.5924314398626801,0.0,0.0,0.0,0.0,0.0,0.007903876092770748,0.0,0.0,0.0,0.0,0.0
