,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.36759259259259247,0.0,0.5185185185185185,0.4444444444444444,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2037037037037037,0.24074074074074073,0.24074074074074073,0.24074074074074073,0.2222222222222222,0.24074074074074073,0.3148148148148148,0.2037037037037037,0.18518518518518517,0.37037037037037035
Max Violations Committee,0.5259259259259259,0.5185185185185185,0.0,0.5,0.6296296296296297,0.6111111111111112,0.5925925925925926,0.6296296296296297,0.6111111111111112,0.5925925925925926,0.5925925925925926,0.6111111111111112,0.5925925925925926,0.6111111111111112,0.35185185185185186,0.6111111111111112,0.6296296296296297,0.5555555555555556
Random Choice,0.43888888888888883,0.4444444444444444,0.5,0.0,0.37037037037037035,0.46296296296296297,0.46296296296296297,0.42592592592592593,0.42592592592592593,0.46296296296296297,0.42592592592592593,0.4074074074074074,0.46296296296296297,0.3888888888888889,0.46296296296296297,0.42592592592592593,0.4444444444444444,0.4074074074074074
Borda ranking,0.34722222222222227,0.2222222222222222,0.6296296296296297,0.37037037037037035,0.0,0.2222222222222222,0.16666666666666666,0.07407407407407407,0.14814814814814814,0.24074074074074073,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.48148148148148145,0.14814814814814814,0.09259259259259259,0.35185185185185186
Plurality ranking,0.3638888888888888,0.16666666666666666,0.6111111111111112,0.46296296296296297,0.2222222222222222,0.0,0.07407407407407407,0.16666666666666666,0.16666666666666666,0.2222222222222222,0.2222222222222222,0.2037037037037037,0.2037037037037037,0.2037037037037037,0.42592592592592593,0.16666666666666666,0.16666666666666666,0.35185185185185186
STV,0.3824074074074074,0.16666666666666666,0.5925925925925926,0.46296296296296297,0.16666666666666666,0.07407407407407407,0.0,0.12962962962962962,0.12962962962962962,0.18518518518518517,0.18518518518518517,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.42592592592592593,0.12962962962962962,0.1111111111111111,0.37037037037037035
Approval Voting (AV),0.3842592592592592,0.16666666666666666,0.6296296296296297,0.42592592592592593,0.07407407407407407,0.16666666666666666,0.12962962962962962,0.0,0.09259259259259259,0.18518518518518517,0.16666666666666666,0.14814814814814814,0.16666666666666666,0.14814814814814814,0.48148148148148145,0.09259259259259259,0.018518518518518517,0.3333333333333333
Proportional Approval Voting (PAV),0.36759259259259247,0.2037037037037037,0.6111111111111112,0.42592592592592593,0.14814814814814814,0.16666666666666666,0.12962962962962962,0.09259259259259259,0.0,0.1111111111111111,0.07407407407407407,0.05555555555555555,0.09259259259259259,0.05555555555555555,0.4444444444444444,0.0,0.07407407407407407,0.3333333333333333
Approval Chamberlin-Courant (CC),0.38611111111111096,0.24074074074074073,0.5925925925925926,0.46296296296296297,0.24074074074074073,0.2222222222222222,0.18518518518518517,0.18518518518518517,0.1111111111111111,0.0,0.037037037037037035,0.09259259259259259,0.037037037037037035,0.1111111111111111,0.3888888888888889,0.1111111111111111,0.16666666666666666,0.35185185185185186
Lexicographic Chamberlin-Courant (lex-CC),0.38611111111111096,0.24074074074074073,0.5925925925925926,0.42592592592592593,0.2222222222222222,0.2222222222222222,0.18518518518518517,0.16666666666666666,0.07407407407407407,0.037037037037037035,0.0,0.05555555555555555,0.07407407407407407,0.07407407407407407,0.42592592592592593,0.07407407407407407,0.14814814814814814,0.35185185185185186
Sequential Approval Chamberlin-Courant (seq-CC),0.34907407407407415,0.24074074074074073,0.6111111111111112,0.4074074074074074,0.16666666666666666,0.2037037037037037,0.16666666666666666,0.14814814814814814,0.05555555555555555,0.09259259259259259,0.05555555555555555,0.0,0.12962962962962962,0.037037037037037035,0.4444444444444444,0.05555555555555555,0.12962962962962962,0.37037037037037035
Monroe's Approval Rule (Monroe),0.40462962962962956,0.2222222222222222,0.5925925925925926,0.46296296296296297,0.2222222222222222,0.2037037037037037,0.16666666666666666,0.16666666666666666,0.09259259259259259,0.037037037037037035,0.07407407407407407,0.12962962962962962,0.0,0.1111111111111111,0.3888888888888889,0.09259259259259259,0.14814814814814814,0.3148148148148148
Greedy Monroe,0.34907407407407415,0.24074074074074073,0.6111111111111112,0.3888888888888889,0.16666666666666666,0.2037037037037037,0.16666666666666666,0.14814814814814814,0.05555555555555555,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.1111111111111111,0.0,0.48148148148148145,0.05555555555555555,0.12962962962962962,0.35185185185185186
Minimax Approval Voting (MAV),0.5064814814814815,0.3148148148148148,0.35185185185185186,0.46296296296296297,0.48148148148148145,0.42592592592592593,0.42592592592592593,0.48148148148148145,0.4444444444444444,0.3888888888888889,0.42592592592592593,0.4444444444444444,0.3888888888888889,0.48148148148148145,0.0,0.4444444444444444,0.48148148148148145,0.42592592592592593
Method of Equal Shares (aka Rule X) with Phragmén phase,0.36759259259259247,0.2037037037037037,0.6111111111111112,0.42592592592592593,0.14814814814814814,0.16666666666666666,0.12962962962962962,0.09259259259259259,0.0,0.1111111111111111,0.07407407407407407,0.05555555555555555,0.09259259259259259,0.05555555555555555,0.4444444444444444,0.0,0.07407407407407407,0.3333333333333333
E Pluribus Hugo (EPH),0.3842592592592592,0.18518518518518517,0.6296296296296297,0.4444444444444444,0.09259259259259259,0.16666666666666666,0.1111111111111111,0.018518518518518517,0.07407407407407407,0.16666666666666666,0.14814814814814814,0.12962962962962962,0.14814814814814814,0.12962962962962962,0.48148148148148145,0.07407407407407407,0.0,0.3333333333333333
Random Serial Dictator,0.3851851851851851,0.37037037037037035,0.5555555555555556,0.4074074074074074,0.35185185185185186,0.35185185185185186,0.37037037037037035,0.3333333333333333,0.3333333333333333,0.35185185185185186,0.35185185185185186,0.37037037037037035,0.3148148148148148,0.35185185185185186,0.42592592592592593,0.3333333333333333,0.3333333333333333,0.0
NN,,0.36759259259259247,0.5259259259259259,0.43888888888888883,0.34722222222222227,0.3638888888888888,0.3824074074074074,0.3842592592592592,0.36759259259259247,0.38611111111111096,0.38611111111111096,0.34907407407407415,0.40462962962962956,0.34907407407407415,0.5064814814814815,0.36759259259259247,0.3842592592592592,0.3851851851851851
