,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.27922077922077926,0.0,0.7792207792207793,0.5324675324675324,0.1038961038961039,0.22077922077922077,0.1038961038961039,0.1038961038961039,0.12987012987012986,0.3116883116883117,0.18181818181818182,0.4155844155844156,0.2077922077922078,0.24675324675324675,0.2857142857142857,0.14285714285714285,0.1038961038961039,0.2597402597402597
Max Violations Committee,0.6188311688311687,0.7792207792207793,0.0,0.4805194805194805,0.8311688311688312,0.6883116883116883,0.7792207792207793,0.8441558441558441,0.8311688311688312,0.5844155844155844,0.7402597402597403,0.5974025974025974,0.7532467532467533,0.7792207792207793,0.6233766233766234,0.8311688311688312,0.8441558441558441,0.7012987012987013
Random Choice,0.5207792207792208,0.5324675324675324,0.4805194805194805,0.0,0.5324675324675324,0.4805194805194805,0.4805194805194805,0.5324675324675324,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.44155844155844154,0.5844155844155844,0.5324675324675324,0.6103896103896104,0.5844155844155844,0.5324675324675324,0.5324675324675324
Borda ranking,0.2948051948051948,0.1038961038961039,0.8311688311688312,0.5324675324675324,0.0,0.24675324675324675,0.14285714285714285,0.03896103896103896,0.07792207792207792,0.3246753246753247,0.11688311688311688,0.38961038961038963,0.22077922077922077,0.18181818181818182,0.24675324675324675,0.09090909090909091,0.03896103896103896,0.22077922077922077
Plurality ranking,0.3155844155844156,0.22077922077922077,0.6883116883116883,0.4805194805194805,0.24675324675324675,0.0,0.12987012987012986,0.24675324675324675,0.2727272727272727,0.4025974025974026,0.2727272727272727,0.33766233766233766,0.33766233766233766,0.2727272727272727,0.42857142857142855,0.2727272727272727,0.24675324675324675,0.2857142857142857
STV,0.28961038961038965,0.1038961038961039,0.7792207792207793,0.4805194805194805,0.14285714285714285,0.12987012987012986,0.0,0.14285714285714285,0.16883116883116883,0.37662337662337664,0.2077922077922078,0.37662337662337664,0.24675324675324675,0.19480519480519481,0.36363636363636365,0.15584415584415584,0.14285714285714285,0.2077922077922078
Approval Voting (AV),0.2948051948051948,0.1038961038961039,0.8441558441558441,0.5324675324675324,0.03896103896103896,0.24675324675324675,0.14285714285714285,0.0,0.03896103896103896,0.35064935064935066,0.14285714285714285,0.38961038961038963,0.22077922077922077,0.16883116883116883,0.2727272727272727,0.07792207792207792,0.0,0.22077922077922077
Proportional Approval Voting (PAV),0.31493506493506496,0.12987012987012986,0.8311688311688312,0.5714285714285714,0.07792207792207792,0.2727272727272727,0.16883116883116883,0.03896103896103896,0.0,0.33766233766233766,0.11688311688311688,0.36363636363636365,0.18181818181818182,0.18181818181818182,0.2597402597402597,0.09090909090909091,0.03896103896103896,0.23376623376623376
Approval Chamberlin-Courant (CC),0.4493506493506494,0.3116883116883117,0.5844155844155844,0.5714285714285714,0.3246753246753247,0.4025974025974026,0.37662337662337664,0.35064935064935066,0.33766233766233766,0.0,0.3116883116883117,0.6103896103896104,0.2597402597402597,0.45454545454545453,0.1038961038961039,0.36363636363636365,0.35064935064935066,0.4025974025974026
Lexicographic Chamberlin-Courant (lex-CC),0.288961038961039,0.18181818181818182,0.7402597402597403,0.5714285714285714,0.11688311688311688,0.2727272727272727,0.2077922077922078,0.14285714285714285,0.11688311688311688,0.3116883116883117,0.0,0.3246753246753247,0.16883116883116883,0.22077922077922077,0.23376623376623376,0.15584415584415584,0.14285714285714285,0.24675324675324675
Sequential Approval Chamberlin-Courant (seq-CC),0.3850649350649351,0.4155844155844156,0.5974025974025974,0.44155844155844154,0.38961038961038963,0.33766233766233766,0.37662337662337664,0.38961038961038963,0.36363636363636365,0.6103896103896104,0.3246753246753247,0.0,0.45454545454545453,0.2987012987012987,0.5324675324675324,0.35064935064935066,0.38961038961038963,0.37662337662337664
Monroe's Approval Rule (Monroe),0.3740259740259741,0.2077922077922078,0.7532467532467533,0.5844155844155844,0.22077922077922077,0.33766233766233766,0.24675324675324675,0.22077922077922077,0.18181818181818182,0.2597402597402597,0.16883116883116883,0.45454545454545453,0.0,0.2727272727272727,0.2597402597402597,0.22077922077922077,0.22077922077922077,0.3116883116883117
