Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,core-mean,dummetts_condition-mean,ejr-mean,fixed_majority-mean,jr-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-all-0,0.0011046153846153,0.0,0.01104,0.00016,0.0,0.00016,0.0,0.00016,0.00148,0.0,0.00032,0.0,0.00104,0.0
NN-all-1,0.0011261538461538,0.0,0.00912,0.0004,0.0,0.0004,0.0,0.0004,0.00228,0.0,0.00052,0.0,0.00152,0.0
NN-all-2,0.0012615384615384,0.0002,0.01112,0.00024,0.0,0.00024,0.0,0.00024,0.00248,0.0,0.00076,0.0,0.00112,0.0
NN-all-3,0.0014584615384615,0.0,0.0116,0.00056,0.0,0.00056,0.0,0.00056,0.0034,0.0,0.00076,0.0,0.00152,0.0
NN-all-4,0.0009323076923076,0.0,0.00936,0.00016,0.0,0.00016,0.0,0.00016,0.0014,0.0,0.00024,0.0,0.00064,0.0
NN-all-5,0.001,0.0,0.01008,0.00016,0.0,0.00016,0.0,0.00016,0.00176,0.0,0.00024,0.0,0.00044,0.0
NN-all-6,0.0012492307692307,0.0002,0.01032,0.00036,0.0,0.00036,0.0,0.00036,0.00264,0.0,0.00072,0.0,0.00128,0.0
NN-all-7,0.0012646153846153,0.0,0.01152,0.0004,0.0,0.0004,0.0,0.0004,0.002,0.0,0.00056,0.0,0.00116,0.0
NN-all-8,0.0013876923076923,0.0002,0.01004,0.0004,0.0,0.0004,0.0,0.0004,0.00364,0.0,0.00108,0.0,0.00188,0.0
NN-all-9,0.0012984615384615,0.0,0.01196,0.00036,0.0,0.00036,0.0,0.00036,0.00232,0.0,0.00072,0.0,0.0008,0.0
NN-all-10,0.0008830769230769,0.0,0.00956,0.00016,0.0,0.00016,0.0,0.00016,0.00092,0.0,8e-05,0.0,0.00044,0.0
NN-all-11,0.001156923076923,0.0,0.0112,0.0002,0.0,0.0002,0.0,0.0002,0.00232,0.0,0.00048,0.0,0.00044,0.0
NN-all-12,0.00132,0.0,0.01252,0.00032,0.0,0.00032,0.0,0.00032,0.00288,0.0,0.00032,0.0,0.00048,0.0
NN-all-13,0.0015261538461538,0.0002,0.01,0.0008,0.0,0.0008,0.0,0.0008,0.00444,0.0,0.00116,0.0,0.00164,0.0
NN-all-14,0.0013353846153846,0.0,0.01308,0.00024,0.0,0.00024,0.0,0.00024,0.00208,0.0,0.00032,0.0,0.00116,0.0
