Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,core-mean,dummetts_condition-mean,ejr-mean,fixed_majority-mean,jr-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-all-0,0.0289753846153846,8e-05,0.00124,0.0,0.1252,0.0,0.0,0.0,0.12456,0.0,0.0,0.12456,0.00104,0.0
NN-all-1,0.0288184615384615,0.0,0.00136,0.0,0.12464,0.0,0.0,0.0,0.124,0.0,0.0,0.124,0.00064,0.0
NN-all-2,0.0288030769230769,0.0,0.00068,0.0,0.12496,0.0,0.0,0.0,0.12432,0.0,0.0,0.12432,0.00016,0.0
NN-all-3,0.0290061538461538,0.0,0.00124,0.0,0.12516,0.0,0.0,0.0,0.12448,0.0,0.0,0.12448,0.00172,0.0
NN-all-4,0.0290184615384615,0.0,0.00108,0.0,0.12576,0.0,0.0,0.0,0.12512,0.0,0.0,0.12512,0.00016,0.0
NN-all-5,0.0288430769230769,0.0,0.00104,0.0,0.12492,0.0,0.0,0.0,0.12428,0.0,0.0,0.12428,0.00044,0.0
NN-all-6,0.0288584615384615,0.0,0.00132,0.0,0.1248,0.0,0.0,0.0,0.12416,0.0,0.0,0.12416,0.00072,0.0
NN-all-7,0.028836923076923,0.0,0.00124,0.0,0.12476,0.0,0.0,0.0,0.12408,0.0,0.0,0.12408,0.00072,0.0
NN-all-8,0.0288215384615384,0.0,0.00068,0.0,0.12508,0.0,0.0,0.0,0.12444,0.0,0.0,0.12444,4e-05,0.0
NN-all-9,0.0288676923076923,0.0,0.00104,0.0,0.12516,0.0,0.0,0.0,0.12452,0.0,0.0,0.12452,4e-05,0.0
NN-all-10,0.0289692307692307,0.0,0.00096,0.0,0.1252,0.0,0.0,0.0,0.1246,0.0,0.0,0.1246,0.00124,0.0
NN-all-11,0.0290092307692307,4e-05,0.00148,0.0,0.12504,0.0,0.0,0.0,0.12436,0.0,0.0,0.12436,0.00184,0.0
NN-all-12,0.0287999999999999,8e-05,0.00072,0.0,0.12464,0.0,0.0,0.0,0.12404,0.0,0.0,0.12404,0.00088,0.0
NN-all-13,0.0289015384615384,0.0,0.00128,0.0,0.12492,0.0,0.0,0.0,0.12428,0.0,0.0,0.12428,0.00096,0.0
NN-all-14,0.0288215384615384,4e-05,0.00072,0.0,0.1248,0.0,0.0,0.0,0.12416,0.0,0.0,0.12416,0.0008,0.0
NN-all-15,0.0288923076923076,0.0,0.00112,0.0,0.12516,0.0,0.0,0.0,0.12452,0.0,0.0,0.12452,0.00028,0.0
NN-all-16,0.0288276923076923,0.0,0.00116,0.0,0.12472,0.0,0.0,0.0,0.12404,0.0,0.0,0.12404,0.0008,0.0
NN-all-17,0.0287723076923076,0.0,0.00036,0.0,0.12468,0.0,0.0,0.0,0.12404,0.0,0.0,0.12404,0.00092,0.0
NN-all-18,0.028916923076923,4e-05,0.0008,0.0,0.12516,0.0,0.0,0.0,0.12456,0.0,0.0,0.12456,0.0008,0.0
NN-all-19,0.0288707692307692,0.0,0.0012,0.0,0.12504,0.0,0.0,0.0,0.12436,0.0,0.0,0.12436,0.00036,0.0
