Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,core-mean,dummetts_condition-mean,ejr-mean,fixed_majority-mean,jr-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-all-0,0.0132153846153846,0.0,0.0002,0.0,0.07464,0.0,0.0,0.0,0.04848,0.0,0.0,0.04848,0.0,0.0
NN-all-1,0.0132584615384615,0.0,0.00072,0.0,0.07468,0.0,0.0,0.0,0.04848,0.0,0.0,0.04848,0.0,0.0
NN-all-2,0.0132092307692307,0.0,0.00036,0.0,0.07456,0.0,0.0,0.0,0.0484,0.0,0.0,0.0484,0.0,0.0
NN-all-3,0.013196923076923,0.0,0.00024,0.0,0.07452,0.0,0.0,0.0,0.0484,0.0,0.0,0.0484,0.0,0.0
NN-all-4,0.0132153846153846,0.0,0.00016,0.0,0.07468,0.0,0.0,0.0,0.04848,0.0,0.0,0.04848,0.0,0.0
NN-all-5,0.0132307692307692,0.0,0.00044,0.0,0.0746,0.0,0.0,0.0,0.04848,0.0,0.0,0.04848,0.0,0.0
NN-all-6,0.0132215384615384,4e-05,0.00048,0.0,0.07456,0.0,0.0,0.0,0.0484,0.0,0.0,0.0484,0.0,0.0
NN-all-7,0.0131753846153846,0.0,0.00012,0.0,0.07452,0.0,0.0,0.0,0.04832,0.0,0.0,0.04832,0.0,0.0
NN-all-8,0.0131907692307692,0.0,0.00032,0.0,0.07448,0.0,0.0,0.0,0.04832,0.0,0.0,0.04832,4e-05,0.0
NN-all-9,0.0132338461538461,0.0,0.00036,0.0,0.07464,0.0,0.0,0.0,0.04852,0.0,0.0,0.04852,0.0,0.0
NN-all-10,0.0132,0.0,0.00028,0.0,0.07452,0.0,0.0,0.0,0.0484,0.0,0.0,0.0484,0.0,0.0
NN-all-11,0.0132307692307692,0.0,0.00032,0.0,0.07464,0.0,0.0,0.0,0.04852,0.0,0.0,0.04852,0.0,0.0
NN-all-12,0.0132030769230769,0.0,8e-05,0.0,0.0746,0.0,0.0,0.0,0.04848,0.0,0.0,0.04848,0.0,0.0
NN-all-13,0.0132092307692307,0.0,0.00028,0.0,0.07456,0.0,0.0,0.0,0.04844,0.0,0.0,0.04844,0.0,0.0
NN-all-14,0.0131876923076923,4e-05,0.00016,0.0,0.07452,0.0,0.0,0.0,0.04836,0.0,0.0,0.04836,0.0,0.0
NN-all-15,0.013196923076923,0.0,0.00016,0.0,0.0746,0.0,0.0,0.0,0.0484,0.0,0.0,0.0484,0.0,0.0
NN-all-16,0.0132246153846153,0.0,0.0002,0.0,0.07468,0.0,0.0,0.0,0.04852,0.0,0.0,0.04852,0.0,0.0
NN-all-17,0.0132184615384615,0.0,0.00028,0.0,0.07468,0.0,0.0,0.0,0.04844,0.0,0.0,0.04844,0.0,0.0
NN-all-18,0.0132246153846153,0.0,0.00036,0.0,0.0746,0.0,0.0,0.0,0.04848,0.0,0.0,0.04848,0.0,0.0
NN-all-19,0.0132461538461538,0.0,0.00048,0.0,0.07468,0.0,0.0,0.0,0.04852,0.0,0.0,0.04852,0.0,0.0
Min Violations Committee,0.0076123076923076,0.0,0.03316,0.0,0.03132,0.0,0.0,0.0,0.01712,0.0,0.0,0.01712,0.00024,0.0
Max Violations Committee,0.4639046153846153,0.77696,0.99288,0.0,0.92416,0.0,0.4426,0.0,0.86588,0.0698,0.4426,0.86588,0.65,0.0
Random Choice,0.2274707692307692,0.1842,0.77932,0.0,0.36132,0.0,0.35176,0.0,0.29904,0.01252,0.35176,0.29904,0.31816,0.0
Borda ranking,0.0191938461538461,0.0,0.11668,0.0,0.03356,0.0,0.03092,0.0,0.01872,0.0,0.03092,0.01872,0.0,0.0
Plurality ranking,0.0928646153846153,0.02964,0.52504,0.0,0.00312,0.0,0.22924,0.0,0.0,0.0,0.22924,0.0,0.19096,0.0
STV,0.0560276923076923,0.01084,0.3664,0.0,0.0,0.0,0.141,0.0,0.0,0.0,0.141,0.0,0.06912,0.0
Approval Voting (AV),0.0321907692307692,0.00084,0.11852,0.0,0.12116,0.0,0.0,0.0,0.08892,0.00012,0.0,0.08892,0.0,0.0
Proportional Approval Voting (PAV),0.0321907692307692,0.00084,0.11852,0.0,0.12116,0.0,0.0,0.0,0.08892,0.00012,0.0,0.08892,0.0,0.0
Approval Chamberlin-Courant (CC),0.2306615384615384,0.18624,0.78376,0.0,0.36764,0.0,0.35636,0.0,0.3042,0.01472,0.35636,0.3042,0.32512,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.0321907692307692,0.00084,0.11852,0.0,0.12116,0.0,0.0,0.0,0.08892,0.00012,0.0,0.08892,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.214356923076923,0.14384,0.75392,0.0,0.35328,0.0,0.34664,0.0,0.29288,0.01352,0.34664,0.29288,0.24304,0.0
Monroe's Approval Rule (Monroe),0.2277138461538461,0.1848,0.7764,0.0,0.3636,0.0,0.349,0.0,0.30108,0.01428,0.349,0.30108,0.32104,0.0
Greedy Monroe,0.0636461538461538,0.00476,0.2914,0.0,0.15532,0.0,0.06848,0.0,0.11896,0.00104,0.06848,0.11896,0.0,0.0
Minimax Approval Voting (MAV),0.2306615384615384,0.18624,0.78376,0.0,0.36764,0.0,0.35636,0.0,0.3042,0.01472,0.35636,0.3042,0.32512,0.0
Method of Equal Shares (aka Rule X) with Phragmén phase,0.032396923076923,0.00088,0.11896,0.0,0.1222,0.0,0.0,0.0,0.08952,8e-05,0.0,0.08952,0.0,0.0
E Pluribus Hugo (EPH),0.0321907692307692,0.00084,0.11852,0.0,0.12116,0.0,0.0,0.0,0.08892,0.00012,0.0,0.08892,0.0,0.0
Random Serial Dictator,0.1124307692307692,0.02448,0.48208,0.0,0.22476,0.0,0.1812,0.0,0.18132,0.00524,0.1812,0.18132,0.0,0.0
