Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,core-mean,dummetts_condition-mean,ejr-mean,fixed_majority-mean,jr-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-all-0,0.016476923076923,0.0,0.0234,0.00336,0.02844,0.0032,0.0,0.00312,0.12376,0.00028,0.00132,0.01828,0.00904,0.0
NN-all-1,0.0170984615384615,4e-05,0.02372,0.00388,0.02924,0.0038,0.0,0.0036,0.12668,0.00048,0.00148,0.01904,0.01032,0.0
NN-all-2,0.0174461538461538,0.0,0.03088,0.00352,0.029,0.00344,0.0,0.00328,0.12564,0.0004,0.0014,0.01852,0.01072,0.0
NN-all-3,0.0165384615384615,4e-05,0.02436,0.0036,0.0284,0.00352,0.0,0.00336,0.12296,0.00032,0.0014,0.01796,0.00908,0.0
NN-all-4,0.0163138461538461,0.0,0.02216,0.00348,0.0286,0.00336,0.0,0.0032,0.12288,0.00032,0.00112,0.01824,0.00872,0.0
NN-all-5,0.0172430769230769,4e-05,0.0244,0.00408,0.0292,0.00396,0.0,0.00376,0.12704,0.0004,0.00172,0.0188,0.01076,0.0
NN-all-6,0.0167384615384615,0.0,0.02496,0.0036,0.02816,0.00352,0.0,0.00336,0.12396,0.00032,0.0014,0.01792,0.0104,0.0
NN-all-7,0.01736,0.0,0.028,0.00376,0.02912,0.00368,0.0,0.00352,0.12612,0.0004,0.00168,0.01856,0.01084,0.0
NN-all-8,0.0176092307692307,0.0,0.03048,0.00372,0.0294,0.00368,0.0,0.00348,0.12676,0.0004,0.0016,0.01896,0.01044,0.0
NN-all-9,0.01796,0.00024,0.02992,0.00432,0.02952,0.00424,0.0,0.004,0.12892,0.00048,0.00172,0.01908,0.01104,0.0
NN-all-10,0.0168276923076923,0.0,0.02616,0.00372,0.0286,0.0036,0.0,0.00348,0.12364,0.00032,0.00144,0.0184,0.0094,0.0
NN-all-11,0.0173384615384615,4e-05,0.02704,0.0036,0.0292,0.00352,0.0,0.00332,0.12656,0.00052,0.00144,0.01888,0.01128,0.0
NN-all-12,0.0167323076923076,8e-05,0.02464,0.00364,0.0286,0.00352,0.0,0.00336,0.12388,0.00036,0.00148,0.01816,0.0098,0.0
NN-all-13,0.0171323076923076,0.0,0.02496,0.00384,0.02924,0.00376,0.0,0.0036,0.12588,0.0004,0.00164,0.01888,0.01052,0.0
NN-all-14,0.015676923076923,0.0,0.01812,0.00332,0.02788,0.00328,0.0,0.00312,0.12048,0.00032,0.001,0.01776,0.00852,0.0
NN-all-15,0.0163076923076923,0.0,0.02444,0.0034,0.02784,0.00336,0.0,0.0032,0.12132,0.00028,0.00132,0.01764,0.0092,0.0
NN-all-16,0.0182892307692307,8e-05,0.03208,0.0042,0.03024,0.00408,0.0,0.00392,0.12916,0.00056,0.00184,0.01952,0.01208,0.0
NN-all-17,0.0163907692307692,0.0,0.02128,0.00348,0.02864,0.0034,0.0,0.00328,0.12384,0.00028,0.00124,0.01828,0.00936,0.0
NN-all-18,0.0179446153846153,0.00012,0.02772,0.0046,0.03004,0.00444,0.0,0.0042,0.12896,0.0006,0.002,0.01944,0.01116,0.0
NN-all-19,0.0160246153846153,0.0,0.02056,0.00344,0.02844,0.00328,0.0,0.00312,0.12116,0.00032,0.00108,0.01792,0.009,0.0
Min Violations Committee,0.0101630769230769,0.0,0.01684,0.0,0.004,0.0,0.0006,0.0,0.10884,0.0,8e-05,0.00128,0.00048,0.0
Max Violations Committee,0.5368861538461538,0.49104,0.89996,0.83552,0.4382,0.8348,0.17316,0.83456,0.91488,0.12372,0.33384,0.3778,0.59736,0.12468
Random Choice,0.2679076923076923,0.02068,0.8716,0.23416,0.31576,0.2194,0.16808,0.07928,0.54396,0.06972,0.14672,0.22832,0.4642,0.12092
Borda ranking,0.0205107692307692,0.0,0.12844,0.00028,0.02812,0.00028,0.00584,0.00028,0.0808,0.00012,4e-05,0.01816,0.00428,0.0
Plurality ranking,0.102676923076923,0.002,0.63956,0.06972,0.06892,0.0682,0.08968,0.00264,0.028,0.0,0.05984,0.0,0.24728,0.05896
STV,0.0508338461538461,0.00012,0.49404,8e-05,0.0,8e-05,0.01016,0.0,0.00232,0.0,0.01384,0.0,0.1402,0.0
Approval Voting (AV),0.0270338461538461,0.0,0.23028,0.0024,0.02328,0.0024,0.0,0.0024,0.07564,8e-05,0.00016,0.0148,0.0,0.0
Proportional Approval Voting (PAV),0.0373538461538461,0.0,0.34372,0.0,0.04568,0.0,0.00556,0.0,0.05624,0.00152,0.00112,0.03176,0.0,0.0
Approval Chamberlin-Courant (CC),0.2255784615384615,4e-05,0.85808,0.15896,0.29236,0.15712,0.16804,0.0,0.34652,0.06308,0.11404,0.20468,0.44848,0.12112
Lexicographic Chamberlin-Courant (lex-CC),0.0608307692307692,0.0,0.51116,0.0,0.08372,0.0,0.02676,0.0,0.092,0.0096,0.00736,0.0602,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.2008892307692308,0.0,0.81876,0.1434,0.25792,0.14196,0.16592,0.0,0.30532,0.04936,0.09864,0.17104,0.3386,0.12064
Monroe's Approval Rule (Monroe),0.0836615384615384,0.0,0.60176,8e-05,0.0998,8e-05,0.01292,0.0,0.13736,0.00704,0.00808,0.0726,0.14788,0.0
Greedy Monroe,0.0527538461538461,0.0,0.46164,0.0,0.06392,0.0,0.01208,0.0,0.08288,0.00404,0.00424,0.04604,0.01096,0.0
Minimax Approval Voting (MAV),0.1387138461538461,0.00032,0.73756,0.023,0.15956,0.023,0.041,4e-05,0.28792,0.0194,0.0824,0.11784,0.31124,0.0
Method of Equal Shares (aka Rule X) with Phragmén phase,0.0412830769230769,0.0,0.37984,0.0,0.04992,0.0,0.00704,0.0,0.05988,0.00228,0.002,0.03492,0.0008,0.0
E Pluribus Hugo (EPH),0.0297538461538461,0.0,0.27304,0.00024,0.03148,0.00024,0.00272,0.00024,0.05648,0.00072,0.00056,0.02104,4e-05,0.0
Random Serial Dictator,0.1277723076923076,0.00516,0.60364,0.1262,0.103,0.12212,0.01384,0.11848,0.44408,0.00776,0.04088,0.07588,0.0,0.0
