Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,core-mean,dummetts_condition-mean,ejr-mean,fixed_majority-mean,jr-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-all-0,0.0003507692307692,0.00164,0.00056,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.00024,0.0,0.002,0.0
NN-all-1,0.000356923076923,0.00152,0.00076,0.0,0.0,0.0,0.0,0.0,0.00016,0.0,0.00028,0.0,0.00192,0.0
NN-all-2,0.0003692307692307,0.00172,0.00064,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.00032,0.0,0.002,0.0
NN-all-3,0.0002615384615384,0.0008,0.00052,0.0,0.0,0.0,0.0,0.0,8e-05,0.0,0.00016,0.0,0.00184,0.0
NN-all-4,0.0002984615384615,0.00116,0.00052,0.0,0.0,0.0,0.0,0.0,8e-05,0.0,0.00028,0.0,0.00184,0.0
NN-all-5,0.0003292307692307,0.00148,0.00052,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.00028,0.0,0.00188,0.0
NN-all-6,0.0002338461538461,0.00064,0.00048,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,8e-05,0.0,0.0018,0.0
NN-all-7,0.0003507692307692,0.00156,0.0006,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.00028,0.0,0.002,0.0
NN-all-8,0.00036,0.00168,0.00064,0.0,0.0,0.0,0.0,0.0,8e-05,0.0,0.00032,0.0,0.00196,0.0
NN-all-9,0.0003538461538461,0.00164,0.00056,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.00028,0.0,0.002,0.0
NN-all-10,0.00028,0.00076,0.00088,0.0,0.0,0.0,0.0,0.0,8e-05,0.0,0.00012,0.0,0.0018,0.0
NN-all-11,0.0002215384615384,0.00056,0.00044,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,8e-05,0.0,0.00176,0.0
NN-all-12,0.0003199999999999,0.0014,0.00048,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.00028,0.0,0.00188,0.0
NN-all-13,0.0003107692307692,0.00128,0.00048,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.00024,0.0,0.00192,0.0
NN-all-14,0.0002861538461538,0.00104,0.0006,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.0002,0.0,0.00184,0.0
NN-all-15,0.0002184615384615,0.0006,0.00036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-05,0.0,0.0018,0.0
NN-all-16,0.0002246153846153,0.00052,0.00052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-05,0.0,0.0018,0.0
NN-all-17,0.0003507692307692,0.0016,0.00056,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.00028,0.0,0.002,0.0
NN-all-18,0.0002553846153846,0.00088,0.00052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0018,0.0
NN-all-19,0.0003046153846153,0.00124,0.00056,0.0,0.0,0.0,0.0,0.0,8e-05,0.0,0.00016,0.0,0.00192,0.0
Min Violations Committee,9.846153846153844e-05,0.0,0.00104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024,0.0
Max Violations Committee,0.1583723076923077,0.79196,0.98548,0.0,0.0,0.0,0.0082,0.0,0.01816,0.0082,0.1426,0.0,0.10424,0.0
Random Choice,0.0776615384615384,0.116,0.83384,0.0,0.0,0.0,0.00672,0.0,0.00324,0.00672,0.02128,0.0,0.0218,0.0
